lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
PIo (16:0),-0.06490097925398274,11.984044911259357,0.10290034829631622,0.7483764790031556,0.8957979073476274,576.3243 -> 299.3243,PI,1317707.71093752,2904399.62817376,2394814.88952618,2754491.97216801,2474664.20214831,2313786.38708491,2192092.44946289,2177293.30529803,2532860.14892577,2220459.78161682,66956.12475585
TAG(48:3)_FA 18:1,-0.06465375398696684,7.367669849129403,0.10209502282361882,0.749329863928948,0.8957979073476274,818.8 -> 519.8,TAG1,95504.22601316,74121.965576182,99008.686950704,84628.125488279,86500.56604003,83445.565795881,86501.5859375,89444.766418462,81088.32604981,82078.485900844,37941.4027595653
TAG(54:3)_FA 20:4,0.06515386805801399,7.980840612711683,0.10368964679744863,0.7474460519592292,0.8957979073476274,902.8 -> 581.8,TAG2,154526.12988282,135449.04895021,142043.869628895,154199.21093748,155927.67199705,117622.86828615,144411.16918946,136877.30944824,112465.54809571,142153.45007322,29870.4420852746
TAG(54:5)_FA 20:4,0.06442774066815564,12.414210185908251,0.10140550841606455,0.7501494442339618,0.8957979073476274,898.8 -> 577.8,TAG2,2931775.46875053,3071291.81542968,3490356.02992964,3277380.48095702,3382007.0966807,2526828.09664857,3058425.70995999,2971293.5019551,2569306.12182724,3123626.021484,534656.800903483
TAG(54:6)_FA 18:2,0.06490016372566852,9.449627184760255,0.10289338305733509,0.7483847071350429,0.8957979073476274,896.8 -> 599.8,TAG2,376341.00610343,393261.30761721,527597.14007167,380008.08813491,417046.0302734,331465.726184834,359935.547210892,423697.0307616,293005.841007183,440455.67016592,49018.9637031496
TAG(58:8)_FA 16:1,0.06436835638993432,9.391905336088907,0.10121367341218956,0.7503780112687152,0.8957979073476274,948.8 -> 677.8,TAG1,365583.6442869,359162.46411127,411938.90917965,379211.98657235,398234.58813459,321492.58300788,369613.42651348,332464.341797,320999.50207522,342669.60180687,119719.328140246
TAG(60:1)_FA 16:0,0.06500526972893748,6.657326397206837,0.10319173399497572,0.748032535907779,0.8957979073476274,990.9 -> 717.9,TAG1,65468.844985977,47120.583084115,55250.563781744,54526.10391233,52129.863998429,48867.643493654,49924.043823264,47620.843292211,45358.08314514,48939.963592524,28255.7818756015
TAG(60:11)_FA 18:0,0.06445263132478574,6.129328763188233,0.10142696140415808,0.7501238982955412,0.8957979073476274,970.9 -> 669.9,TAG1,49521.723541251,31969.682495125,34239.282470687,38533.402679451,35410.342590332,34727.402648926,34380.82232666,31933.562103263,31401.001983644,33630.762237564,20291.3214492789
(9Z)-3-hydroxyoctadecenoylcarnitine,-0.06221467556727235,11.73583850005471,0.09455871657974058,0.7584597707470914,0.9038710499272269,442.3 -> 85.1,AC,1705053.38623028,1508033.22509766,1687670.48046828,1717847.80371075,1986619.44043053,1859031.96875031,1724798.49853565,1613585.76074236,1628387.93408274,1438528.46435476,1136177.341797
TAG(56:5)_FA 20:4,0.061868285371499715,12.017047227012538,0.09350908439955663,0.7597626002280983,0.9046094268902896,926.8 -> 605.8,TAG2,2303248.9028331,2310523.24951117,2652776.13232369,2427223.40527381,2556416.80078124,1986813.96826162,2351170.92187527,2282408.7197263,1917658.70751949,2289501.56103515,410108.490219102
PGp (28:0),-0.06168034455603547,6.143717211915495,0.09289241631074674,0.7605317557878475,0.9047116304250765,668.4597 -> 479.4597,PG,44933.50271608,32699.162193315,28177.682220469,43390.0636787323,40838.482513413,36420.26287842,37061.462692259,37768.242202744,34661.8625717164,35830.583007815,15410.101081845
Lyso_PI(17:0),-0.061184206920188174,10.712892804637702,0.09145167349760186,0.7623397021437832,0.9060482635892001,604.3118 -> 327.3118,PI,619757.97583063,1144741.90820313,1063638.70971684,1058979.3201905,964565.35253904,977848.04260257,887471.44677739,900657.93005364,994623.94946305,908710.7597657,77956.385314931
Lyso_PI(21:0),-0.0607486834229087,7.435912672707501,0.09013824159788442,0.7640014835912259,0.9063960253358271,660.3744 -> 383.3744,PI,92737.926696749,100925.047668448,95835.12576289,111742.227508572,108633.407165496,87150.825561557,119965.668182305,99090.726104797,94993.867004324,89797.165161163,2645.9401855464
PG (20:5),-0.060876041145317056,6.191257978441226,0.09048567656168416,0.7635606241193129,0.9063960253358271,548.2719 -> 359.2719,PG,36210.182495126,39753.502349849,35795.262817381,39449.962966926,37930.222518943,31556.1224594226,40318.923027083,33051.102264395,37480.802261312,39426.362747231,20689.381561288
PG (30:0),-0.060019986421906875,7.110193379617898,0.08798142083333005,0.7667592186809185,0.9083662523904181,712.4859 -> 523.4859,PG,80329.82537846,65550.524749741,64086.004577633,75300.405425993,73612.825134288,69466.044097898,81484.62615971,71491.224639866,61774.425292972,60241.824188259,39074.082489018
PGo (36:0),0.05994770409280622,7.020792603957738,0.08776780555024288,0.7670343430305797,0.9083662523904181,782.6005 -> 593.6005,PG,87694.546539295,59953.603988661,60928.744567861,75603.765228271,65238.964233385,63043.724273669,78730.344940185,59078.52410888,51985.503570544,55229.463714585,39090.182861326
PI (32:0),0.0596154356858488,10.885960655748056,0.08682261214744358,0.7682560901320439,0.9090000565994871,828.5332 -> 551.5332,PI,860100.92138683,1069995.65820357,1389499.0078126,1256572.72900381,951116.41113285,749550.17285145,1051037.35400366,1265727.87304706,888626.85839856,936932.04101538,238392.91748056
PEo (40:5),0.05937437098273025,6.191185487965162,0.08607693819021733,0.7692250501285803,0.9093338985448575,780.5903 -> 639.5903,PE,62265.143898045,32651.102661124,30191.641937267,48141.32321165,25875.2418670608,30133.102401741002,34420.302322392,35884.762954696,35613.982757568,37598.422775274,21167.061508171
PG (12:0),-0.05903524427887407,6.031867818352837,0.08509038835629212,0.7705140453640696,0.9100451347564925,460.2042 -> 271.2042,PG,33010.141799927,36809.182189943,31469.542541504,33493.742630003,32333.20246887,31185.682441706598,34337.302963262,33063.982254038,33951.522552502,27944.361999525,20216.0215301536
CerP(d18:1/2:0),-0.05865384428645502,6.317600923143071,0.08400366874229803,0.7719433395170248,0.9101095115944263,422.3 -> 264.3,CER,31210.1221199023,35499.9825706427,37363.2024116653,70427.2047424353,30171.1221504275,40372.2829437399,34521.4823074247,35498.742557524,39545.2026481634,43484.1228256207,25910.1816024826
SM (d16:1/24:1),0.058715693459798796,11.374896707864975,0.08422217008410371,0.7716551567352209,0.9101095115944263,785.6 -> 184.1,PCandSM,1452230.51769997,1440297.13061581,1433773.78454578,1419765.02893065,1211366.93188461,1487214.36413626,1046359.72509823,1222739.98315443,1044504.50207493,1326879.82055686,910660.14355472
C34:0,-0.05812510964066204,9.16080422950914,0.08253207509596905,0.7738949014250287,0.910227989599598,507.5 -> 507.5,FFA,278878.200500473,296754.28102874,260005.476181012,315017.943138141,329097.64340978,386430.683738724,317499.381485063,270573.340309191,265062.799598582,179210.653194515,164486.371841527
TAG(50:1)_FA 18:2,0.058058768457142036,6.469798357351883,0.08231562374498935,0.7741835343745245,0.910227989599598,852.8 -> 555.8,TAG2,57059.684112528,44894.902954099,47923.0832633905,58588.083801252,52068.18334962,42512.622985855,47774.0230827005,49862.783508271,38181.983154283,51465.703491203,10418.7607460057
TAG(56:2)_FA 20:0,0.058021637697005767,10.469893432645279,0.08224212111599627,0.774281641862169,0.910227989599598,932.9 -> 603.9,TAG2,790320.34179652,779625.75195342,905015.13842794,847822.31835953,861043.0498044,658431.9436033,834098.3022462,773279.74951196,652326.15051289,789799.69360331,143980.910011286
TAG(56:7)_FA 18:0,0.0578882553171613,8.71848878440341,0.0818590128747303,0.7747937645609873,0.910227989599598,922.8 -> 621.8,TAG1,242092.49755854,213620.8538819,244420.25512703,231819.33532711,231298.69653304,194033.15356448,225442.65722653,206745.67431639,201125.59399415,201133.49401853,101143.126575444
PEp (30:1),-0.05685139191406521,5.685297353108388,0.07890132369405478,0.7787918605197306,0.9116891452945388,646.4807 -> 505.4807,PE,29772.022293109,28540.86220551,24330.1218643179,29481.70172119,25474.9817581248,25182.34172058,27131.0418243395,28267.462066656,26578.501998904,24404.381515509,11609.5608215339
PG (38:7),0.05698978212127847,7.096625233963969,0.07932265207102773,0.7782174384947331,0.9116891452945388,810.5015 -> 621.5015,PG,90791.726867672,56872.103912338,57892.684188851,85032.36560062,86425.786285441,59900.464889501,96807.587371787,67007.4241333152,55182.703338625,55245.503448496,34619.56251526
PI (34:6),-0.057055708977577745,7.115688164622399,0.07950711130359878,0.777966472504727,0.9116891452945388,844.4706 -> 567.4706,PI,83938.445678722,67880.524215699,79955.845733681,76557.704803442,68135.945678701,68217.36547853,76799.066039986,76205.526000916,67165.365203847,71477.125823914,27442.641906743
TAG(52:6)_FA 20:0,-0.057114849559364,7.151286539743768,0.07967374775671487,0.7777400253463661,0.9116891452945388,868.7 -> 539.7,TAG2,82340.245544422,101371.307678216,77174.985691078,57128.904418964,87967.907104465,98606.207031226,110646.767841319,49785.063751201,40707.002990702,94289.945861826,9644.2006530747
PEo (28:0),-0.056042629493524974,6.1783351087680805,0.07668896696668526,0.7818356004366092,0.9122945520716644,622.4807 -> 481.4807,PE,41793.363189707,38752.042800896,36628.70257566,39606.702743526,36060.3425826911,33533.942413325,37689.0627365229,41726.802825926,35064.502502431,36448.202682508,16960.5812187249
PGo (34:0),-0.05600146842129979,7.530753592110828,0.07659930983527374,0.781959940873336,0.9122945520716644,754.5692 -> 565.5692,PG,96750.906707716,85695.28674317,88444.946807838,79134.684967057,90154.62677007,91829.187011695,83160.645843467,95342.526062001,83611.807128876,67309.045074444,82031.646820037
TAG(54:3)_FA 16:1,0.05597169587627374,7.920211625236259,0.0765234600917779,0.7820651938076579,0.9122945520716644,902.8 -> 631.8,TAG1,147411.65087889,122880.42858888,142012.69006349,124243.06933595,129641.26892089,114460.98840332,122840.529541,119847.28833007,115814.00805665,116474.04846193,59708.6841468603
TAG(58:7)_FA 16:0,0.05645817675135487,9.389998426519877,0.07786750937566467,0.7802083693069451,0.9122945520716644,950.8 -> 677.8,TAG1,377039.80639644,343591.06530752,429209.71240203,368229.16381863,385879.4694825,331005.88305671,359873.74316409,343225.0659179,313216.7001953,338817.78442373,122252.207992569
PEo (40:4),-0.055607245699558945,6.164493737512576,0.07550155978736939,0.7834887438313476,0.9131506134090706,782.6059 -> 641.6059,PE,55895.304489089,28804.462066652,30650.621978756,42585.262756362,33281.20235443,35580.222305297,35035.362510678,36037.08270263,33858.482421872,40567.583038328,17833.081237791
TAG(60:8)_FA 16:0,0.05523758574298075,10.05059743765825,0.07453881901710702,0.7848393921286037,0.9139202772016457,976.9 -> 703.9,TAG1,578701.92138689,598593.62548832,644175.20483411,604802.21899411,658269.89099105,506804.17675767,586720.36462372,559453.39758293,523334.61499025,562058.29626473,134647.649311095
TAG(52:6)_FA 18:2,0.05500122485453004,6.970974800853352,0.07388357884588004,0.7857640098484061,0.9141929253420824,868.7 -> 571.7,TAG2,84783.806335485,69925.065185567,69829.3248786953,74212.905029294,72614.564941416,57021.9239616485,62189.3243637396,76707.08557127,58370.224121074,74333.525695792,11992.580867763
Cer(d18:0/24:0),-0.05456111811381313,8.273343562964156,0.07271681650308892,0.7874214069460401,0.9142546460877071,652.7 -> 266.4,CER,219402.23288727,142773.049285896,162227.31097416,124766.38852688,92184.8868331462,165380.812278783,135269.389327944,134612.308975242,157827.332839963,110063.707809417,136977.889007555
PCo(38:6),0.05396382104024466,11.209100133010246,0.07114217896923947,0.7896809711534185,0.9142546460877071,792.6 -> 184.1,PCandSM,1220160.28564454,1175819.05078106,1298710.60217236,1264043.08740208,1146215.15356475,1326773.87390129,919528.98120091,1087428.32885744,882189.44555673,1178551.62036117,876032.53759741
PG (30:1),0.05417995337270762,6.320481839426961,0.0716772084317654,0.7889102388528547,0.9142546460877071,710.4702 -> 521.4702,PG,43585.783081071,40866.802825908,40106.862777713,44039.843048103,37582.742492667,35141.562927236,41784.903167701,37311.322586052,36725.242462181,31734.482437122,29642.101760865
PGo (32:0),0.054392457205672276,7.033918972906443,0.07225628569267428,0.7880795197781034,0.9142546460877071,726.5379 -> 537.5379,PG,79474.465515153,69502.725372319,61075.924102799,72888.065734846,72386.264770523,65699.844696068,72430.645660384,62906.985076893,56228.003906236,57891.524047829,35948.30291748
TAG(56:0)_FA 20:0,-0.05435078942915354,10.267597465338698,0.0721652573602114,0.7882098680605764,0.9142546460877071,936.9 -> 607.9,TAG2,755781.95703136,607842.14111348,796379.51806636,673176.00927717,711988.52587898,545758.26074219,839110.97607415,737741.7265625,575936.66308591,701170.60937528,92726.2459983688
TAG(58:6)_FA 18:2,0.053897918968221964,6.978938642062108,0.0709488673596752,0.7899602077978376,0.9142546460877071,952.8 -> 655.8,TAG2,83960.90563965,64055.245056128,67958.924499511,73729.045166049,73522.525512692,59147.844299297,68829.365173339,66592.704223635,59486.083801289,67538.304504387,19571.2214584399
PE (46:1),0.053682032450559795,5.486689003406302,0.07034110180049424,0.7908407824387412,0.914474406942265,886.7261 -> 745.7261,PE,38348.7424545096,21013.721435552,18314.5413894589,26649.6216659533,19006.4614257835,18902.701210021,21848.4615859902,21949.6413192807,22326.3615417468,23307.8016510054,11717.600807196
Lyso_PG(13:0),-0.05228184459256383,6.1216502172003615,0.06673841859981167,0.7961462163579655,0.9170831350813952,460.2332 -> 271.2332,PG,33382.322372433,37954.323059082,33410.742431631,35316.242294303,33893.522567757,33561.022804269,33488.662292478,35965.162475577,34008.822174054,29161.7818450939,24772.701850894
Lyso_PI(14:0),0.05211129880983368,7.562718724789172,0.06632998796158063,0.7967572409850829,0.9170831350813952,562.2649 -> 285.2649,PI,86151.326476975,107774.766021779,113624.84774779,123653.491027866,114914.108978225,99386.0276184809,109312.669433613,90673.806121792,101261.246826186,84591.226425205,26588.861999508
PC (36:2),0.05229735012398404,11.22319214340981,0.06681636478606379,0.7960298333161347,0.9170831350813952,786.6 -> 184.1,PCandSM,1221129.86157227,1255155.65771468,1344760.62707516,1333179.43786611,1089847.5954587,1340470.28271492,936383.65026859,1059594.86950691,938174.34509273,1245491.53759787,825606.23437499
TAG(50:1)_FA 18:0,0.05241183587710298,11.68047908269182,0.06710958350413421,0.795592669874418,0.9170831350813952,852.8 -> 551.8,TAG1,1784683.1074219,1681847.0976566,2057831.6855469,1827276.9277345,1881848.4628906,1545200.9863283,1740167.1601563,1652756.3691406,1551080.1484375,1710415.3359376,647376.766327092
TAG(52:0)_FA 16:1,0.05198095302780548,7.76821749647023,0.06599972963113032,0.7972527858600347,0.9170831350813952,880.8 -> 609.8,TAG1,139037.97009275,108356.68725583,120405.56762696,119906.02868654,111884.9083252,99774.78625489,112043.96728516,101244.52819826,107276.50756836,110505.22839354,53978.3642921613
TAG(60:7)_FA 16:0,0.0520001585778834,7.940456152726439,0.06605004109620438,0.7971772094795723,0.9170831350813952,978.9 -> 705.9,TAG1,142182.4901123,125108.468505854,137592.08972168,134498.54980469,148332.41137694,123035.91027833,138124.24926759,120457.18835448,106624.987854018,123304.34814453,50799.5236625605
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.05101341301496209,10.458588382962722,0.06357536706673272,0.8009316460109974,0.9192428957215759,388.3 -> 85.1,AC,876960.32238712,691538.15539553,709448.80914308,918093.20385729,559615.99938952,851434.30700721,695707.72253405,727373.297362691,732519.45397938,542187.520752011,344879.186584424
PE (42:11),0.050769498637510437,6.32179139758505,0.06294036989498863,0.8019075109957856,0.9192428957215759,810.507 -> 669.507,PE,66525.045425429,39939.382843011,33113.68207551,46766.903778029,36791.04269409,38530.582550096,40424.922958365,37226.382736213,38131.862640376,42461.223190313,18193.9412384032
SM (d18:2/22:1),-0.0507794073566318,12.014554782762518,0.06299459774163552,0.8018239697301344,0.9192428957215759,783.6 -> 184.1,PCandSM,2103902.39428701,2157755.84814417,2203723.93627909,2200344.77880884,1891378.31469722,2497191.86743168,1730768.13403314,1922792.41577133,1728457.71044965,2150845.45849616,1326933.88720697
TAG(54:6)_FA 16:0,0.05127419950558439,7.372646458313293,0.06421366555096597,0.7999559175309615,0.9192428957215759,896.8 -> 623.8,TAG1,105035.48779299,78908.64569093,91236.40649414,99848.88757324,80303.105896028,79749.38525388,88435.44592288,75903.645568861,80582.10546873,77956.60546873,42000.6825828598
15:1 Cholesteryl ester,0.049808460907514465,6.5725749866725485,0.06058136107272105,0.8055794240228995,0.9204240370480381,626.5532 -> 369.1,CE,44890.963363658,47039.6233062705,45214.603057858,54460.62370302,40014.202781661,39548.2025528044,47281.8632431059,39928.8624954049,38818.2027130093,40175.002792348,45280.682998653
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",0.0494243997784254,6.5962174495018715,0.0596548849687224,0.8070422425546692,0.9204240370480381,666.5845 -> 369.1,CE,49420.563644402,53209.3640976044,48110.5432472292,74239.8452568051,47848.0434646762,44225.7430152918,58212.5435714717,45829.0030593796,47944.0635948109,45730.2032165573,19372.4813537636
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",0.049131244387817116,6.6403980801512965,0.05895008133135349,0.8081631413118459,0.9204240370480381,664.5689 -> 369.1,CE,49736.923545826,53390.163665754,50775.6836052057,74470.8251571376,53372.5836944484,48584.5832061691,58865.8641700829,44442.343261721,48727.963607802,49325.2834472634,19454.4013977078
PE (44:5),0.049717848252649036,6.6927711542537525,0.0603676345925237,0.8059158198270192,0.9204240370480381,850.6322 -> 709.6322,PE,71657.9645690694,58259.964080812,54627.543884286,69882.964538587,47998.083374037,43262.783035288,59453.204391478,55051.063568106,56295.664520247,53743.7237853691,13050.4410781897
PIo (18:0),-0.04848072097005622,10.864074946260791,0.05742012905648153,0.8106210008562729,0.9204240370480381,604.3556 -> 327.3556,PI,679417.27758845,1292947.02233875,1218536.20922835,1159759.87561039,1073337.63134762,1077895.33337387,992438.20434585,998114.43237309,1112168.06567379,996882.48022444,75237.784545935
SM (d16:1/24:0),0.04932999147586961,11.182935128196485,0.059449468808452366,0.807368202644792,0.9204240370480381,787.7 -> 184.1,PCandSM,1175223.32080086,1273897.74389658,1283442.27783189,1304881.39562991,1031375.34301752,1334769.95324711,903718.99023504,1064013.05456561,885819.54797378,1190497.44775406,799294.06933584
TAG(54:3)_FA 18:0,-0.04830885108485879,10.617822096257575,0.05701347449394234,0.8112800991201363,0.9204240370480381,902.8 -> 601.8,TAG1,781819.93212885,766476.05371078,1127068.03124967,795393.612793,859857.7207035,808885.53662102,846378.96191399,850968.80273434,761455.18164081,858975.6933595,260160.91840743
TAG(54:5)_FA 18:1,-0.048642915270397345,9.509925317162315,0.057803135005087825,0.810002484893391,0.9204240370480381,898.8 -> 599.8,TAG1,365133.68676749,371324.84814462,557331.69775389,357346.92773437,388072.98901375,391056.409424,374666.74633783,414240.88793939,338810.20239276,425337.25244137,96941.7860565325
TAG(56:0)_FA 18:0,0.04860224092244122,8.351536879528641,0.057702648914357724,0.8101645495488202,0.9204240370480381,936.9 -> 635.9,TAG1,181974.03271487,160988.9716797,198270.79467773,179716.53210448,188162.21472169,161081.29162598,172151.77343746,158011.65185549,154014.15246583,163519.17114257,70969.2450446973
TAG(56:2)_FA 18:0,0.04995466208985277,7.981818791321918,0.06095634899293145,0.8049907273711,0.9204240370480381,932.9 -> 631.9,TAG1,140904.85107422,128822.1895752,149791.13012695,137012.17016603,144968.84887695,122775.38879396,127748.14782714,130726.80908202,116098.30810547,126464.57006836,56407.7833404191
TAG(56:4)_FA 20:4,-0.04996704253444642,11.144311368374565,0.06099488575273426,0.8049303371697842,0.9204240370480381,928.8 -> 607.8,TAG2,1280285.4121095,1198184.226562,1391088.9218751,1286997.5097655,1344145.6044919,1052497.13671866,1430993.2880857,1312979.7929688,1066279.4003907,1350152.6171875,178854.712318477
TAG(58:9)_FA 18:0,0.04860344315242428,8.201524731947798,0.05770458250458432,0.8101614296334498,0.9204240370480381,946.8 -> 645.8,TAG1,165953.91186524,146669.330383312,160988.83239747,156215.95019533,170318.19226073,132695.24890137,152402.61083986,140399.20959472,142801.93054199,143870.47033693,77640.3454704249
PE (44:1),-0.04801315816827331,5.70871281291452,0.05627700139133651,0.8124801157911883,0.9209962956400114,858.6948 -> 717.6948,PE,40164.3034057616,25112.421585085,22582.1216621423,28955.741882332,21670.181716916,24223.181697845,28140.542037969,26037.861846925,25037.261756896,27524.4420013429,13731.8610115052
O-arachidonoylcarnitine,-0.047397796185833174,11.345993828393375,0.05488392675033538,0.8147728994340921,0.9212291365078891,448.3 -> 85.1,AC,1633092.11669927,1104038.87768576,1268327.88232431,1315894.45751938,1796367.42627006,1626647.80761689,1321679.44140629,1335749.39648405,1383452.93066358,1083465.77636824,483863.5363771
PC (38:7),-0.04754636008993641,11.291504543320768,0.05522840511275717,0.8142031101353148,0.9212291365078891,804.6 -> 184.1,PCandSM,1280363.86840826,1246296.52380369,1319906.65844711,1382527.20593257,1091377.21337827,1458985.94262639,1028571.90649423,1222278.98645013,966939.20056153,1309656.82397474,873228.79687498
PCo(38:5),0.04748209434781783,11.212389815221712,0.05507915294219856,0.8144497519439148,0.9212291365078891,794.6 -> 184.1,PCandSM,1238240.98645016,1224495.00512684,1288922.10119653,1274164.98376488,1100262.66870147,1359241.51574654,886956.82641519,1085136.38879407,886304.6755373,1216592.73657223,863010.7226561
Lyso_PG(19:1),-0.04691619456978594,6.198333168273738,0.05374623188009764,0.8166682408963631,0.9225842584870176,542.3114 -> 353.3114,PG,51131.763427724,34543.482788088,31678.141708378,39871.322784416,35518.3825263836,34961.042678841,36641.822479244,35185.022216805,39863.3229522904,35480.6826019171,20302.981567383
TAG(58:9)_FA 18:1,0.04657885828170337,11.027740188436075,0.05300367324070976,0.8179167294620244,0.9232069478326687,946.8 -> 647.8,TAG2,1156984.68310536,1137705.5007323101,1283148.49023429,1255847.72436521,1294403.65185569,1027822.57104485,1160604.46057148,1129549.3923342,983241.69103997,1166250.49096689,216974.493957551
TAG(56:3)_FA 18:0,0.04633323923998479,7.509748291073886,0.052435924498013264,0.818877529577296,0.9234524993771479,930.8 -> 629.8,TAG1,105043.2062988,87289.12573243,107548.6878662,100588.28649904,101144.08728029,89355.98596193,92631.7659912,88637.04638672,87824.30664063,87830.50622558,43763.9629974611
TAG(58:10)_FA 18:2,0.04615907564216266,11.048546974856192,0.05205266370330719,0.8195292196134054,0.9234524993771479,944.8 -> 647.8,TAG2,1169622.72949205,1184847.87768533,1288224.16857904,1259401.82470723,1311903.77978533,1022953.27868649,1197495.73339843,1146853.91699197,994744.25537124,1188247.91284175,219505.936378546
TAG(48:0)_FA 18:0,-0.045338171262012984,9.952062955075789,0.05021671058784705,0.8226866094291604,0.9246494659458474,824.8 -> 523.8,TAG1,497776.87451143,479542.21435526,665505.04931662,545810.33789078,515658.99804685,501368.71972666,540689.37841793,534549.43847645,474633.99414057,517120.26074202,188790.513305683
TAG(54:2)_FA 16:0,0.045429539833629656,7.837310441499841,0.050412635170758335,0.8223468072259188,0.9246494659458474,904.8 -> 631.8,TAG1,132943.13012697,113232.76806642,131187.60827636,122329.54931642,126162.92993164,107431.58691406,113717.0284424,115149.90917967,110651.18737792,110594.88769534,57108.8040428048
TAG(56:3)_FA 16:1,0.045479642216943485,7.16439152241285,0.05051862542586605,0.8221632718684909,0.9246494659458474,930.8 -> 659.8,TAG1,87862.3861084,68200.924560544,83457.58593747,76432.165283208,72766.90539551,68895.5250244,72300.585083,70773.905151356,66936.42407227,66961.265075689,39052.6025199728
PC (36:0); PCp(38:6),0.04440780305653056,12.175502069948019,0.04817838881353964,0.8262638820964141,0.9249128952879648,790.6 -> 184.1,PCandSM,2406308.56970226,2369366.29028317,2564482.5910645,2513042.59106501,2119915.19921917,2651660.45373552,1828930.06933584,2036587.24023446,1778911.85192834,2347179.54467796,1653949.98095683
PC (44:12),0.04402723141924659,5.382870650669413,0.04731397110052171,0.827804876460469,0.9249128952879648,878.6 -> 184.1,PCandSM,21678.5414505055,20467.441871646,23279.3618240414,30107.2023353532,23049.6216468689,23456.2219009474,23315.1216812078,19317.1213912909,20960.0415687555,18320.2214965806,7482.1005287169
PI (30:4),-0.04491087343951478,6.339390736066653,0.049252849997230896,0.8243685075602079,0.9249128952879648,792.4393 -> 515.4393,PI,60715.565078713,38981.32242585,36417.962402342,39916.862472522,39030.063232414,38569.082572931,43335.543106074,43334.442855793,42636.2625961139,35557.2823676916,20489.7612838758
TAG(52:3)_FA 16:1,-0.044302694134596636,11.66740152704019,0.04795046893741528,0.8266687782303236,0.9249128952879648,874.8 -> 603.8,TAG1,1651521.09912119,1639957.4921876,2006151.7734377,1766232.991211,1792041.20361328,1607533.7451174,1763573.064453,1693249.2802736,1567570.6103517,1779283.0605469,634145.504867492
TAG(54:4)_FA 20:4,0.0446807060579579,11.674118027089344,0.048772228316011135,0.8252136272771295,0.9249128952879648,900.8 -> 579.8,TAG2,1789676.96240247,1839182.0166017,2074311.38085936,1926857.76855458,2003442.31250005,1551273.67138659,1852692.8671878,1827911.2568359,1550997.45117177,1833334.1513672,299978.898849471
TAG(58:3)_FA 16:1,0.04401282332782009,6.921730485312584,0.0473105453303333,0.8278110127766151,0.9249128952879648,958.9 -> 687.9,TAG1,92024.566833515,56120.543762217,62137.543823259,68022.524291984,57444.264160162,60552.124755856,60606.164428716,56459.003906275,60342.604064903,59658.144104005,28534.6820907407
TAG(60:7)_FA 18:0,0.04506805384281141,8.8616044554998,0.049617999928159406,0.8237293202386383,0.9249128952879648,978.9 -> 677.9,TAG1,252172.675293,242524.45874032,275251.86254898,272365.49877927,265887.65942378,236456.05639643,244365.17846691,237467.0163574,221716.91503908,226535.71667481,90128.0671386828
PIp (42:4),0.04365770881904521,6.2188659051295945,0.04654054885304504,0.8291961989568346,0.9256793991727226,944.6322 -> 667.6322,PI,58240.744110139,32278.442588801,43205.103691093,35628.982192991,32666.2621460093,28055.3418006907,62713.163635248,30850.562606822,31686.702339165,27908.06172943,20524.9013824444
SM (d18:0/22:0),0.04304684238260175,11.164665791838713,0.0452703060436761,0.831507770150846,0.9273642837781882,789.7 -> 184.1,PCandSM,1253446.37390133,1163578.26257329,1239895.0292967,1280069.63488759,1038982.05908196,1326402.85229497,889437.20117202,1030538.76184095,875584.88110365,1189040.61376972,798254.2700195
TAG(60:0)_FA 20:0,0.04289131962768845,12.834684225880874,0.044944387627765536,0.8321063210940239,0.9273642837781882,992.9 -> 663.9,TAG2,9449173.02427687,674220.509528967,8210769.6942028,1785794.04348759,2629767.92481939,777702.913562754,13978507.3896751,1471269.11467755,2838864.13433019,1670688.90475079,22974.0015487575
20:0 Campesteryl ester,-0.04231037171533686,7.146640810246779,0.04372309189191981,0.8343696485129501,0.9283428608378037,712.6628 -> 369.1,CE,55052.023925793,69637.14487457,96395.3673324421,81873.2856064159,63237.624328597,58560.444206242,119301.567779589,57755.804077138,58232.844039919,56410.6041412427,42768.323028558
PG (34:0),0.04214869213887412,7.741196505917158,0.04339379171415203,0.8349855454814198,0.9283428608378037,768.5485 -> 579.5485,PG,131282.910369864,98386.387420644,97530.426696769,147256.709167478,106594.427246074,94371.14691161,108009.707427986,111110.107208245,97418.046691905,105315.187988295,58768.904052732
TAG(54:4)_FA 18:1,-0.042118732406826336,10.829043847686203,0.043339204948097176,0.8350878755723747,0.9283428608378037,900.8 -> 601.8,TAG1,917100.95996102,895915.32080068,1286558.24902329,934221.33789055,984483.98535175,925829.7480471,960738.80175775,972430.1640625,901467.1445311,997826.2695313,306730.021858147
TAG(50:0)_FA 16:1,0.04145642752898228,8.205904105062176,0.04198234540456269,0.8376534289090956,0.9304137079493644,852.8 -> 581.8,TAG1,179119.31274408,147603.91027832,169256.93164065,161708.17211914,157014.81201175,140477.42968749,149894.97094726,148148.41064452,141020.81030276,147788.829834,68583.3246917907
