lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.02767984717497346,10.915314555823274,0.02494794945960166,0.8744968294299016,0.9968744736741708,398.3 -> 85.1,AC,1143445.33557127,994765.27893003,921264.75793457,1062729.31298787,778935.85095252,874419.7799071,1052017.24072222,957262.30566424,855666.19995074,950428.65624946,447299.714965752
PE (38:6),0.029211196925178266,6.465740996889944,0.027767461824417694,0.8676566893369413,0.9968744736741708,764.5226 -> 623.5226,PE,39545.542953492,39371.40289306,45533.142974856,45494.083190932,42393.283218377,39105.942733748,41358.482879645,41588.122741701,36234.72259521,44190.703109734,30869.262588508
PEo (30:0),0.0325883934723445,6.380010363415213,0.034559115344876545,0.8525225381571028,0.9968744736741708,650.512 -> 509.512,PE,39410.042297402,43342.402938829,48028.343536367,41813.982849119,40937.242660535,40593.683135968,37832.54241943,46211.583114575,38127.1428070137,40087.902847284,18180.2812271049
PG (18:1),-0.031633908627251364,6.929052744622659,0.03257037386294215,0.8567815316731213,0.9968744736741708,528.3032 -> 339.3032,PG,55376.40393062,61150.204635613,69941.004226677,52847.743988101,52316.8834152103,57745.104141249,66499.384353639,53510.623909005,55775.004379284,56532.343948391,38936.022659314
PG (30:4),0.028529853317314988,6.470248904258655,0.026488200304761733,0.8707137346233298,0.9968744736741708,704.4233 -> 515.4233,PG,40883.602409409,56219.503570585,40622.762603724,41155.482872015,46124.863571165,44440.522827114,40897.022628775,42756.663055439,43862.183166493,42147.822280904,21440.201568604
PG (36:7),0.030811923451582967,6.979442475751723,0.030900290776564532,0.8604630230035316,0.9968744736741708,782.4702 -> 593.4702,PG,65880.765258791,77131.626190169,55977.064117451,52957.88406371,57789.424163804,54832.52365111,60767.564758295,55991.343780495,67347.984832743,55890.263763416,39568.303283697
PG (38:6),0.027455843208831134,6.658509725556574,0.02453262146389079,0.8755373017305,0.9968744736741708,812.5172 -> 623.5172,PG,48338.223632787,54400.503829991,47775.82348634,42944.063171379,50153.064056389,47903.623046868,48682.68380736,41557.802810649,44078.50289916,49941.543411253,34931.742431629
PG (40:7),0.0274651648698553,6.871020316156665,0.024551634475102446,0.875489474457968,0.9968744736741708,838.5328 -> 649.5328,PG,51445.903427126,70486.46472171,61287.664199813,55339.384368898,55042.483917205,63681.845123321,49452.483306887,55487.264648452,55363.343627992,55375.06341549,31138.742202761
PGo (34:0),0.029349510642324193,7.5228818016801,0.028040052646701952,0.8670146937410219,0.9968744736741708,754.5692 -> 565.5692,PG,91829.187011695,83160.645843467,95342.526062001,83611.807128876,67309.045074444,68602.944488545,96657.105636495,74116.485656776,80426.546264659,82705.705993635,82031.646820037
PGo (40:6),-0.027832167083790015,6.694485104342295,0.025210002443884605,0.8738449009518454,0.9968744736741708,826.5692 -> 637.5692,PG,46073.883346578,54323.323913597,49604.36337279,49574.523834228,43781.382751461,46840.283294676,46992.403244017,49926.483123783,50594.523467981,46954.363754267,37117.622375489
PGp (28:0),-0.030989902454163037,6.176386436779932,0.03124903543249502,0.8596859382633858,0.9968744736741708,668.4597 -> 479.4597,PG,36420.26287842,37061.462692259,37768.242202744,34661.8625717164,35830.583007815,36254.462478639,38579.5428314169,32344.94241334,37149.882995615,36496.202194206,15410.101081845
PIp (36:5),-0.029930057086448473,7.523631030301175,0.029160830241835356,0.8644082168501895,0.9968744736741708,858.5227 -> 581.5227,PI,79984.005279501,89119.827087347,92395.086730918,87260.566864067,88452.086303708,95612.727844182,84674.786682143,118491.029144201,78187.0049743,58268.644058212,61246.223724393
TAG(48:3)_FA 18:1,0.03312154227855441,7.371971587625838,0.035710524381272535,0.8501145390101029,0.9968744736741708,818.8 -> 519.8,TAG1,83445.565795881,86501.5859375,89444.766418462,81088.32604981,82078.485900844,73156.025573735,73615.505004847,83295.18585201,90878.185913091,80766.4855957,37941.4027595653
TAG(50:2)_FA 16:0,-0.02784011150373131,12.079472383928255,0.025238071857529576,0.8737752769800311,0.9968744736741708,850.8 -> 577.8,TAG1,2106769.4960936,2248054.0839844,2245238.0976565,2126007.21875,2289206.0429686,2058179.21533201,2183646.9765624,2282037.99804681,2323414.2304688,2087261.9736328,812698.03676604
TAG(52:5)_FA 16:1,0.02929475875817957,9.224559491809545,0.027942289932980202,0.8672445703284295,0.9968744736741708,870.8 -> 599.8,TAG1,344051.70251469,312430.44213856,348168.90624995,259232.61840816,362975.78674307,235885.93749996,378552.5458985,281146.8800049,333573.20300293,324381.90405254,50146.3633842386
TAG(54:6)_FA 18:0,-0.033084086194215295,7.313750259858006,0.0356292829645497,0.8502831131826925,0.9968744736741708,896.8 -> 595.8,TAG1,81766.666076664,78852.245483405,83752.72631837,69676.604492168,80829.885314942,70349.284973165,85017.945861827,77082.065673807,83342.505798355,77710.48559568,38006.9627761636
TAG(54:7)_FA 18:1,-0.029245029844789026,7.481176944290956,0.02784146627004702,0.8674820777551039,0.9968744736741708,894.8 -> 595.8,TAG1,84618.34576416,91781.1870117,95832.666809079,83197.14550782,91803.62670896,76321.545776376,95992.06713866,90114.22607423,91533.24584964,90162.68640139,40071.1827087271
TAG(56:3)_FA 16:1,0.028455233122462148,7.120220415668202,0.026355473608418833,0.8710352115189849,0.9968744736741708,930.8 -> 659.8,TAG1,68895.5250244,72300.585083,70773.905151356,66936.42407227,66961.265075689,66414.985107406,64881.804565455,65662.084472632,67706.76501466,65299.56469724,39052.6025199728
TAG(56:3)_FA 18:1,-0.03252178802521258,8.44055403126732,0.034435148423430206,0.852784256167365,0.9968744736741708,930.8 -> 631.796,TAG2,162874.55310061,198948.29455563,189585.27294924,164432.932495102,198097.91406251,181778.81335448,175798.752380366,177907.132690439,211056.83666992,163139.052124005,39383.7631836074
TAG(56:3)_FA 20:4,0.02742576947962363,7.656485530025207,0.024486526341661374,0.8756533329932482,0.9968744736741708,930.8 -> 609.8,TAG2,94002.526794441,115246.22802736,114366.30859376,95321.06640627,122723.56872557,98867.46679684,110390.40820312,95334.266479486,116882.9086914,95939.026916511,23092.7016601494
TAG(56:4)_FA 18:1,-0.03177855111730747,7.523031788081617,0.03287482924986307,0.8561209821327849,0.9968744736741708,928.8 -> 629.8,TAG2,88371.66503907,98039.66687012,105158.32751464,87421.205810535,99586.30639647,97551.38720703,88000.566131595,93377.746673602,110529.20831301001,86708.366210921,25256.4016532802
TAG(56:7)_FA 20:4,-0.027531853832138447,9.903296728127305,0.024681271683220984,0.8751638762659463,0.9968744736741708,922.8 -> 601.8,TAG2,451888.03051741,543107.97851563,543692.2221679,448821.05346658,548841.18554693,512205.91821277,506309.77563471,478092.71484378,575375.37792978,444790.0531006,97610.2864341495
TAG(58:2)_FA 18:1,0.030882777673256062,8.37659974727493,0.031051596074945564,0.8601253270000873,0.9968744736741708,960.9 -> 661.9,TAG2,155563.83190918,210867.39428711,180498.69238282,166033.37219236,182605.53259277,169941.312011729,167159.77172852,160170.09112547,196037.51367186,158966.191894537,36648.5024185119
TAG(58:3)_FA 18:1,0.029464326761326574,7.049672926312082,0.028258035353943,0.8665036140483159,0.9968744736741708,958.9 -> 659.896,TAG2,68885.765319789,68964.084838869,71980.44482419,67641.364501954,74120.58483885,67481.185058573,63953.764190659,63116.484313967,78238.72534179,62944.904846199,18238.7611122107
TAG(58:5)_FA 18:0,-0.030316118468077687,6.722920720200389,0.02991101979779387,0.8626922808835522,0.9968744736741708,954.8 -> 653.8,TAG1,49660.263549779,50792.303405752,49495.083526602,48621.763183597,50853.983459442,41065.982849125,55170.984008788,51868.463745129,55549.464050284,44890.763366671,36397.5423812822
TAG(58:5)_FA 20:0,0.02776046333666987,6.188298551629496,0.02507607077410512,0.8741776563702026,0.9968744736741708,954.8 -> 625.8,TAG2,35797.922546384,39680.322875985,43092.262878401,33480.982330314,38392.302978522,37215.482666005,34695.562530514,31374.842010486,44353.723205585,34176.322540275,12846.5409698445
TAG(58:6)_FA 20:0,0.03060034826651879,6.598259074693946,0.03047454658485549,0.8614178344053924,0.9968744736741708,952.8 -> 623.8,TAG2,47716.603271471,55307.463958729,53248.743530254,46253.103698728,53361.884094208,48163.663452151,49841.203613259,46905.823455797,52346.403259244,46471.863342255,14839.5210304196
TAG(58:6)_FA 20:4,-0.03356090668285114,7.750359704454166,0.03666741227834791,0.8481437759473683,0.9968744736741708,952.8 -> 631.8,TAG2,100826.28662111,123371.927429193,120903.22875978,104394.006835948,114843.66882321,117008.567687991,106684.967163093,106587.527770992,125203.20861817,106170.588134761,26032.3418274034
TAG(58:8)_FA 18:2,-0.03089353232548269,7.248220883898247,0.031067444352629536,0.8600900045938503,0.9968744736741708,948.8 -> 651.8,TAG2,73136.346191395,85436.106018058,81080.866394045,70920.764709504,85838.966552752,84310.46655273,78727.286071771,69042.224975591,86087.206909182,75827.085510257,20384.6214370639
TAG(60:1)_FA 18:0,-0.02838287111286816,7.774845217554093,0.02622544396976423,0.8713509625492633,0.9968744736741708,990.9 -> 689.9,TAG1,106384.62762452,112807.387573255,107328.427978521,100046.087768535,110235.747558585,102231.626281754,106497.547546386,110649.827911391,109168.948242175,104124.147338858,59031.6444854704
TAG(60:11)_FA 18:0,0.029144047773626728,6.075848083535131,0.027634983280403702,0.8679698673152173,0.9968744736741708,970.9 -> 669.9,TAG1,34727.402648926,34380.82232666,31933.562103263,31401.001983644,33630.762237564,28973.261901865,31880.622497548,31691.502197282,36218.522582996004,29857.882293694,20291.3214492789
TAG(60:11)_FA 18:2,-0.029932602858019856,7.192799711482771,0.02916449010072597,0.8643997907184016,0.9968744736741708,970.9 -> 673.9,TAG2,71330.1854248,79822.365905736,78368.605957026,70751.004943862,82158.20556638,79867.2856140117,71752.0649528439,74002.865158074,79772.766601539,74294.00482177,18700.8415031401
TAG(60:12)_FA 16:0,-0.030478238864665896,6.091115357136315,0.030223754725334118,0.861983501533821,0.9968744736741708,968.9 -> 695.9,TAG1,33691.022430408,35165.982421874,33867.402648909,34114.062438972,30534.561981196,29958.322021492,33706.382232675,36498.622436518,32867.762603748,33331.222427368,17930.0813331609
TAG(60:5)_FA 16:0,-0.029686853480941057,6.045238207541084,0.028673799703824443,0.8655344074200666,0.9968744736741708,982.9 -> 709.9,TAG1,33630.882263209,32055.542053223,32986.222381601,31304.922363273,31695.122497556,29606.381866461,33782.362304691,34137.542175279,32377.482330317,30904.302032476,17760.2812995927
PEo (40:6),-0.027034100385278165,6.621681426024155,0.023784331356637267,0.8774349363135291,0.9980445495525021,778.5746 -> 637.5746,PE,34497.062393169,47573.64360046,51780.924011217,47529.103729257,50645.383483874,46862.442962691,38585.242996207,50454.443801916,45778.883026131,47712.743255598,34830.22279359
TAG(52:6)_FA 16:0,-0.02660109402561413,7.888599823928074,0.02303674914628573,0.8793615464079286,0.9985203151321591,868.7 -> 595.7,TAG1,115756.94824218,112754.227844242,125961.56872556,110707.70690915,132792.32910157,99007.60729981,125863.16894535,119404.62854005,126387.34851072,122542.36926269,48965.4634513685
TAG(58:4)_FA 18:1,-0.026663500788119635,6.5456737942061665,0.023137305260434005,0.8791005578197959,0.9985203151321591,956.9 -> 657.9,TAG2,47034.203186045,48270.64331054,50268.143615733,44838.422912575,51780.124023408,47145.103363049,47275.263458274,45896.763183559,57217.044250495,42983.842865007,13794.5609588624
(11Z)-eicoseneoylcarnitine,0.023075793713840862,11.150214978877695,0.01733902649561969,0.8952391952400452,0.9985247590065712,454.4 -> 85.1,AC,1309719.5903326,1148892.14746125,1194309.99389645,1194606.21240188,948215.686523301,1104477.95703134,1294458.23388674,1108413.48291071,1147759.94531193,921269.06420897,497896.63867191
"(11Z,14Z)-eicosadienoylcarnitine",0.0192255415987594,11.133889217257227,0.012035661480695126,0.9126416199380126,0.9985247590065712,452.4 -> 85.1,AC,1288587.73339892,1143413.94775374,1196496.69262646,1194875.29931652,941452.22582989,1101387.95947294,1306518.07739263,1079415.67822329,1156676.56225594,918419.41821281,456762.84985366
(9Z)-3-hydroxyoctadecenoylcarnitine,0.007226640202151828,11.745294289219904,0.001700559232631349,0.967106289440007,0.9985247590065712,442.3 -> 85.1,AC,1859031.96875031,1724798.49853565,1613585.76074236,1628387.93408274,1438528.46435476,1470996.88867164,1772431.07763675,1686232.56298859,1613411.92236298,1477352.75732442,1136177.341797
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",0.007763118072494451,10.667674701985181,0.001962381345947506,0.9646662492106989,0.9985247590065712,412.3 -> 85.1,AC,962884.13342243,765253.17407225,829762.90063488,842367.09082032,610659.00024419,696357.1040039,987497.83349666,822400.01550297,767196.95141597,632704.49780273,452475.77172864
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",0.021077917932345803,11.574556557719578,0.014466708737018052,0.9042632226165787,0.9985247590065712,438.3 -> 85.1,AC,1707106.4809572,1489522.06298874,1404383.94628808,1477209.15039104,1257131.03369077,1233112.50732439,1577800.36425729,1514376.17138632,1408123.07470704,1321259.87304697,1040756.2148437
1-O-carboceroyl-Cer(d18:1/18:0),-0.018265997138643634,6.105090795526523,0.010856087754490318,0.9170165449705022,0.9985247590065712,973 -> 264.3,CER,33569.4226188674,35012.7428817613,33878.5022582946,34803.042530068,37137.5427856278,36276.6030845697,32287.0626716568,35149.4026489316,35149.4619407644,33090.5026702827,14017.0011749277
1-O-tricosanoyl-Cer(d18:1/18:0),-0.0209504999781577,4.8291158720292655,0.014264769048907056,0.9049305685061468,0.9985247590065712,1001 -> 264.3,CER,12626.2009735099,14918.2010421756,13095.320857998,14477.3210067864,14206.1609039405,13197.9209022529,13722.280967713,13754.2009658687,13526.1611327998,14214.8009567175,8089.5405235275
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",0.014020693324908707,11.528040093628702,0.006401114087566384,0.936231718256475,0.9985247590065712,444.4 -> 85.1,AC,1634070.20507917,1537893.62451195,1448772.92187528,1503681.71875048,1291037.30078102,1367957.27978536,1584157.39160114,1434407.92968797,1404582.00292996,1370042.87451199,728697.29003915
C26:0,0.024524446983352974,10.894238100730762,0.019584189234592486,0.8887046143541446,0.9985247590065712,395.3 -> 395.3,FFA,1006330.59185778,915228.069732484,827270.31825259,874050.127182046,654215.887237384,773207.03271477,1050584.72055075,784467.695281918,780471.059204328,721094.711837717,911496.486236535
cis-5-Tetradecenoylcarnitine,-0.024982875506760118,10.109514408727678,0.020322853787092754,0.886639074654506,0.9985247590065712,370.3 -> 85.1,AC,647594.126281906,590441.156494212,540171.51745611,555281.09631354,446475.31262195,535453.11840827,688489.911376969,555481.76330546,508235.09655739,475519.411865238,235409.75781247
Lyso_PC(11:0),-0.009698205143773123,4.964245644103067,0.0030574643721994477,0.9559039688736407,0.9985247590065712,426.2542 -> 184.1,PCandSM,15178.7211303745,16568.981132505,15359.1810455364,17280.0812149016,14439.3409080496,13771.800949098,17113.6412544257,17827.7212142971,13893.9209327684,14722.9210472177,6768.0603981011
Lyso_PC(2:0),-0.019968850436764326,4.9657539711922425,0.0129615158708134,0.9093577694942053,0.9985247590065712,300.1134 -> 184.1,PCandSM,14533.261016852,15668.781150813,17198.5612678613,13740.52107239,14796.261032105,14618.520965574,13165.4809875516,18064.721267706,15987.5811805737,13033.0808944687,9222.7206268344
Lyso_PC(22:4),-0.013769274445643508,5.943612210901954,0.006167960861262145,0.9374014032706859,0.9985247590065712,572.3638 -> 184.1,PCandSM,23094.6017684904,31555.4416809074,26900.381935122,36165.582771273,27226.421981755,21306.261581424,39299.542266825,24756.2816619948,28823.8420295657,28825.542083733,22179.041641241
Lyso_PC(3:0),-0.02436006751412855,4.719102640333691,0.01928231630074606,0.8895601634411701,0.9985247590065712,314.129 -> 184.1,PCandSM,12936.9807968176,14811.0411377036,13245.0209732133,13154.280818937,9625.2606735243,12556.1208915729,12031.6609344488,15468.20089721,12251.4409942604,10788.1406326298,7878.9804611214
Lyso_PC(7:0),0.02464788453905809,4.833582474087239,0.01974408818705342,0.8882541617358188,0.9985247590065712,370.1916 -> 184.1,PCandSM,13907.421035768,15384.341178901,13181.9409561182,12554.5208969033,15627.4211730869,10887.300727842,15015.921173091,15181.4809417752,14378.301040645,12207.3608817993,8159.7606582645
Lyso_PC(8:0),0.013310719596842047,4.784939996002662,0.00575775278304036,0.939514681991386,0.9985247590065712,384.2073 -> 184.1,PCandSM,12159.9008712772,13117.0809784047,15016.961120603,12629.5009079061,14935.281036378,12166.7408752445,12642.040859227,15845.041252132,13266.220985411,11527.9807701027,8019.2405395518
Lyso_PE(15:1),-0.012426945547314602,5.9520312840021115,0.005024170368415071,0.9434921608077081,0.9985247590065712,438.2542 -> 296.2542,PE,26140.742141722,30578.702087393,34730.282394435,30432.422241208,29187.881820683,28348.522232043,34659.3626708705,32476.902359023,27168.881919861,25867.6621360776,18006.1410522489
Lyso_PE(20:1),-0.009141886442868006,4.842477983435088,0.002716138689947911,0.9584357960342446,0.9985247590065712,508.3325 -> 366.3325,PE,11975.2608566299,14438.3610076832,13775.3010711585,13710.8208808929,15834.4611701892,13195.7208900469,13044.9008102425,12178.4009552003,14959.1211471541,14842.2810935933,8638.9405822726
Lyso_PG(18:2),0.022973870383291406,6.982876611356556,0.01717921420993207,0.8957203273112356,0.9985247590065712,526.2801 -> 337.2801,PG,58086.922912678,66400.964675883,63308.444656329,67663.484649637,63509.385330133,62727.664626994,70749.04519655,54330.043869054,58831.504409776,59437.985092167,31031.982513428
Lyso_PI(18:3),0.006945449643692786,6.874450668937049,0.0015701202553657367,0.9683923008903149,0.9985247590065712,612.2805 -> 335.2805,PI,64117.243789624,64385.363540604,59207.985473679,58485.724105927,59939.584869413,62294.684265134,61830.803825345,52713.563308736,57284.163238547,62325.463485781,18658.2412948579
Lyso_PI(19:0),-0.023455426577347834,9.998463805625926,0.017913284274072794,0.8935286866401533,0.9985247590065712,632.3431 -> 355.3431,PI,417336.368896919,326187.687011805,342504.661498948,347369.906921912,338795.025451642,314553.46569826,504951.96142515,393381.387023958,295543.16455083,257792.518737725,910993.01647951
Lyso_PI(19:1),-0.012330157084187082,7.815914581010678,0.0049494756672174844,0.9439130890468853,0.9985247590065712,630.3275 -> 353.3275,PI,143162.091247537,112183.107666012,107442.548461907,112145.069244371,94811.147766126,87570.285644547,160786.109863361,103578.127655112,113153.98968506,98054.286437952,47250.283508266
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0.006620031538292839,11.00287545256773,0.0014270343745010905,0.9698661934157482,0.9985247590065712,400.3 -> 85.1,AC,1213348.59924313,1049015.05566306,951182.564453,1118474.3853759,817126.662719709,918985.36608869,1144592.15295409,1021648.55139162,939395.6104737,978805.40051325,492946.95080583
PC (36:8),0.011717665582572206,11.742324031372714,0.00447095688787158,0.9466890059778343,0.9985247590065712,774.5 -> 184.1,PCandSM,2196357.16052232,1388202.46313476,1744740.9261481,1394287.25622552,1956600.35595703,2181932.07275444,1788604.51904253,1243067.6315909,1718770.01220709,1484680.0112305,762587.417481
PCo(36:1),-0.007278397043607853,11.766744336781432,0.0017250059536308981,0.9668708330920107,0.9985247590065712,774.6 -> 184.1,PCandSM,2257623.61499021,1409390.70849599,1717987.8607182,1389066.59277367,1994618.85351581,2232261.97070372,1755943.62158162,1286420.98925727,1674151.09985352,1654837.59204192,776657.6694335
PE (12:0),0.021604964029402183,5.995425579154601,0.015186631755511826,0.901921760885083,0.9985247590065712,398.2303 -> 257.2303,PE,27721.701812756,28264.881919857,35897.08283996,37006.902389528,32897.602584837,28581.3419036948,32826.64231873,34111.962448126,29457.082229606,30460.902252198,14581.501052859
PE (20:2),0.021076550843446888,6.066380730639829,0.01445285302945365,0.9043088597155379,0.9985247590065712,506.3242 -> 365.3242,PE,27062.3415107679,30200.842376698,33759.942230216,37070.6622467,33647.302093521,30303.282501221,32824.562255862,30789.641929639,30878.721939075,30641.022430428,22355.321853644
PE (26:1),0.022754734741533906,5.927917991767162,0.016845511871531826,0.8967323682688388,0.9985247590065712,606.4131 -> 465.4131,PE,26790.9020309393,30162.942550657,34432.1427459645,34325.522338871,30670.522193909,28647.6419982851,28750.782127379,29689.821823117,31483.26254271,31250.301956179,12430.7010269135
PE (38:7),-0.013447072191276775,7.25037187975087,0.0058858006613036196,0.9388471115658963,0.9985247590065712,762.507 -> 621.507,PE,52080.664016704,60980.284255989,91371.687225358,68716.765319846,63882.744369524,65978.384948699,79356.905242845,61753.304992702,55783.544189457,68220.605072024,73915.185974187
PE (40:2),-0.024627628302682388,6.30730630586763,0.019736446145998343,0.8882756477756629,0.9985247590065712,800.6165 -> 659.6165,PE,37587.762695315,41932.102508526,34627.642669677,40529.683349601,42591.86273194,43402.302978512,35712.922500621,38928.08291626,38280.642501842,38880.062744147,18676.861419674
PE (44:0),0.007989923768872963,6.00729823802105,0.0020769933998963097,0.9636497583146367,0.9985247590065712,860.7104 -> 719.7104,PE,34064.7430305873,41027.7634544456,22449.7617492564,27140.5019874609,33382.9824867183,26545.6219177252,19599.6014518755,25970.3420371988,45597.5428428718,34672.0824546735,18921.7212715229
PE (44:1),-0.007142955620447198,5.722170112462616,0.0016597041218915365,0.9675035980678577,0.9985247590065712,858.6948 -> 717.6948,PE,24223.181697845,28140.542037969,26037.861846925,25037.261756896,27524.4420013429,26377.6019973741,22384.2616348316,24768.0216369714,25342.3816223156,28802.6820678595,13731.8610115052
PE (44:10),0.02223166495070108,5.720170474160113,0.0160773238890215,0.899101554999654,0.9985247590065712,840.5539 -> 699.5539,PE,24693.501663196,25748.7218551593,27085.741897587,25934.662094121,28309.721817017,23816.74168396,25602.4216117889,25913.941635134,24963.68159484,25981.942108143,13881.181175237
PE (44:12),0.013238641878623742,5.9943238087794946,0.005702069099939422,0.9398073135331043,0.9985247590065712,836.5226 -> 695.5226,PE,28158.062026987,29660.981819141,33729.762954713,31566.122085568,33650.482681273,30216.802062982,27246.842117315002,30194.942001343,30783.7221145499,32556.062438971,18557.9011459368
PE (44:2),-0.016254310802910402,5.550798759429558,0.008593193729069526,0.9261423095474443,0.9985247590065712,856.6791 -> 715.6791,PE,20946.7813644422,24464.1017341603,23187.041732785,24454.821662894,22911.761581413,24019.781890864,23386.801582332,21649.961563105,24511.861877444,20746.561531064,12081.4808120743
PEo (28:0),-0.015655919354863303,6.200631415709961,0.007975579528419985,0.9288386462053505,0.9985247590065712,622.4807 -> 481.4807,PE,33533.942413325,37689.0627365229,41726.802825926,35064.502502431,36448.202682508,37232.642669669,34933.402526851,36667.902725218,35406.382476805,36952.622772209,16960.5812187249
PEo (38:0),0.021565679301021254,7.160734179336896,0.015137786768491424,0.9020788176080696,0.9985247590065712,762.6372 -> 621.6372,PE,55068.563644389,59564.444686873,82044.306549104,63421.68466188,59925.844421389,60259.184295642,74259.864822396,53529.484130835,54989.963867179,63962.284851065,69900.125900267
PEo (38:5),0.014313339073882356,6.245158371239838,0.006666513008667607,0.9349260599248779,0.9985247590065712,752.559 -> 611.559,PE,33061.482635487,39618.762588495,39428.8622284098,38721.062911986,42381.703109748,36414.96221923,36853.402358997,38891.542686468,36579.203063944,37317.022735594,16565.981124872
PEo (40:5),-0.01776972461278499,6.1603278272025985,0.010274159147343198,0.9192634761726232,0.9985247590065712,780.5903 -> 639.5903,PE,30133.102401741002,34420.302322392,35884.762954696,35613.982757568,37598.422775274,32976.642059327,30883.222251886,36017.5623931943,34444.72229004,36519.502609258,21167.061508171
PEp (16:0),0.018378324068107434,7.569060532460064,0.010995567718964594,0.9164870956025705,0.9985247590065712,438.298 -> 297.298,PE,54945.344100949,122416.786956796,118484.370056158,117149.888168326,93888.805755646,93895.584762628,109003.146499723,99198.047309783,94616.487503115,89717.326492332,23408.141510013
PEp (42:0),-0.01007808744020665,6.2713536536848515,0.0033050524824318472,0.9541552016687567,0.9985247590065712,816.6842 -> 675.6842,PE,38824.442428613,43179.723281887,33590.622375488,37437.442718495,41322.523101806,37144.842369069,34613.082183832,40608.9028778,40594.102569566,37372.30235291,17506.461196907
PG (20:3),0.016813488673377622,6.580721093995029,0.009199966538915305,0.9235869248115441,0.9985247590065712,552.3032 -> 363.3032,PG,49033.6645660672,47051.483291574,47122.10375975,45359.923156739,46010.36380003,48026.02363585,49270.984130848,42870.142730676,45934.663635231,40114.322433507,28803.5420455982
PG (24:0),0.01817415518303189,6.995819400514692,0.010751069353773346,0.9174174550484331,0.9985247590065712,628.392 -> 439.392,PG,61867.684585598,86148.806518549,64498.984191893,61232.06494142,56520.963928188,52154.044128422,84997.106414709,58271.344726551,61219.264831511,60761.465286278,24648.8420105
PG (32:1),-0.006891908676719206,6.959255029385684,0.0015460253193850804,0.9686356371842081,0.9985247590065712,738.5015 -> 549.5015,PG,54620.944183373,63946.364593514,67561.744384772,63681.564392077,63373.864654544,64786.684692363,63521.785034183,58916.40374758,62183.284362781,57081.223815913,28434.682006823
PG (38:5),-0.009093156904247945,6.4922398195675095,0.002690821561543544,0.9586297850138223,0.9985247590065712,814.5328 -> 625.5328,PG,42982.102996823,51682.123260499,41882.863281244,37320.982940672,44735.363220204,42088.383056631,42194.36294556,41085.182617187,43324.383422842,44804.202896121,27641.102035523
PG (40:1),0.023169789739745615,6.367283199143639,0.017469495078728414,0.8948480755274896,0.9985247590065712,850.6267 -> 661.6267,PG,41683.142913801,50695.403976428,36781.002792361,40345.542800896,39486.682907119,41258.002624514,37933.302520746,39255.602310178,42492.642578117,38954.322601306,19865.041503901
PG (42:9),0.013997123191811086,6.322842406371622,0.00637532505783156,0.936360030526717,0.9985247590065712,862.5328 -> 673.5328,PG,38339.102935791,46277.263198816,37304.402450574,38182.763046272,38186.262512222,37621.502746584,38350.322402945,36917.882415768,40390.062927241,37672.182525646,22422.301605215
PG (44:10),0.007308180154780004,5.7734962583317255,0.001737404075143445,0.9667520604344149,0.9985247590065712,888.5485 -> 699.5485,PG,27824.282104495,29491.5620651197,27160.281753541,24146.7217864963,25095.54173279,24565.8615188515,24736.061706553,24296.661651613,29600.882064819,26173.341918946,16547.901275632
PGo (40:0),-0.023297170227986108,6.805404723954671,0.017665023415943892,0.8942646911607137,0.9985247590065712,838.6631 -> 649.6631,PG,54882.183197011,64554.16455074,50753.844116203,53284.202987714,51302.163528454,59913.364257788,48173.88400268,53973.843765238,54733.724029525,54393.383514453,30182.402404798
PGp (40:6),-0.013385622083919684,7.338791411473276,0.00583252810116619,0.9391239488741577,0.9985247590065712,824.5536 -> 635.5536,PG,75941.805633532,112046.746643057,81204.465438828,74086.965393096,63618.00503541,81318.066528349,75767.444274961,77442.525299096,81646.205139149,81620.925781197,38004.782745347
PGp (42:2),0.018804628237571265,6.035247232584118,0.011505143912948768,0.9145811032998622,0.9985247590065712,860.6475 -> 671.6475,PG,33590.882431039,37090.10247802,32829.282409663,30297.0818786568,31359.902160643,31446.682388299,30889.502227768,31181.222198476,32485.742156986,32411.6024131768,16267.981216432
PGp (42:4),-0.012876019199990195,6.207505483299719,0.005394583167117162,0.9414497605675717,0.9985247590065712,856.6162 -> 667.6162,PG,36338.7623214764,43557.062973022,33756.362396248,29928.582160959,34992.703109746,34378.302322388,33726.622245799,35957.822235109,34759.182418814,35950.362396235,23288.3215408296
PI (34:0),0.009030427515608922,10.077422875079751,0.002655338515751282,0.9589032154906914,0.9985247590065712,856.5645 -> 579.5645,PI,428902.54907234,563256.94433571,618522.82568368,521173.83666965,527945.7150879,494433.39697248,525256.57177714,653438.64526358,577960.7202148,327789.5637209,313518.83911139
