lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
Cer(t18:0/22:0(2OH)),-0.11941990664856975,9.299009755466015,0.2276992129681048,0.6332351001031007,0.9999320773204663,656.6 -> 282.4,CER,293401.700775123,244659.375121954,244769.817535425,220369.45626828,214133.095947215,192753.833999631,250782.13714601,254421.315399356,295829.841690146,251785.798843331,468376.221480876
Cer(t18:0/24:0(2OH)),-0.23232528573734967,9.182273214048635,0.8610989035141183,0.35343135389612845,0.9999320773204663,684.7 -> 282.4,CER,236152.376098757,224882.196441621,235287.179046657,183274.373230052,144277.94982913,170851.671081585,280672.624328614,235676.017944432,227020.278595027,220864.856750553,478507.172058074
Cer(t18:0/26:0(2OH)),0.11808494379881498,8.021854885647722,0.22262274746844923,0.6370487419561188,0.9999320773204663,712.7 -> 282.4,CER,140456.490478497,117910.487777715,117111.248245239,101032.327072133,94355.426818845,87195.2059326159,111201.728927621,96826.926513646,103198.90747831,97505.787460359,173556.67395029
Cer(t20:0/26:0(2OH)),0.18908376288862289,7.873397124340518,0.5705646296385112,0.45003463481902956,0.9999320773204663,740.7 -> 310.4,CER,177419.71275332,130853.929450937,125379.968826314,115596.146621606,101117.427230813,104987.527015678,116720.728988712,109569.887824965,113303.147506667,92601.4856643618,64242.284446709
CerP(d18:0/16:0),0.019232850112627813,7.543344698698565,0.0059071648404369625,0.938736444209866,0.9999320773204663,620.5 -> 266.4,CER,122133.348384837,104711.826919486,91271.006454434,90399.96603386,81076.025764478,97155.067466819,101508.728073178,92012.1672210336,93718.5272674272,71678.0257110406,49796.3833236765
CerP(d18:1/12:0),0.0013561256740556753,7.116878216044748,2.9368004788921098e-5,0.9956761048230803,0.9999320773204663,562.4 -> 264.3,CER,79615.626296978,72490.844436615,71632.745239257,82658.4858474737,60879.8038253665,62112.184432996,72397.045135498,80152.10614015,66750.744640354,64226.764701842,33309.3823814498
CerP(d18:1/14:0),-0.24284270194059768,7.072710925611867,0.9406057702590971,0.33212210173129453,0.9999320773204663,590.5 -> 264.3,CER,74611.9054260312,62804.4642562816,64121.1843452376,56646.2836952254,54929.5037384133,65173.7246399119,72156.784866342,79595.385414109,71391.344944002,61492.1247100769,43148.9434738119
CerP(d18:1/16:0),-0.2102350909629235,7.073942979315878,0.7051798196343384,0.40104865423973257,0.9999320773204663,618.5 -> 264.3,CER,85927.3864441356,68716.5246047913,64122.9445266838,61192.8039093039,51787.843536382,67921.3847274684,71442.8250427192,83944.5456162394,75386.4656105226,62955.4444503905,31057.4023323138
CerP(d18:1/18:0),-0.1611451260652494,8.147431743982605,0.41449738079518283,0.5196955937956937,0.9999320773204663,646.5 -> 264.3,CER,163244.33174139,129119.609535174,154116.890350334,121903.749168322,89598.246627792,128101.38890073,150007.1111144,129271.08825679,154688.490257224,129910.808113097,110978.788505661
CerP(d18:1/2:0),0.24099402420226987,6.223719346013473,0.9262050940372006,0.3358509744072722,0.9999320773204663,422.3 -> 264.3,CER,31210.1221199023,35499.9825706427,37363.2024116653,70427.2047424353,30171.1221504275,29869.782180781,32639.7623023997,35539.9622077993,30534.2023315403,33416.0620956283,25910.1816024826
CerP(d18:1/20:0),-0.2601127752515809,7.450885139623032,1.0789961721823147,0.2989222276826965,0.9999320773204663,674.5 -> 264.3,CER,89780.2466125365,72645.5249176105,80521.5257644912,69640.4046935976,61330.0443801819,79245.445678661,84301.2265854371,104244.347091581,89625.7667923118,65167.984687788,83459.8877563614
CerP(d18:1/22:0),-0.17859962742133442,7.173144331533255,0.5090500452829474,0.4755503735991416,0.9999320773204663,702.6 -> 264.3,CER,101238.466838794,63511.3845062352,65320.9248733608,56590.1038818327,62526.4846038855,70032.3450088489,72131.0847511626,80518.3259277354,85172.9056854091,64124.4244384787,42313.5430107061
CerP(d18:1/24:0),-0.15863232228813115,7.207129104395794,0.401643399977047,0.5262417549184775,0.9999320773204663,730.6 -> 264.3,CER,92952.2276115354,63771.0449180917,58164.9041366489,80656.1651878246,54131.9037322967,69758.5659752103,75843.4259758151,80856.066715262,78762.8656044085,60911.2047653157,53487.6236076377
CerP(d18:1/24:1(15Z)),-0.21776234391685423,7.160714586312268,0.7565294441490096,0.38441681121911764,0.9999320773204663,728.6 -> 264.3,CER,94043.3674163619,56416.863948827,58947.8439369191,65823.9653053437,51327.4039077596,65936.165500649,75589.1855544448,77432.3046417429,80043.1048050114,57347.6439704818,55797.6033744995
CerP(d18:1/26:0),0.012630396806540677,7.444012123021141,0.002547565976783517,0.9597451313486077,0.9999320773204663,758.6 -> 264.3,CER,123419.729774418,76982.3045349489,71324.0452652015,127780.687881355,73953.4252128392,79988.2852363908,99302.9873579805,97311.8877334414,93242.8451231794,69249.7052230647,35830.2224121052
CerP(d18:1/26:1(17Z)),0.019311488231961375,7.463798997954631,0.00595555176914786,0.9384865397703749,0.9999320773204663,756.6 -> 264.3,CER,127438.410529989,75936.8657532029,74989.926193278,132397.089325031,71341.3650321756,79986.4250106806,95765.2871513252,102347.229381569,93819.0276374799,72574.3848609389,35939.642665857
CerP(d18:1/8:0),-0.00697315815204897,6.768077304528209,7.764285091411693e-4,0.9777702488309075,0.9999320773204663,506.4 -> 264.3,CER,80912.8266601671,45850.603370655,41938.962760934,45804.3232040364,45572.763320921,49806.6838989087,47970.0036392304,54611.4640273967,47633.1634483367,45478.8632049635,48911.5036239652
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",-0.19479268346937803,6.346390741835736,0.6053935000608135,0.4365275295080625,0.9999320773204663,722.5744 -> 369.1,CE,31744.262203209,37941.3627128586,37207.8026733347,60047.4040107605,38018.5026321343,58527.4437675355,41583.1230163504,45626.5032424932,36787.4827423105,38443.9826240526,15995.0610961898
Cholesteryl nitrolinoleate,-0.1372868035229792,7.181059861850477,0.30086446579889525,0.5833409852714515,0.9999320773204663,711.5696 -> 369.1,CE,55303.0236663715,65180.1045303348,90193.62618637,84580.185989377,61131.064292896,91751.206100445,72959.065002435,78335.525650018,64708.584457394,62619.584960928,41924.362922645
cis-5-Tetradecenoylcarnitine,-0.16204640980577967,10.378178939865085,0.41917723568622023,0.5173478733872633,0.9999320773204663,370.3 -> 85.1,AC,569408.3020019,489386.27697751,525144.29736332,1355603.0261227,520505.0942383,512453.57397454,1691293.881836,514165.45489502,455150.73132325,451627.8343507,235409.75781247
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.16545951975258918,10.786014478848214,0.43701317042780374,0.508567604961448,0.9999320773204663,474.4 -> 85.1,AC,1622775.10900858,792782.028198327,966540.697266274,867936.781311072,808512.55834967,906407.89605774,1056641.81390327,715669.369262552,860828.400452145,692413.125976541,347825.98486332
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",-0.15460250489879948,6.578242295280203,0.3814724519459105,0.5368162566322944,0.9999320773204663,720.5435 -> 369.1,CE,37946.7826766918,45182.0831718494,43440.863323205,66162.1446533213,42946.2830161876,65765.0646743759,47086.1235122676,54760.544143666,39710.582847598,40134.602993008,25973.5417365995
Hexacosanoyl carnitine,-0.13584196896710707,10.765355115544764,0.294616052575293,0.587277527298191,0.9999320773204663,540.5 -> 85.1,AC,1261407.90240534,715838.954864384,807903.500167946,941817.447784525,783081.375732419,1068494.125061,1059126.1518707,829533.077224265,944492.569496167,749827.556793244,328285.763183645
"lanosteryl oleate, 20:2 Campesteryl ester",-0.250250634953783,7.156104359839177,0.9988091861553126,0.31759882161569486,0.9999320773204663,708.6315 -> 369.1,CE,52288.803680419,64250.304519668,80922.5051803509,77404.325225829,61833.02431486,103126.68708799,73143.8050994698,79890.865585316,62044.304214477,60927.944557179,40151.742866504
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",-0.027777624959522258,13.662494178505122,0.012323607923462987,0.9116070317255989,0.9999320773204663,424.3 -> 85.1,AC,6335971.7539069,6152581.6640622,6309445.7851551,6591160.5937494,6464390.1835938,5751542.7421884,6252723.9687495,6197519.859375,6310974.2968749,6143217.1328126,4741007.4804691
Lyso_C17 sphingosine-1-phosphocholine,0.15541353531900298,5.596673750836917,0.38539209914972616,0.5347315099033355,0.9999320773204663,451.3223 -> 184.1,PCandSM,21156.4815673862,28526.6222076312,26421.161796573,38368.0230102432,25878.301666263,20661.901634199,22033.0017433056,26198.821762082,21670.68147278,28078.1418189987,7262.020545961
Lyso_PC(11:0),0.16937183561805394,5.132924676654252,0.4575932590009302,0.49875091994881054,0.9999320773204663,426.2542 -> 184.1,PCandSM,15790.641128539,16403.061019901,18192.7612686274,32208.822441087,18204.601257326,14864.661117549,18486.9613037061,17413.2812881513,15379.201156617,17880.5413055415,6768.0603981011
Lyso_PC(12:0),0.11318483216580245,5.308159797121611,0.204430168612447,0.6511684564930273,0.9999320773204663,440.2699 -> 184.1,PCandSM,16632.721321101,22207.061676014,21757.261734016,31309.1021919198,18649.641326903,16659.021270756,20593.341506962,20801.04136658,17338.8813476653,20808.341415404,8207.2006378176
Lyso_PC(13:0),0.1559281940162553,5.394038637096774,0.3879159738500846,0.5333968934309941,0.9999320773204663,454.2855 -> 184.1,PCandSM,18117.721351626,21484.941513065,21607.901496878,34380.062683106,25363.901519771,17732.2613067618,21573.461639404,20905.581375122,19357.521179197,22600.0817794752,7172.9204483026
Lyso_PC(14:0),0.11289978969815137,5.295963980475785,0.20339731888691404,0.6519924903364018,0.9999320773204663,468.3012 -> 184.1,PCandSM,15382.741180428,18792.481124878,21774.821571346,33473.542083734,17403.001014703,16791.321136467,18288.101242055,19078.201232909,18772.361175533,19701.961547857,10550.2207107522
Lyso_PC(14:1),0.27237171579703395,5.350890112169429,1.1823715882179329,0.27687371569167274,0.9999320773204663,466.2855 -> 184.1,PCandSM,16182.661026004,21730.881607056,19900.2416038519,34761.762481671,22065.321456907,15510.521133419,17396.101081846,18223.281211852,18111.461318969,19950.221252447,12365.740852358
Lyso_PC(16:0),-0.2562252997808242,6.7046126509403745,1.0469067052274603,0.3062205775474892,0.9999320773204663,496.3325 -> 184.1,PCandSM,36112.122314443,48501.543243435,47013.863845832,57319.483795139,30648.902206418,128012.309356662,32468.582336413,33293.242553712,30586.882141115,23850.561859132,53083.784027092
Lyso_PC(16:1),-0.2686813902175528,7.68389738947655,1.1511843898156258,0.2833013525701515,0.9999320773204663,494.3168 -> 184.1,PCandSM,78435.765541057,93491.726455664,93486.5252990302,125040.348464923,61477.624328613,260642.25836183,68023.424926738,63235.184371946,64237.884643532,57535.864212043,86874.12619018
Lyso_PC(17:0),0.10027839622210796,5.606962962452808,0.16049110396579636,0.6887047713387467,0.9999320773204663,510.3481 -> 184.1,PCandSM,17013.0011901875,20197.921325678,20849.0814666729,51438.6638374316,21775.721496588,37849.1226730339,21083.861412041,18896.901367178,18932.421478273,17783.861282356,14173.8611144972
Lyso_PC(18:0),0.05584625499131671,7.32672849089026,0.049797875211881504,0.8234153597994464,0.9999320773204663,524.3638 -> 184.1,PCandSM,55432.063690169,46487.04315185,53595.643630976,81867.146179212,46083.823226918,106494.32662966,40644.942932122,40050.02296447,37176.682556138,32014.222427373,157700.59301758
Lyso_PC(18:1),0.1690110788551042,7.10590082675882,0.4558577300285833,0.49956625834504115,0.9999320773204663,522.3481 -> 184.1,PCandSM,61129.224349976,45627.082977296,52698.563766475,88111.945922832,40876.422927882,100533.585998559,39555.802810665,32903.16223144,37183.002746563,30175.282226584,108803.48706054
Lyso_PC(18:2),0.08007919516831226,7.088359033093047,0.10238283426213002,0.7489886638010907,0.9999320773204663,520.3325 -> 184.1,PCandSM,54940.46427916,46966.1834716941,52533.763839719,80221.866638181,35434.482879628,100110.907257044,35993.982284545,34125.822555524,35252.302474968,34095.922393783,112327.708862302
Lyso_PC(18:3),0.2052827645718427,7.08302967272615,0.6723172256884027,0.4122448814433038,0.9999320773204663,518.3168 -> 184.1,PCandSM,56427.2435607949,43857.8035049321,48643.1438751211,74305.124816901,39777.122741694,82748.786026002,35227.722412118,33410.38262939,31274.742553688,31425.8622817932,124788.787841755
Lyso_PC(19:0),-0.16617186509748935,6.110853132448213,0.4406146500023169,0.5068259391000803,0.9999320773204663,538.3794 -> 184.1,PCandSM,24548.821731563,24977.641998291,24667.301849367,62309.9248428442,24895.441696165,67952.024414045,26339.201904278,25678.201843256,24945.441680908,24376.261688217,27197.76168824
Lyso_PC(19:1),-0.13377051618340313,6.617603319315323,0.2856190097372746,0.5930417478618583,0.9999320773204663,536.3638 -> 184.1,PCandSM,36839.4826660282,35302.102447498,35041.5826416072,70384.025154103,31924.022064209,93893.245773322,30828.201934816,31344.642333972,32891.062271103,26565.481872565,57084.143859848
Lyso_PC(19:2),0.07099027428595782,6.963421932236221,0.08046258865592293,0.7766715011833059,0.9999320773204663,534.3481 -> 184.1,PCandSM,51914.923767081,41552.283462518,50038.9835815634,77258.105255113,40305.243026731,99769.826110828,37415.502532964,34186.722259514,31707.942443846,30299.7020339931,91840.587341302
Lyso_PC(19:3),0.12388439207692829,7.082766297360972,0.24498949506096324,0.6206254371873284,0.9999320773204663,532.3325 -> 184.1,PCandSM,57913.204696642,44913.482910162,52716.4840850855,81181.445236202,47940.623519884,100913.147583069,36451.68283081,41349.402557358,33711.782318118,33085.622055046,102619.04760744
Lyso_PC(2:0),-0.07378437444630845,5.06318885195753,0.08687607567264877,0.768186791398765,0.9999320773204663,300.1134 -> 184.1,PCandSM,15881.340942385,17822.621284481,14793.081176756,20118.561676021,15906.041000369,17107.461227413,18007.241348262,15519.0408782995,16684.281127922,16576.721160892,9222.7206268344
Lyso_PC(20:0),0.13926136971761086,5.87980213181355,0.30948811568487145,0.5779944679679355,0.9999320773204663,552.3951 -> 184.1,PCandSM,25482.6019287054,25407.7418517958,21119.681503295,55884.6043395729,23631.78196716,30648.04209899,21776.44163513,20509.101501464,23514.9013977101,31652.2628326289,24149.2217865095
Lyso_PC(20:1),0.29564901984476205,5.481583505956645,1.3928417442671162,0.23792578272657444,0.9999320773204663,550.3794 -> 184.1,PCandSM,19324.061614995,18427.2613983172,18784.361396792,54595.9840774424,20765.8814659078,23972.1216201774,21240.021530151,18507.5614242601,16310.0812530514,20011.2614975028,10621.5006599492
Lyso_PC(20:3),0.25796142078316425,5.443537140498707,1.0607821508932602,0.30303686226661264,0.9999320773204663,546.3481 -> 184.1,PCandSM,15883.401153573,18201.601280212,17934.0615158045,50557.623397825,20970.841308596,23516.941635132,18379.0412292491,17314.3013305707,18830.0814209023,18283.8813552936,12646.5409545971
Lyso_PC(20:4),0.1960372292676767,5.390936585815377,0.6129638595271274,0.433674042123976,0.9999320773204663,544.3325 -> 184.1,PCandSM,15908.981117255,15211.180923456,17017.0812034672,50938.423408487,20650.521484386,22410.1815872156,18307.221313475,17594.5411987259,20068.921554563,18804.5212936363,10188.620651246
Lyso_PC(21:0),0.26601080285302137,6.224623561054181,1.128204582594094,0.2881586288781616,0.9999320773204663,566.4107 -> 184.1,PCandSM,45734.3038788298,40203.8423156928,30979.1622772305,75140.845932023,21418.141479499,43286.8236770983,28221.461853032,29704.16232302,33870.9624176008,30111.721992482,21556.6414718712
Lyso_PC(21:4),0.1414689043393493,6.256345225586173,0.3194021715314648,0.5719671396210109,0.9999320773204663,558.3481 -> 184.1,PCandSM,27567.122161861,37873.4622802532,29050.92214965,65996.7644500676,26010.441619871,44457.562896712,30109.402091974,25682.6213226311,32224.3422012278,25886.381546027,38808.8826255756
Lyso_PC(22:0),0.24547500274506237,5.724169946556313,0.9608055233960613,0.326984010170754,0.9999320773204663,580.4264 -> 184.1,PCandSM,18933.6613464462,20786.1815719563,25373.2417907685,64203.904205285,22953.321655263,27429.202102691,21217.001388553,21803.64170838,25253.3017425431,23710.721618644,13530.2608947702
Lyso_PC(22:2),0.20092626887114257,5.809815414623078,0.6439862090106772,0.4222710085410947,0.9999320773204663,576.3951 -> 184.1,PCandSM,22097.9814910825,23349.6815109343,25564.721565257,65314.764389034,20741.5214004427,25980.522056577,27016.802017215,22467.7814331,26461.902069091,25081.181655866,16087.2611694297
Lyso_PC(22:4),0.29715186922569203,6.25019101325139,1.4073318368032233,0.23549982894585986,0.9999320773204663,572.3638 -> 184.1,PCandSM,46588.963417092,42966.523567208,31835.702224719,73355.164649944,23931.161437989,44946.66267391,29945.741966247,32280.962242135,31144.9619445826,27813.82214354,22179.041641241
Lyso_PC(22:5),0.07935704355463463,6.449930010770454,0.10054113739261084,0.7511812119326882,0.9999320773204663,570.3481 -> 184.1,PCandSM,43443.9233589656,42283.0231399193,49409.8627700752,72427.0446929759,29304.761886603,46571.563324005,35205.8027954143,30763.3012542325,66072.404819409,30677.6221694893,22640.501388547
