lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,SolventBlank1
TAG(58:2)_FA 16:1,0.001686305034873208,9.353040300107851,1.455808949231141e-4,0.9903732051607821,0.9998830158194397,960.9 -> 689.9,TAG1,102057.70751953,98063.246093722,91298.50683595,95110.00610351,111640.56787106,114449.80688476,100006.707702664,120077.96838377,114671.408813501,108105.38830564,52520.5033683569
TAG(58:2)_FA 18:0,0.026326352012205192,8.898377739715212,0.035476712093100105,0.8506002331601723,0.9998830158194397,960.9 -> 659.9,TAG1,74647.50561522,71881.144775377,70986.84490967,73341.704650837,76406.865417492,90766.20642089,72695.1050415,82661.00592042,80621.685607898,77898.42541502,37498.5429839945
TAG(58:2)_FA 18:1,-0.12179936357350794,10.221001374055765,0.759418257289326,0.3835106388633009,0.9998830158194397,960.9 -> 661.9,TAG2,173339.11206054,210681.15527348,200532.77392577,163656.73132325,211254.27600096,235784.41625976,205373.85595707,237589.23767089,239658.83593751,247441.77832032,36648.5024185119
TAG(58:2)_FA 20:0,-0.009824512857382723,9.0636645122662,0.004941206185151259,0.9439598858761269,0.9998830158194397,960.9 -> 631.9,TAG2,85223.74658204,89971.72644045,94173.90734861,81448.90576172,93857.966491718,102655.10803223,90702.78625485,97562.786682119,99456.486328111,110592.16845703,17591.5612983717
TAG(58:2)_FA 20:4,-0.1021641602521275,9.476659522045379,0.5342813617266984,0.4648124268854788,0.9998830158194397,960.9 -> 639.9,TAG2,89059.465850825,108739.307861332,152026.232727131,128979.927490214,106861.627685576,164474.871276886,125689.849121078,105324.967346167,143541.450408976,168038.791168149,12737.5806922957
TAG(58:3)_FA 16:1,-0.04407434886865982,8.580040209005247,0.09941830984195121,0.7525288046975728,0.9998830158194397,958.9 -> 687.9,TAG1,59843.004333478,56923.264160157,54026.783386261,54060.684265117,65488.844482409,92024.566833515,56120.543762217,62137.543823259,68022.524291984,57444.264160162,28534.6820907407
TAG(58:3)_FA 18:0,0.1337267181551989,8.699685280378846,0.9149988441604364,0.3387915480078291,0.9998830158194397,958.9 -> 657.9,TAG1,93261.066528309,70914.62490841,56663.884460446,58279.143798838,60863.064331039,77627.425231917,56066.763885481,56552.683898922,91839.965393034,65445.984619151,27749.9618339567
TAG(58:3)_FA 18:1,0.034279891904987404,8.83399537949668,0.06015114189042947,0.8062572139103769,0.9998830158194397,958.9 -> 659.896,TAG2,74161.825439454,78669.806213376,79314.605529788,70539.48461911,77206.625915533,95002.56689453,74434.324890123,82764.045776377,86189.666809116,77164.3251953,18238.7611122107
TAG(58:3)_FA 18:2,-0.09404347434287187,10.25351669306062,0.4527954325799328,0.5010104287706614,0.9998830158194397,958.9 -> 661.9,TAG2,174855.09216307,204650.53417965,196993.13354493,199367.07385259,209616.65576172,238899.7346191,212001.07470702,236256.73474122,255393.03735368,236076.33666996,38756.9227256645
TAG(58:3)_FA 20:0,0.01596513056906312,8.36393709790222,0.013044549697781349,0.9090691539102795,0.9998830158194397,958.9 -> 629.9,TAG2,54638.743591321,58713.683959959,52889.743774422,49696.923645019,57182.944000233,71180.744934079,51970.903747565,59156.884338367,60520.384582503,59700.064086889,12952.6010398899
TAG(58:3)_FA 20:4,-0.11796689642374109,8.783503198882913,0.7121416667862908,0.3987337459777489,0.9998830158194397,958.9 -> 637.9,TAG2,63140.404785163,75492.424743639,76840.585906981,63814.624755836,70107.92492673,83777.946044918,75662.984680143,80997.865692126,91654.90673828,92040.146057104,16621.2412300092
TAG(58:4)_FA 16:0,-0.03416998118960221,8.243344321034769,0.05974629223042527,0.8068973861595137,0.9998830158194397,956.9 -> 683.9,TAG1,52397.943298335,49404.703796378,40400.502990723,41913.502929657,45125.303100601,71857.20501709,42006.602966289,49890.123565634,53552.503662094,46310.723632819,23499.1817855823
TAG(58:4)_FA 18:0,0.04468308212613048,8.487692496946257,0.10217704606156985,0.7492325715258001,0.9998830158194397,956.9 -> 655.9,TAG1,60411.104858407,52514.684265142,50549.30322264,51177.523620606,59217.364196785,78799.98547362,51835.603576659,55164.244140602,55065.483642564,56984.544067381,31129.3620452836
TAG(58:4)_FA 18:1,-0.030546157919697718,8.566165553178559,0.04775668744423456,0.8270138219385894,0.9998830158194397,956.9 -> 657.9,TAG2,68963.364562995,63624.98461914,58317.724121093,60972.524108874,57990.563781733,83340.365844748,55990.503601059,53939.023559553,96522.966796892,65836.144897454,13794.5609588624
TAG(58:4)_FA 18:2,0.028837247476139985,8.830388270171063,0.0425671215790544,0.8365425105949893,0.9998830158194397,956.9 -> 659.9,TAG2,68814.124877928,77288.845581056,77884.32580567,72962.184326172,80314.765686009,92166.366821302,76831.345520012,77162.325500481,85198.00579834,82570.22656252,18775.8612403846
TAG(58:4)_FA 20:0,0.00562511480081727,8.680900748992906,0.0016196409000599488,0.9678979912884035,0.9998830158194397,956.9 -> 627.9,TAG2,68125.064666757,70867.944793678,75061.485900873,64421.024780287,69737.105590813,91520.086547841,76183.365295418,68620.704772951,73114.065429666,78495.165588367,9830.3206901563
TAG(58:4)_FA 20:4,0.006178928560549914,9.390486977322228,0.0019546882904251106,0.9647355308577219,0.9998830158194397,956.9 -> 635.9,TAG2,100726.96752929,123464.22998048,116380.107116714,100721.22583007,119837.90869143,127702.16967775,108997.76794432,123271.028564466,129609.82861329,135126.46813966,22387.4816589428
TAG(58:5)_FA 16:0,0.011755087182409411,8.168568090538196,0.007070554233905568,0.9329875883271402,0.9998830158194397,954.8 -> 681.8,TAG1,43630.702941884,41764.362853986,43576.903259283,42754.542663571,44525.883117676,56201.743927018,41711.083007807,46178.223449679,49588.523376459,47126.023193348,25298.8618850656
TAG(58:5)_FA 16:1,-0.07772477819316181,8.407712099095242,0.30912915845550515,0.5782150607266913,0.9998830158194397,954.8 -> 683.8,TAG1,54367.363830556,56223.224060046,47242.943847658,46684.743713364,50174.183715787,82561.846252472,53783.943969731,49972.063720718,65594.664245589,49133.843566861004,25238.5816802969
TAG(58:5)_FA 18:0,-0.027839372151636888,8.504620512506849,0.03966347673031123,0.8421400012178946,0.9998830158194397,954.8 -> 653.8,TAG1,67817.844940167,47583.423645011,49956.503356923,46166.183563206,51109.143493649,75888.845275905,51679.823608392,53463.283691408,62467.624237048,57034.064575193,36397.5423812822
TAG(58:5)_FA 18:1,0.024859495504425486,8.69308508046093,0.03163209497006392,0.8588375278331084,0.9998830158194397,954.8 -> 655.8,TAG2,75349.10510254,70078.785400407,66616.724304186,60685.36376949,67142.40512085,88228.58636476,65355.784851088,69438.245422379,78262.665832517,73009.305358884,18877.361225127
TAG(58:5)_FA 18:2,-0.004767468258011056,8.647676981353062,0.0011633715890226881,0.9727908429636243,0.9998830158194397,954.8 -> 657.8,TAG2,75411.985473638,66486.344482434,66080.224426254,60517.184387185,60884.144165053,87090.085876465,67974.464965784,61026.124206529,89431.205810539,64717.784942637,15755.2809181227
TAG(58:5)_FA 20:0,0.049352783928866786,8.173120113534026,0.1246347248234656,0.7240611253558498,0.9998830158194397,954.8 -> 625.8,TAG2,44008.263030986,51352.123535158,51760.903686503,49527.163818364,42141.442687972,67202.964843757,43032.003448474,42515.123016348,54307.943969712,52484.124145509,12846.5409698445
TAG(58:5)_FA 20:4,0.043268987794124476,9.840882146882937,0.09585849889742803,0.7568573705329911,0.9998830158194397,954.8 -> 633.8,TAG2,149854.291320798,161984.95092772,163191.27050784,141065.61047364,160603.171691898,171577.67187498,153151.450805678,166982.192688001,177154.73364259,174299.87194829,29914.8422355662
TAG(58:6)_FA 16:0,-0.022989431049396433,9.205626594579506,0.027056575430606244,0.8693463387884837,0.9998830158194397,952.8 -> 679.8,TAG1,88940.765808093,95838.22802728,94920.406738347,83751.326171865,100673.406860394,118551.108398425,79626.145813001,102122.967041012,137057.108764642,91433.08630375,35730.3422889583
TAG(58:6)_FA 16:1,0.02217945721128191,8.210000664661008,0.025171989075118972,0.8739392534999593,0.9998830158194397,952.8 -> 681.8,TAG1,51878.883728016,47137.103454561,41825.362976052,40476.222900374,45425.12304687,61050.444396978,44061.443542491,45798.103332517,49132.58398434,50101.623535146,24100.8617210294
TAG(58:6)_FA 18:0,0.15014055435763937,9.224024354050362,1.1535078925363678,0.2828160270685588,0.9998830158194397,952.8 -> 651.8,TAG1,113980.5284424,98547.70629882,92223.76696778,88113.146484395,97146.40704347,110009.228027362,89288.48632815,90652.546752919,104951.587219257,99631.78698731,41012.1831970717
TAG(58:6)_FA 18:1,-0.0026076525144171302,8.404387816271678,3.4801081608293316e-4,0.9851162885025774,0.9998830158194397,952.8 -> 653.8,TAG2,64190.064575204,54826.504058839,55939.063842767,47707.943237316,54626.88385009,72625.065490731,50777.583740209,56025.883880603,65682.544982909,66393.984619132,14362.4409408589
TAG(58:6)_FA 18:2,0.09241405575837379,8.689358692420596,0.43706827931009706,0.5085408768343709,0.9998830158194397,952.8 -> 655.8,TAG2,73994.905090306,71281.724731396,71853.744567871,59833.724304192,68971.025329587,83960.90563965,64055.245056128,67958.924499511,73729.045166049,73522.525512692,19571.2214584399
TAG(58:6)_FA 20:0,0.10882124240209659,8.465479666008351,0.6059423453708701,0.43631969213941474,0.9998830158194397,952.8 -> 623.8,TAG2,58348.844482404,68638.964782712,58679.083923335,54626.743896477,60725.223846401,64334.764587418,55953.903869636,60639.204406714,71244.16485594,59924.044616686,14839.5210304196
TAG(58:6)_FA 20:4,3.673795110852643e-4,9.57625148989563,6.9103491568967e-6,0.9979025599475134,0.9998830158194397,952.8 -> 631.8,TAG2,127032.50854495,133484.16992188,130317.44873049,113846.62780759,130769.568908694,143017.4300537,129425.050293,142680.429077113,141140.9699707,154285.63208007,26032.3418274034
TAG(58:7)_FA 16:1,-0.04243591270150847,9.177001775603703,0.09218637118384976,0.7614158231704785,0.9998830158194397,950.8 -> 679.8,TAG1,90078.56616209,91119.68676757,94918.06689454,82903.46533206,89000.307312003,114315.06854245,96616.44665527,90249.52661134,123421.290832513,91640.986145021,37150.7625541762
TAG(58:7)_FA 18:0,-0.0016936138983456898,11.26417688800129,1.4688972623844165e-4,0.9903300297030952,0.9998830158194397,950.8 -> 649.8,TAG1,357369.2233887,424993.70873962,415184.81640623,352070.12841803,461844.87304702,467406.93456979,355213.82617182,385916.16918942,664908.94506845,377613.42407235,109017.167751314
TAG(58:7)_FA 18:1,0.05169629340070133,9.157402540657044,0.13680973305749689,0.7114733960800586,0.9998830158194397,950.8 -> 651.8,TAG2,92764.58642575,105176.84765627,96964.166809083,87324.82604981,94962.846618631,114278.786987254,91734.426513668,99519.226715115,115185.208374014,94554.866760271,23666.2817306389
TAG(58:7)_FA 18:2,0.03709245708105974,8.412207787300753,0.07041346581564767,0.7907357231991513,0.9998830158194397,950.8 -> 653.8,TAG2,69326.164642335,55142.004028338,54945.503784176,49685.043792719,54774.863830576,67380.724548345,54420.043945302,55001.523803695,62062.844238266,71163.524719227,13495.6809234602
TAG(58:7)_FA 20:0,0.08002180001025373,9.240973655236873,0.3277889636573832,0.5669639359834899,0.9998830158194397,950.8 -> 621.8,TAG2,89777.646667436,104257.50732424,111148.50708008,100538.70654297,108862.06835936,112046.5279541,100392.50720219,110807.86730957,114623.56811521,107257.16711423,22113.0215110712
TAG(58:7)_FA 20:4,0.03242949614835077,8.712202664913825,0.05383033793556541,0.8165274049425073,0.9998830158194397,950.8 -> 629.8,TAG2,66263.064636227,73335.345397941,71923.904968244,63823.223998992,75213.565216043,84922.486572261,67206.504455587,77419.14556886,76359.424621579,77776.125915497,15936.2011337229
TAG(58:8)_FA 18:1,-0.12599879218387103,11.165965630597464,0.8127504139799839,0.3673083373982835,0.9998830158194397,948.8 -> 649.8,TAG2,300217.38061532,435889.28515629,395355.98657217,356062.16455084,371617.74511741,511594.05517565,348259.56420897,364548.92700209,607640.66699289,441610.03100585,57686.3240394723
TAG(58:8)_FA 18:2,0.04595126632178183,9.138236436173905,0.10809290446070463,0.7423258712076668,0.9998830158194397,948.8 -> 651.8,TAG2,98646.2468872,104980.24853519,94444.945922843,87761.625915537,88288.046508794,121963.548583986,95989.527221695,92593.70635984,111746.24853519,91797.346374535,20384.6214370639
TAG(58:8)_FA 20:0,-0.010165667196529057,9.93952155366302,0.005291397432074518,0.9420114320829699,0.9998830158194397,948.8 -> 619.796,TAG2,157341.45056155,168238.11169434,169472.41174315,146484.51049805,164887.032958995,176984.0515137,169764.373657231,183399.19409181,199002.07470705,178854.43188475,38594.2029685938
TAG(58:8)_FA 20:4,-0.02816197661409976,8.490966699089011,0.040591403375657364,0.8403286741504122,0.9998830158194397,948.8 -> 627.8,TAG2,60744.244110079,61397.143859864,58542.82440186,54651.944030771,60051.804260224,74301.045043945,62120.704345708,62622.66430662,68880.205261225,69191.585266117,12852.0007591254
TAG(58:9)_FA 16:0,-0.07112979896156439,9.182703514617419,0.25898052020886553,0.6108214176159257,0.9998830158194397,946.8 -> 673.8,TAG1,87668.16571046,87130.12658692,81636.746337898,79739.14624026,91121.18560789,119301.84838865,92093.326782228,100721.607971164,95142.226623524,95444.26605227,49575.5833625527
TAG(58:9)_FA 18:0,-0.019420699899036168,9.87237001733144,0.01931127229966023,0.8894778035395617,0.9998830158194397,946.8 -> 645.8,TAG1,145059.07031253,146651.12963864,135304.35144044,135114.76879883,142619.86987304,165953.91186524,146669.330383312,160988.83239747,156215.95019533,170318.19226073,77640.3454704249
TAG(58:9)_FA 18:1,-0.07898006581249276,12.645499797172223,0.3194271342713364,0.5719521197954494,0.9998830158194397,946.8 -> 647.8,TAG2,980268.33007778,1090505.63305708,1034830.16918922,946537.61303715,1139899.25122065,1156984.68310536,1137705.5007323101,1283148.49023429,1255847.72436521,1294403.65185569,216974.493957551
TAG(58:9)_FA 20:0,-0.01150047821555972,9.250487134457286,0.0067711587678545015,0.9344184512766398,0.9998830158194397,946.8 -> 617.8,TAG2,90007.166198716,109502.18762208,103957.407714834,90651.16674802,102454.186889664,118096.08862305,96585.46667482,117754.307861297,110445.06835938,117483.68969727,26396.8420066802
TAG(58:9)_FA 20:4,-0.03931018736957645,8.11942891232675,0.07907180181518925,0.7785592386934019,0.9998830158194397,946.8 -> 625.8,TAG2,46712.283508286,47442.763366682,46665.443298311,42377.523132305,41652.023345931,68035.885559084,43773.703185998,43437.26293943,54996.303771984,49127.923522936,11486.1807098403
TAG(60:0)_FA 16:0,0.106417197834202,8.431519885415169,0.5794355393983146,0.4465336565455329,0.9998830158194397,992.9 -> 719.9,TAG1,61279.6844520501,53938.423919676,49071.463653582,53242.303833003,58105.883697478,63390.664489745,50705.823425287,54790.643798826,61552.064575204,56656.064086915,25576.6818122823
TAG(60:0)_FA 16:1,0.014547815775763941,7.99822001381174,0.010828170725559971,0.9171229268661114,0.9998830158194397,992.9 -> 721.9,TAG1,38714.5628662,40854.042816163,35712.522460944,37597.502502446,43479.543579102,57037.583740241,36189.202651949,39146.3225708,46490.463256817,39114.422546367,20122.3815307604
TAG(60:0)_FA 18:0,0.04367147279098239,9.398025118449992,0.0976383917811745,0.7546822757777998,0.9998830158194397,992.9 -> 691.9,TAG1,103409.22724535,106587.327804564,104352.927124038,100266.627349863,119203.80841064,117230.108276391,107953.168121334,117769.78724667,115504.247802728,120797.987907389,46323.1234817462
TAG(60:0)_FA 18:1,-0.06838859388801448,8.203746988261138,0.23931751354007225,0.6246994775053175,0.9998830158194397,992.9 -> 693.9,TAG2,43495.9026908845,52558.624023454,48017.063629128,45267.263275169,47839.203414944,63439.324539192,48179.783386236,52243.2234954831,61204.604339604,53531.423706022,11560.2407951295
TAG(60:0)_FA 18:2,0.044508349756761156,7.515346096249095,0.10131875777744881,0.7502527761253435,0.9998830158194397,992.9 -> 695.9,TAG2,28564.4420661963,30943.442169205,32156.38189697,30943.902282724,28854.861816397,43424.423034636,28331.722045902,27583.4821395866,35265.40245056,30422.302032456,7954.4405746443
TAG(60:1)_FA 16:0,0.005862284070673436,8.34999125916921,0.0017586747662790003,0.9665492741928873,0.9998830158194397,990.9 -> 717.9,TAG1,47293.4833411883,48597.72354126,50900.683166491,45637.063003544,53452.883453352,65468.844985977,47120.583084115,55250.563781744,54526.10391233,52129.863998429,28255.7818756015
TAG(60:1)_FA 16:1,0.13447477796502136,8.430229613107542,0.9251262359080101,0.336132580220976,0.9998830158194397,990.9 -> 719.9,TAG1,55968.4639129605,51591.3434638916,52071.5839385908,55239.523635874,60384.824028012,61986.8640785284,49909.483299272,53534.943252555,64651.644714336,51164.7639388962,27183.9018440295
TAG(60:1)_FA 18:0,0.06706704246692786,9.559730574275488,0.23026901839989478,0.6313244271262791,0.9998830158194397,990.9 -> 689.9,TAG1,115533.808227557,115466.60772706,113353.507568357,113952.64776613501,131961.32873534,127820.028869615,117158.80834963,135284.249938954,124887.689025861,125662.829345731,59031.6444854704
TAG(60:1)_FA 18:1,0.02731410518840636,9.29600898617411,0.038195113550408166,0.8450518694228457,0.9998830158194397,990.9 -> 691.9,TAG2,99265.7271537886,107169.187011694,105408.147277845,101326.70745854,113707.809123989,114186.828430182,101654.507385228,113564.507572176,126933.428771984,122626.529174792,21947.7617607112
TAG(60:1)_FA 18:2,-0.091129721084013,8.205470565101237,0.42491024220987583,0.5144970422405959,0.9998830158194397,990.9 -> 693.9,TAG2,42308.0828247064,51346.2034378076,52019.20361325,41356.42272949,49649.6032905306,69209.164833096,52036.203918437,52293.1437950459,57026.224121091,51164.103240973,11086.8207931515
TAG(60:1)_FA 20:4,-0.032187659702366235,7.605740563176372,0.052993779125586116,0.817933426744051,0.9998830158194397,990.9 -> 669.9,TAG2,27804.142097469,33574.6223602412,32217.282241819,32797.222198468,29604.742206559,49679.403900145,30682.6022338869,29266.7619781448,34607.702468869,35077.582397462,9162.4606819109
TAG(60:10)_FA 16:0,0.04199168345751045,7.801825510512508,0.09019798560336767,0.7639256086864172,0.9998830158194397,972.9 -> 699.9,TAG1,36464.562683113,35782.002502441,30605.182281487,33094.222412109,33215.482574456,50230.003662111,30248.042358409,33720.14239502,34500.22244264,35975.642761238,19861.1214828429
TAG(60:10)_FA 16:1,0.0314854514066124,9.152534832702191,0.05074846064870542,0.8217659770982846,0.9998830158194397,972.9 -> 701.9,TAG1,107914.847106892,97615.20678712,74722.20532227,81446.045898441,88523.02648926,119864.76831058,86346.34570312,82913.34594725,113775.56933598,90451.366332971,37788.5622901941
TAG(60:10)_FA 18:0,-0.1540206555296798,8.476068839118506,1.21350304090413,0.27063946166903885,0.9998830158194397,972.9 -> 671.9,TAG1,53627.384216281,54708.283569329,46964.503051788,48507.363677971996,56840.343322753,78802.766326865,55835.783386291,51851.003845206,81699.785980158,56413.383422826,25948.301765443
TAG(60:10)_FA 18:1,0.11147196172915674,9.00376466959368,0.6359520228375004,0.42518044090032714,0.9998830158194397,972.9 -> 673.9,TAG2,79570.445922848,91148.747314464,92636.24597168,83573.40551759,91634.68688959,105455.807067875,82465.146057185,82147.105381044,97260.027099607,87160.366394054,20556.8415031386
TAG(60:10)_FA 20:0,-0.05377227954639693,8.363129993495448,0.14797230215867785,0.7004806789888968,0.9998830158194397,972.9 -> 643.9,TAG2,45163.023010245,61769.00488279,56541.944030774,50889.643737769,54616.384094236,77102.565490718,53026.163940433,48804.563293441,73198.104888942,60397.163940423,11220.2008247384
TAG(60:10)_FA 20:4,0.019477370180144542,8.603524704792294,0.019417603836700437,0.8891759020968724,0.9998830158194397,972.9 -> 651.9,TAG2,55740.94387818,65333.924926718,80037.604797306,62702.803955074,62176.524414037,91206.346008333,61825.944152827,52660.2838897908,85342.726318284,69702.684417755,12763.060791017
TAG(60:11)_FA 16:0,0.08866024009750012,7.79212579569485,0.40203649199486335,0.5260393974120694,0.9998830158194397,970.9 -> 697.9,TAG1,37485.982452388,31437.442108161,30044.982116715,34184.582397474,35394.84252928,51791.023498526,28680.382202154,28806.082214362,36557.522613512,32540.56207275,20981.861248007
TAG(60:11)_FA 16:1,0.019758909223844004,7.8067243390307715,0.0199718072768178,0.8876158511698138,0.9998830158194397,970.9 -> 699.9,TAG1,37165.022949225,35401.282653803,31323.042205806,29995.522064203,37370.982543931,50840.0037842,32629.262390131,34957.722473141,35751.26245115,34993.102417004,18402.3410720827
TAG(60:11)_FA 18:0,0.131569885169172,7.879390667082632,0.8852762102050065,0.3467606286292738,0.9998830158194397,970.9 -> 669.9,TAG1,38509.542999269,36401.662963851,36552.362670899,34520.022247294,39230.122680639,49521.723541251,31969.682495125,34239.282470687,38533.402679451,35410.342590332,20291.3214492789
TAG(60:11)_FA 18:1,-0.13806003531644367,8.363010567523565,0.9751049757819601,0.3234103041940597,0.9998830158194397,970.9 -> 671.9,TAG2,44324.762664791,62546.84466554,53747.003540036,46933.642791744,48173.903472898,82120.366638166,56460.924316382,43707.342803946,73853.324157686,58418.384216295,14905.5610923746
TAG(60:11)_FA 18:2,0.0828603794285791,8.977588915045008,0.35142498604189143,0.5533075863920187,0.9998830158194397,970.9 -> 673.9,TAG2,78357.745117199,89754.42663572,89356.3255615,80269.04565433,91407.446105962,104364.00720215,80828.705566377,83887.465576189,96059.225891097,88399.005981442,18700.8415031401
TAG(60:12)_FA 16:0,-0.005440029470772383,7.920267780480661,0.0015140590838385037,0.968961416526394,0.9998830158194397,968.9 -> 695.9,TAG1,42045.343139639,34309.722778322,34725.80236815,35724.102844213,39306.782531738,66020.844329834,34067.842285163,33916.302093497,37275.022338859,38860.982421857,17930.0813331609
TAG(60:12)_FA 16:1,0.08115325749721475,7.853363415303383,0.3368611280535987,0.5616466661250143,0.9998830158194397,968.9 -> 697.9,TAG1,41190.723083508,34639.022613518,30653.802246083,32699.702545172,35834.402648917,53347.703430159,32462.302093491,32763.28225706,35418.902465825,31706.8623047,22325.4815406785
TAG(60:12)_FA 18:0,0.014247323884237656,8.004934165823842,0.010385436118667712,0.9188289379790492,0.9998830158194397,968.9 -> 667.9,TAG1,39476.062652563,40467.283081051,38638.422515888,34430.242492685,42759.103332499,56966.084411625,35099.582214351,37058.78234865,44593.143341045,43459.263214132,21342.0015678476
TAG(60:12)_FA 18:1,0.020296562444056445,7.829001478418537,0.021075344587302425,0.8845738895969397,0.9998830158194397,968.9 -> 669.9,TAG2,37676.102478001,41665.923248258,35617.702636727,34155.002685556,36034.302612317,54372.203857393,35181.882507324,32401.802398682,42531.342468289,40052.262969966,11244.1408348022
TAG(60:12)_FA 18:2,-0.1281413640509965,8.309138205452122,0.8400561260796167,0.35938071922896386,0.9998830158194397,968.9 -> 671.9,TAG2,46063.263122534,58918.484069819,49181.704101552,46998.423706076,48675.00335694,73076.605468723,55261.124084434,46237.683258082,69732.984741188,61008.803894018,12468.1407852181
TAG(60:12)_FA 20:0,-0.11770829450402105,9.314975655970425,0.7091532479281284,0.3997250564414005,0.9998830158194397,968.9 -> 639.9,TAG2,80086.825500471,112785.449096609,133208.49050906,104380.48754883,90499.266235346,148065.429748485,111652.267440771,92733.286621093,127537.809997616,154096.911071774,12170.0008392334
TAG(60:12)_FA 20:4,-0.017785991527329546,10.099117009688085,0.016198136761886417,0.8987251992493703,0.9998830158194397,968.9 -> 647.9,TAG2,172815.77209472,184062.53320313,187005.97314452,172673.39257814,189248.993469262,223452.83666995,188367.61511232,199444.554992666,206421.43505861,209196.05615235,37702.3224029612
TAG(60:2)_FA 16:0,0.09111772657625211,8.087077643315268,0.4247366566060009,0.5145829574975047,0.9998830158194397,988.9 -> 715.9,TAG1,39394.282897959,40205.623046853,44861.943389879,41144.522796598,47447.023315428,60466.864379895,36627.282775869,41336.703033438,48969.103363036,37178.842529275,22110.8814620903
TAG(60:2)_FA 16:1,0.020561872294511854,8.358801438484708,0.021636099642137196,0.8830592884237738,0.9998830158194397,988.9 -> 717.9,TAG1,47095.603393551,49930.623443595,51239.203735351,46464.523254395,55956.943908712,63820.124511727,44499.163269063,56475.104370106,57642.364562987,54716.303894024,27166.1219139079
TAG(60:2)_FA 18:0,-0.021247727691777577,8.570430448749129,0.02310615794374371,0.8791813370539454,0.9998830158194397,988.9 -> 687.9,TAG1,54884.123779281,59769.484649676,53891.563781725,55752.143981929,63510.64459228,86995.866271962,53159.663909902,60074.784057629,70003.625366198,57519.984375031,30229.8419532881
TAG(60:2)_FA 18:1,0.005074372790415251,9.407029574416878,0.0013183070684874565,0.9710363735295482,0.9998830158194397,988.9 -> 689.896,TAG2,102464.90731048,114121.58825688,116036.76745606,103732.02734376,126767.969360346,129182.84936522,115584.988342263,123343.688804618,131167.60900881,127960.24890138,25192.3618965199
TAG(60:2)_FA 18:2,0.017519496386651266,9.312867879506218,0.015713848237282946,0.9002425995658809,0.9998830158194397,988.9 -> 691.9,TAG2,97845.0277442814,106396.067443884,108760.927368175,100422.78784182,117083.189666746,119915.468200668,104113.407409674,118376.587459559,119766.268005394,124585.189209,22862.7416343579
TAG(60:2)_FA 20:0,0.023334121986711514,8.247942023712048,0.027863628595696355,0.8674298327421099,0.9998830158194397,988.9 -> 659.896,TAG2,45310.7433052001,56154.304016072,51970.583892809,47448.183288578,51850.123352009,59430.444702144,47992.643432617,48538.2634811409,66952.184631359,55356.523681628,11867.7206764155
TAG(60:2)_FA 20:4,-0.04497295756063461,7.758384881121339,0.10346822147653256,0.7477066732050868,0.9998830158194397,988.9 -> 667.9,TAG2,29113.2221183726,35800.46247864,42356.423126211,34873.582427959,34608.282470696,53403.963455228,34364.362426743,31681.3623924206,44796.102874751,40447.042968738,7551.1005859368
TAG(60:3)_FA 16:0,-0.006299486752451101,7.761092935062784,0.002029919540461833,0.9640637659602179,0.9998830158194397,986.9 -> 713.9,TAG1,32531.062347435,33614.722228977,30490.842559829,30584.822479241,34148.862457279,49886.863586405,28355.161956792,33649.682495126,37471.222869881,32691.302307122,19695.0814056414
TAG(60:3)_FA 16:1,0.034062950924838485,8.074728597187123,0.05936545100098556,0.8075016963478154,0.9998830158194397,986.9 -> 715.9,TAG1,34908.942321797,41479.863098144,47047.722991938,36621.162506104,45984.583038312,60701.803588876,37651.442779519,39781.062805189,50667.584350581,36525.702255266,22963.3015060489
TAG(60:3)_FA 18:1,-0.057835678527847746,8.473068322555596,0.17118720424173262,0.6790588499325803,0.9998830158194397,986.9 -> 687.9,TAG2,51627.6835327132,63275.064544672,59118.103942853,56922.403869607,55453.943847674,88652.186645525,57700.664306592,52135.943469985,76662.465881356,59212.044067376,14071.2810020416
TAG(60:3)_FA 18:2,0.013283543295256686,9.420030881264086,0.009033996921857579,0.9242772248750942,0.9998830158194397,986.9 -> 689.9,TAG2,102019.326641092,122743.52856445,111616.368530287,104809.46716306,129182.489440938,134375.78845215,115698.66821288,122740.789264687,131324.26953124,127241.42871093,25332.8217773406
TAG(60:3)_FA 20:0,0.06965316324132421,8.357046069217677,0.2482734248538918,0.6182934444031598,0.9998830158194397,986.9 -> 657.9,TAG2,46018.4434585497,67124.304046657,62578.624511746,53231.084045426,53164.603637685,68037.645233164,55919.144042962,45489.4431342721,71497.705078135,59433.804168687,9458.5207290657
TAG(60:4)_FA 16:0,-0.09891758853494652,7.789316473574615,0.5004330695785484,0.4793098969667732,0.9998830158194397,984.9 -> 711.9,TAG1,32775.442275997,31244.942199708,32125.102264405,28473.202026354,36719.342712391,59273.90386961,33686.122329718,30534.142364501,40527.142868042,29472.222198479,18820.5613327002
TAG(60:4)_FA 16:1,-0.02382161696608741,7.745223685739877,0.02902696262299287,0.8647167965084176,0.9998830158194397,984.9 -> 713.9,TAG1,34658.702545165,32903.342376692,28937.56213379,28614.641967772,34053.762786857,55335.764282244,30824.702178955,31248.662277231,33634.642517084,30412.302459717,19209.1812973053
