lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
TAG(52:2)_FA 18:1,-0.03559451086541567,14.835366692560996,0.0951020065568855,0.7577885329874021,0.9997977192214529,876.8 -> 577.8,TAG1,4367557.93408247,4606764.39550829,4510570.1015625,4302444.1259765,4662363.3828123,4515638.1914063,4843321.05664071,4066433.4179693,5058804.4199218,5134237.4414062,1941547.84742338
TAG(52:2)_FA 18:2,-0.0596287000756339,14.1998055325108,0.26687734396909946,0.6054342101368196,0.9997977192214529,876.8 -> 579.8,TAG2,2926251.94566399,3312234.1113261,3098628.2871088,2685959.6318359,3300509.5898863,2961265.74781658,3387217.63086404,2897447.3476567,3431335.26660451,3688476.64574394,547438.595275911
TAG(52:3)_FA 16:1,0.004198838333325834,13.28144650578601,0.0013233702475190512,0.9709808314869214,0.9997977192214529,874.8 -> 603.8,TAG1,1538455.02441401,1586179.26269532,1589837.92089851,1410602.84033201,1675928.3291014,1571254.4589848,1600605.38671861,1362881.676758,1681337.84277342,1756136.42773436,634145.504867492
TAG(52:3)_FA 18:0,0.06593158211421987,9.54832188541942,0.3261066509298871,0.5679606767427604,0.9997977192214529,874.8 -> 573.8,TAG1,117833.96801759,121147.48852539,127878.78967284,100135.38696288,128200.9498291,112006.38854981,109478.94750977,104016.94726561,118306.68981933,139130.56921387,51067.0636825626
TAG(52:3)_FA 18:1,-0.0682136312008865,12.65533320603109,0.3492335389182699,0.5545473260632563,0.9997977192214529,874.8 -> 575.8,TAG1,956458.37988262,1012234.5258791,987151.32470714,892063.57958946,1100870.109375,1062332.3876954,1053551.51025402,883797.4697267,1137761.87060529,1179046.3427734,397405.447208653
TAG(52:3)_FA 18:2,-0.04879101425014744,14.85239992006208,0.17868744790757773,0.6725036618863637,0.9997977192214529,874.8 -> 577.8,TAG2,4550427.04047011,5097803.04199169,4965222.2929687,4202000.1992187,5319924.42961083,4829162.91459272,5286833.26695202,4360840.642577,5202122.17738627,5901105.13828233,898082.233439999
TAG(52:3)_FA 20:4,0.06970165507913444,9.496840689641319,0.3644682423548602,0.5460350996436528,0.9997977192214529,874.8 -> 553.8,TAG2,142461.65044787,130605.03027343,118608.78881833,94621.267211937,124180.309230829,114634.608078011,119940.429107666,106379.02795408,119231.007812513,135121.488502486,24523.5016326871
TAG(52:4)_FA 18:1,0.016372587727603825,9.830658005583016,0.02011339344028329,0.8872208464023349,0.9997977192214529,872.8 -> 573.8,TAG1,137293.75109862,149580.13073729,155677.43090822,116191.98864748,160282.41210939,140505.47045899,142359.47094729,131552.16870114,145466.46984862,166983.61303709,57604.9439430045
TAG(52:4)_FA 18:2,-0.03464744587076275,12.757612180007067,0.0901050995071273,0.7640435858776237,0.9997977192214529,872.8 -> 575.8,TAG2,1067897.56197719,1204815.34960952,1154605.93896469,951113.52734369,1347834.27140833,1196563.30553045,1150944.78648386,1029092.3935549,1235542.50799188,1385817.41476811,181849.431877112
TAG(52:4)_FA 20:4,-0.03281039645908536,13.1388321564229,0.08080465439070394,0.7762099153781111,0.9997977192214529,872.8 -> 551.8,TAG2,1394681.09123247,1648846.9687499,1550526.1249999,1267019.0996093,1612029.69863529,1480393.72939736,1605322.08832171,1333110.6093745,1608084.06117619,1800894.28422155,224817.216804479
TAG(52:5)_FA 16:0,0.04268235801847979,9.196316147945577,0.13665742526040958,0.7116268589481415,0.9997977192214529,870.8 -> 597.8,TAG1,134520.24938964,76580.64514159,104601.78619383,68230.12512207,86492.746398969,83372.94549561,81520.185241688,91245.186157242,107340.708190921,106135.727050756,33542.5619087185
TAG(52:5)_FA 18:2,0.06895928826811139,9.846693485232022,0.3567863021271478,0.550296480935655,0.9997977192214529,870.8 -> 573.8,TAG2,135544.96979903,169034.53210451,163738.6508789,136359.38964848,172626.393112191,142101.270618464,137917.170143137,152491.91101075,147131.470985417,178590.132438646,31843.4821014308
TAG(52:5)_FA 20:4,-0.024195156815425858,11.87315601890268,0.043938926982662,0.8339672800445733,0.9997977192214529,870.8 -> 549.796,TAG2,572434.162605307,660521.69238272,628007.04760742,523572.13549788,714399.552150779,576799.099418848,646527.285949701,559773.03906258,663582.669204663,784435.194435436,108011.727191935
TAG(52:6)_FA 16:0,-0.10101587521680949,9.634962993070692,0.7654497899151238,0.3816283875277644,0.9997977192214529,868.7 -> 595.7,TAG1,133187.10900878,119220.18847656,137815.59057618,92456.98681642,120741.56860353,111867.62841799,142625.69104002,121483.667480485,144086.7902832,142805.189758318,48965.4634513685
TAG(52:6)_FA 16:1,0.015639217551032487,9.478736922945364,0.018350005924730795,0.89224645373713,0.9997977192214529,868.7 -> 597.7,TAG1,154774.430175814,91984.70642092,146317.190979037,75386.664978002,110034.20776369,95975.905883808,102545.487487797,111154.18859863,139629.471191379,139237.210266129,33402.7024116331
TAG(52:6)_FA 18:0,-0.0029163944508238428,9.338313289869713,6.380685238127626e-4,0.9798475645325226,0.9997977192214529,868.7 -> 567.7,TAG1,122187.209350596,100733.40692139,95979.08654785,83092.94616698,102313.10766599,107839.607543968,102831.24804689,99303.907348632,105806.38732911,99931.60729981,42313.922836326
TAG(52:6)_FA 20:4,0.022889369747496773,10.38198239195099,0.039317199012202764,0.8428215783984383,0.9997977192214529,868.7 -> 547.7,TAG2,221313.434787744,223023.37597655,232128.79565429,191474.79345704,246839.09814455,213184.437347422,219664.832870495,203445.43383789,218522.596698783,270155.858665467,41215.7026977432
TAG(54:0)_FA 16:0,0.05260210177004967,9.97594923241253,0.20761135500271877,0.6486460761493359,0.9997977192214529,908.9 -> 635.9,TAG1,165027.91125488,154251.19152832,155639.62988282,142727.43041994,176648.95190431,140281.32910158,146411.59057619,152586.05114746,170543.95239256,176009.47167969,69656.6249694721
TAG(54:0)_FA 16:1,0.08147631764442333,8.8974171743869,0.49782002948234094,0.4804595515565131,0.9997977192214529,908.9 -> 637.9,TAG1,76989.665039052,74591.664794894,73441.205139172,69689.505126968,74317.34448244,72117.365051275,68378.78491212,69981.00488282,73438.205383282,73140.94494627,40109.6230964623
TAG(54:0)_FA 18:0,-0.09464897369573293,12.712842538738835,0.6723096001223892,0.4122475324160344,0.9997977192214529,908.9 -> 607.896,TAG1,1039601.5683592,1072018.3583983,993665.288086,1000043.3154297,1047178.1933592,1027530.94531259,1178626.8251956,987434.8857422,1252485.4423828,1206154.7373049,366303.625168011
TAG(54:0)_FA 18:1,0.031120525289916625,9.462535024844907,0.07265724762123682,0.7875064066213965,0.9997977192214529,908.9 -> 609.9,TAG1,127727.38854979,112952.52807618,102407.86743165,103704.887695293,100603.00744627,105406.24816894,110433.24694823,99862.14721681,124289.98803711,109995.10827637,51167.3036765962
TAG(54:0)_FA 20:0,-0.03008747189170981,11.516000218072378,0.06794368645751092,0.7943546400266155,0.9997977192214529,908.9 -> 579.9,TAG2,457838.91235374,533352.73291021,496500.69213862,420752.15014634,504549.65209961,455439.531555435,505250.35375974,451128.76953141,533105.17675763,581284.45446748,82887.8854751759
TAG(54:0)_FA 20:4,0.06268309994965462,8.221311920914184,0.29455070252754467,0.5873189829635171,0.9997977192214529,908.9 -> 587.9,TAG2,54848.603576629,48726.343627925,51966.263854961,43598.002990736,50890.663635231,49712.063354498,42349.222930938,51225.483337423,46455.043060312,55344.504150389,10775.7207908661
TAG(54:1)_FA 16:0,0.09985625474901626,10.10080497188214,0.7480749098445187,0.38708641096437774,0.9997977192214529,906.8 -> 633.8,TAG1,180683.45336916,169002.65222168,170281.51171874,161191.571167,188046.0529785,154540.81115724,165154.71166992,151761.29052732,177475.6118164,183571.87329103,82943.3457069467
TAG(54:1)_FA 16:1,0.03015869469292742,10.33001544817165,0.06825351203883645,0.7938968449467168,0.9997977192214529,906.8 -> 635.8,TAG1,207673.39318849,198785.97314449,198279.45410158,187071.45336913,227697.77661133,196735.41455081,192166.07238769,191756.3520508,212271.85571289,230976.43798827,80290.0851096978
TAG(54:1)_FA 18:0,-0.001974662380088005,14.168562517635515,2.926983688666951e-4,0.9863501139210729,0.9997977192214529,906.8 -> 605.8,TAG1,2810097.46093459,2962214.10400679,2838256.14648348,2783405.35937391,2930446.0468746,2782549.28954992,3111757.23998983,2544477.67382808,3138119.15332177,3146918.36523436,1206751.99500285
TAG(54:1)_FA 18:1,-0.08275968092442572,13.442591609280841,0.5140477649908917,0.4733918400733098,0.9997977192214529,906.8 -> 607.8,TAG1,1689973.4003909,1858146.9882812,1679288.0898439,1658321.935547,1727333.6572265,1685414.8232422,1968097.0146485,1620057.2636719,2105609.3027344,1988700.5371095,586880.747405942
TAG(54:1)_FA 18:2,-0.025215430075004975,9.912928773116818,0.04770876759740972,0.8270992601888023,0.9997977192214529,906.8 -> 609.8,TAG2,156878.1915283,171366.79187013,151124.11059572,143144.12939452,160598.991027817,152230.2909546,164139.45178223,154239.6907959,167139.89099121,178792.791870105,35515.3223876774
TAG(54:1)_FA 20:0,-0.023547950329716603,12.160188402407424,0.0416204357772898,0.8383450031787156,0.9997977192214529,906.8 -> 577.8,TAG2,737832.28845237,787474.91577141,758517.87426758,660778.84570309,823650.87036143,754914.190490756,801251.41650389,689194.35009772,817152.48339841,858520.1124268,137052.989112986
TAG(54:2)_FA 16:0,0.07246724927895176,9.57779587245804,0.39395778825561933,0.5302263222279462,0.9997977192214529,904.8 -> 631.8,TAG1,137964.70996091,118273.60852052,111917.86901858,109555.92626954,122035.16833497,109400.60742188,117127.42712402,110355.64794921,123697.24853517,124626.8088379,57108.8040428048
TAG(54:2)_FA 16:1,0.07980297609835132,10.15735392436666,0.47782619831798456,0.4894086128238476,0.9997977192214529,904.8 -> 633.8,TAG1,190726.51293947,177748.17285159,172647.11230467,164527.95092768,190900.0529785,160533.111084,175472.20983889,157356.88940431,183458.65270995,194054.61328126,87236.2465286336
TAG(54:2)_FA 18:0,-0.040106593225413364,14.507432518472976,0.12073986341420095,0.7282334293127996,0.9997977192214529,904.8 -> 603.8,TAG1,3542674.6181637,3732751.328126,3532196.0683589,3395331.8007802,3702536.5468746,3843096.6289058,3863201.71826182,3187819.8886735,3955654.6298827,4019629.2919921,1513936.22988529
TAG(54:2)_FA 18:1,0.013423020524233864,14.432735867869212,0.01352482265792787,0.9074177408396037,0.9997977192214529,904.8 -> 605.8,TAG1,3396901.59374943,3540565.68164054,3405416.96044811,3388520.99169872,3518221.0898433,3245485.12255846,3698283.25073342,3038038.8564447,3719560.30126943,3861376.3896492,1477419.08633039
TAG(54:2)_FA 18:2,-0.07443275662833021,13.382907875116747,0.41582015079575285,0.5190301108966174,0.9997977192214529,904.8 -> 607.8,TAG2,1638989.25683595,1859680.8300785,1780511.8437503,1581047.4228515,1832831.83496092,1684029.63427732,1883243.68994139,1723205.6113282,1966324.7412107,2132617.10253904,275217.78045275
TAG(54:2)_FA 20:0,-0.030039564323698486,10.040930676148733,0.0677119869044418,0.7946977258849093,0.9997977192214529,904.8 -> 575.8,TAG2,168675.131408697,178523.09216308,175632.55297851,144555.33068852001,191449.05395504,168650.77185058,172700.350952151,160991.67089845,189246.352844241,206601.955322252,36830.5829773114
TAG(54:3)_FA 16:0,0.07265738667413371,9.070720865869342,0.3959397995062659,0.5291935984087253,0.9997977192214529,902.8 -> 629.8,TAG1,97318.026550285,82207.84594727,81852.30590819,74230.36505125,87416.18603513,84509.685607932,83967.50610354,82755.52600099,77266.10583496,82287.38562012,39736.2026634168
TAG(54:3)_FA 18:1,-0.02778362200703473,14.737404274446225,0.057943565374444006,0.809776247266373,0.9997977192214529,902.8 -> 603.8,TAG1,4055240.3759759,4499245.5976563,4246375.3945324,3969293.1406254,4298718.857423,4469250.5000005,4434910.108398,3733372.9980475,4634565.7753901,4741131.9755859,1796999.30730791
TAG(54:3)_FA 18:2,-0.02379071946971327,14.398935394027218,0.04248574955886397,0.836696617190232,0.9997977192214529,902.8 -> 605.8,TAG2,3469733.33374035,3675508.04394593,3625865.92334087,3167740.09667924,3847894.49072402,3490217.61328317,3857263.2391362,3141261.3623058,3815888.70410171,4240193.95849567,639112.544456557
TAG(54:3)_FA 20:0,0.09221497328019518,8.361208167554794,0.6374857700104997,0.4246227053303865,0.9997977192214529,902.8 -> 573.8,TAG2,54433.803924544,57008.124206536,58875.604309112,47883.203491196,59210.244140596,54763.403747527,48353.943511959,55407.963562015,49205.703063974,57909.663848883,12788.080883027
TAG(54:3)_FA 20:4,0.03333023972154283,9.67449457266205,0.08335048931277811,0.7728072523739913,0.9997977192214529,902.8 -> 581.8,TAG2,141493.16955569,150169.3105469,135142.52905276,116123.06896974,135409.490356442,120910.76855467,132612.649047853,126370.18811039,145087.490295415,154886.810882579,29870.4420852746
TAG(54:4)_FA 16:0,-0.001913071579662449,9.381165173023946,2.745650086239948e-4,0.9867796551890288,0.9997977192214529,900.8 -> 627.8,TAG1,124986.60876464,97021.24682616,100919.52661132,91953.70635988,105132.62670899,135516.390075687,94591.127319325,89223.84631345,110349.56860351,101776.08728026,42685.2229461861
TAG(54:4)_FA 16:1,0.03664714145568578,9.135883632053893,0.10073959663441201,0.750943887983729,0.9997977192214529,900.8 -> 629.8,TAG1,101174.786621111,83969.22631836,82829.645751964,77971.94555662,93067.26672363,90040.126403811,80891.265869161,81459.026184086,91266.08654786,94904.64611814,40228.5031585691
TAG(54:4)_FA 18:2,-0.04262202392755221,14.693358546711144,0.1363599189417073,0.7119269021063338,0.9997977192214529,900.8 -> 603.8,TAG2,4153515.23876941,4601830.7089849,4394979.8281247,3811970.3642563,4704945.7607422,4507497.11181636,4552470.64599615,3941109.7460919,4735162.96923877,5114614.6933593,795104.098713384
TAG(54:4)_FA 20:0,0.0929501368002924,7.88569517694605,0.6473969090542937,0.42104489273276613,0.9997977192214529,900.8 -> 571.8,TAG2,37684.922515848,43113.742919903,43882.903411872,36462.362853994,38042.442535376,33951.042510985,36882.302612323,45520.263488755,36523.362731927,37786.262786865,9246.1806907637
TAG(54:4)_FA 20:4,-0.0321773092995588,13.382561817782966,0.07771697551697798,0.780415471070651,0.9997977192214529,900.8 -> 579.8,TAG2,1729608.65673836,1879375.230469,1783826.86865244,1532046.65332041,1868490.46044918,1718775.92651354,1877936.10864252,1620866.6171875,1903258.8583982,2094237.79833977,299978.898849471
TAG(54:5)_FA 16:1,-0.017550762408173656,9.393866334913312,0.023108679157303413,0.87917479632318285,0.9997977192214529,898.8 -> 627.8,TAG1,121989.00866699,102358.68713378,101253.727050778,91787.88623049,106900.44799806,140003.59020995,102148.06713867,93689.46716309,106016.82800292,98304.026489244,41538.8828811646
TAG(54:5)_FA 18:0,0.028995684196772394,9.133112935565002,0.06306649995440239,0.8017132589564145,0.9997977192214529,898.8 -> 597.8,TAG1,122837.94927977,76314.205810549,98190.186706562,66410.344787593,84621.824829107,82126.94592288,83999.145751945,84235.965637166,101118.306945831,99830.166442851,32107.4822349548
TAG(54:5)_FA 20:4,-0.06995188447328751,14.137210420244694,0.3672720176518851,0.5444950201748692,0.9997977192214529,898.8 -> 577.8,TAG2,2793240.32844743,3129352.52978415,3011468.83154145,2573067.09667919,3093146.42126572,3054073.70898495,3144362.15039033,2640252.6572275,3304290.00952248,3564270.54394571,534656.800903483
TAG(54:6)_FA 16:0,0.001851129918211085,9.092847200921142,2.5703505104957003e-4,0.9872086131841021,0.9997977192214529,896.8 -> 623.8,TAG1,89592.786438007,86489.10607911,78758.08581541,80280.60595706,81256.605224621,90723.52661131,80915.96618656,80882.06579591,86743.18591311,86476.36633298,42000.6825828598
TAG(54:6)_FA 16:1,0.08825891704587104,8.669654146166275,0.5840497986458786,0.4447292929207353,0.9997977192214529,896.8 -> 625.8,TAG1,75414.925598142,66943.70507812,55845.123840327,53525.68383789,62556.344482429,69170.984558101,53300.443786617,59294.52423096,60982.544494631,58669.924377454,35667.2824973822
TAG(54:6)_FA 18:0,0.04229834318341413,9.273699145648338,0.13421342374908818,0.7141028029395071,0.9997977192214529,896.8 -> 595.8,TAG1,133088.329528791,88763.52600098,97892.946289075,85303.14611816,86377.52685548,88842.406555187,105162.867126464,80921.10571288,113504.728607193,102984.146850577,38006.9627761636
TAG(54:6)_FA 18:1,0.004511478682890246,9.204542429330496,0.0015268222350641736,0.9688309334939464,0.9997977192214529,896.8 -> 597.8,TAG1,125308.30871584,79227.605834954,98506.267028785,69419.22515872,89739.926696768,88025.666381818,87925.526000978,83441.385742197,107822.04785157,106219.767028765,37363.8027458189
TAG(54:6)_FA 20:0,0.01181801541537226,8.142373906744368,0.010470039857295887,0.918500130936717,0.9997977192214529,896.8 -> 567.8,TAG2,49306.2033233638,49597.823486299,48463.203002909,40180.002685544,44206.8631286077,44472.023101811,41197.502899145,51194.764190677,44899.223236111,53623.26416016,10909.0007972725
TAG(54:7)_FA 16:0,-0.02732158245877923,10.6275837881397,0.056018973389541316,0.8129025097763096,0.9997977192214529,894.8 -> 621.8,TAG1,236757.69604492,242472.99902345,234842.15576168,229521.29614261,255495.23779293,233581.59692389,252538.91882316,229400.91870119,263349.26208498,275290.15869159,119203.748825101
TAG(54:7)_FA 16:1,0.06241474770831916,9.140878427822202,0.2921926489823363,0.5888188434403756,0.9997977192214529,894.8 -> 623.8,TAG1,94276.6057129,93977.32690427,82583.14636229,82474.045104961,85512.84667968,88762.00598146,83842.42553711,80712.0664063,86601.78649901,90461.606567391,44140.1431846558
TAG(54:7)_FA 18:0,0.002768467039998232,10.987533960064296,5.752207325713243e-4,0.9808655628101504,0.9997977192214529,894.8 -> 593.8,TAG1,299392.58056637,324188.48339857,310394.34130885,300731.24145513,346952.78442369,289741.23876938,325564.88659671,292682.01977555,353316.22485349,359394.32714835,134701.929088588
TAG(54:7)_FA 18:1,2.9257532912388634e-5,9.295138755658106,6.427308107959107e-8,0.9997977192214529,0.9997977192214529,894.8 -> 595.8,TAG1,114702.64807129,93100.10717777,100759.267211898,84734.586303728,97444.52758791,89156.22558592,106810.14709473,91919.586730987,110847.44775391,104800.747924844,40071.1827087271
TAG(54:7)_FA 20:0,0.02405842724101168,9.90683653740467,0.04343106840691391,0.834915703988759,0.9997977192214529,894.8 -> 565.8,TAG2,161638.930572501,164620.39257813,172945.1324463,134029.76965332,163732.612884522,149402.451354985,157478.63220214,148569.51098631,166543.591003434,180989.87335211,33337.4023475587
TAG(54:7)_FA 20:4,0.004543157245684581,9.06620471357701,0.0015482821570458327,0.9686127649958167,0.9997977192214529,894.8 -> 573.8,TAG2,85078.7259826707,91811.54699705,90750.12609863,75625.16589358,95834.9268035911,90771.306579612,82620.205688464,87626.08618166,83606.265563942,102855.427185054,20865.0013504029
TAG(54:8)_FA 16:1,-0.05100378006273831,10.841102891615932,0.19522146389613226,0.658605909630827,0.9997977192214529,892.7 -> 621.7,TAG1,265802.95947273,270600.50195326,270301.43872056,268561.23828136,308214.68261721,267786.17773442,296649.62036139,273052.48022462,309236.42236329,324588.54565428,134845.109466512
TAG(54:8)_FA 18:0,-0.020302134862748098,12.414625355143798,0.030937732781467275,0.8603793775382123,0.9997977192214529,892.7 -> 591.696,TAG1,818278.44140622,843943.2827149,819014.27514648,801544.9091799,888354.29345718,782154.77392594,898345.22656272,755626.9951169,940271.02685536,971134.28564461,394651.088470582
TAG(54:8)_FA 18:1,-0.01526491039768693,11.84002827186612,0.01748960613804229,0.8947879187916182,0.9997977192214529,892.7 -> 593.7,TAG1,533936.01733391,583817.68066411,566514.9975584,537480.89721668,612019.06347649,527862.99682647,609213.82141094,507141.61718771,633230.00854479,664469.30419938,246256.217716243
TAG(54:8)_FA 18:2,-0.10205756610348936,9.574640322234773,0.7813150892378644,0.3767392403078953,0.9997977192214529,892.7 -> 595.7,TAG2,117693.448822022,131633.4888916,131686.36914062,102691.04748536,119522.648422243,104996.72753903,133845.949890134,129750.1282959,143619.52905276,152314.331542972,28311.9222869785
TAG(54:8)_FA 20:0,0.08560084194861607,9.617455863620187,0.549699801488714,0.458440381018544,0.9997977192214529,892.7 -> 563.7,TAG2,149381.129894279,130570.92980958,139007.30993652,106238.64685059,139778.7704735,117302.529235852,127365.630310048,118873.74877928,129098.6491089,149763.24975586,27981.0217437675
TAG(56:0)_FA 16:1,-0.09038395667060785,9.266618556157072,0.6127425960144137,0.43375703909536045,0.9997977192214529,936.9 -> 665.9,TAG1,78963.48596193,103881.14770508,99558.10729982,79210.8864746,113718.188354486,110412.44860847,94551.2461548,99742.167236302,107110.167907716,102674.3465576,34314.8625183095
TAG(56:0)_FA 18:0,0.03317244338123088,10.079548990032531,0.08257091522568771,0.7738431523681163,0.9997977192214529,936.9 -> 635.9,TAG1,173025.37255859,163687.01049804,162850.07165529,160442.05163577,192603.03442386,160694.81152349,165080.77124024,159127.71130371,180277.51196289,189755.95507813,70969.2450446973
TAG(56:0)_FA 18:1,0.05757718138209484,8.924193488365683,0.24864059195125776,0.6180339090781436,0.9997977192214529,936.9 -> 637.896,TAG2,71320.125000008,91824.065795897,80884.0857544,76030.045288051,80612.225341798,70439.564819327,71338.844909685,81545.30578613,72266.265075693,99849.007385266,21714.3815307635
TAG(56:0)_FA 20:0,-0.08465599479487806,11.838838757443678,0.5378359753651694,0.46333095466147267,0.9997977192214529,936.9 -> 607.9,TAG2,562775.09960919,642261.38378885,598607.90673865,558242.19921877,607855.56054698,609757.82470721,634761.96826147,591311.75830073,666045.83251929,728872.17138654,92726.2459983688
TAG(56:0)_FA 20:4,0.07112367844341226,8.509111440660487,0.3792900663790988,0.5379834258666557,0.9997977192214529,936.9 -> 615.9,TAG2,59753.944213875,64409.184692401,59374.044067378,56668.943908668,62038.903991673,54195.203796381,53095.683380124,60338.904174794,58196.644348148,69481.404602051,15863.2211380069
TAG(56:1)_FA 16:0,-0.07573843691634484,9.920439481986834,0.4303741891842492,0.5118053964287496,0.9997977192214529,934.9 -> 661.9,TAG1,145769.73071289,140728.14965818,147432.11022949,137808.12878423,164736.93188476,150828.44982909,153234.4729004,149743.21044925,164706.43273929,177613.51342776,62604.3842048643
TAG(56:1)_FA 18:0,0.008721782841708194,10.134511114908566,0.00570815757919263,0.9397752473015841,0.9997977192214529,934.9 -> 633.9,TAG1,173245.25305173,177491.37243652,170961.05377198,165217.53027342,182372.5522461,168112.75158697,179143.39331055,162613.65112306,181975.39318848,194538.49414063,79983.1454353573
TAG(56:1)_FA 18:1,7.870688475615636e-4,10.154757491651937,4.648612593882717e-5,0.9945600065856228,0.9997977192214529,934.9 -> 635.9,TAG2,176883.81335451,197735.81372067,191569.83459471,160201.03112795,211387.15344238,170774.13220214,182945.293701202,178801.8330078,189508.47375483,239523.41723633,41116.9233245815
TAG(56:1)_FA 18:2,0.08945833638849053,8.948847966609703,0.6001795557002652,0.4385095256489596,0.9997977192214529,934.9 -> 637.896,TAG2,79496.185485847,91440.34631349,84990.625610342,77869.925537119,82102.165161128,71586.26525882,69520.864868128,81185.06585695,79024.305572501,100656.22717286,19176.7614517249
TAG(56:1)_FA 20:0,-1.405047644294532e-4,12.439333550971982,1.4833512977929786e-6,0.9990282334135105,0.9997977192214529,934.9 -> 605.896,TAG2,888040.96459917,977848.76391616,938056.74633807,828311.85522454,967519.20776329,871937.68090821,960671.762756399,829870.97656243,997323.91955555,1057826.05541983,171530.712757154
TAG(56:2)_FA 16:0,0.08522379211453326,8.727518387689758,0.544598354657893,0.4605332421375113,0.9997977192214529,932.9 -> 659.9,TAG1,68520.984741227,62144.564147953,61929.44433593,64581.784973134,68989.204284674,61810.104553227,59901.744598387,68582.265136733,58429.38397215,66124.224853519,37016.2224349916
TAG(56:2)_FA 18:0,0.07254684403689891,9.69285480286228,0.39484174410472384,0.5297652918062022,0.9997977192214529,932.9 -> 631.9,TAG1,143150.51000977,127751.82861328,126694.06921384,125254.16943358,134037.38891602,117208.66845703,132939.37023927,118556.82873535,136941.82971191,135861.14990234,56407.7833404191
TAG(56:2)_FA 18:1,-0.0012303365088454008,10.253146071839126,1.1359379345776688e-4,0.9914962762987211,0.9997977192214529,932.9 -> 633.9,TAG2,196925.953002932,205476.05444335,201607.07580568,179114.07116698,217987.99645995,187793.193725558,200563.613037088,190383.99389647,215616.034118654,233145.31640624,44363.4232177814
TAG(56:2)_FA 18:2,0.03141189125512144,10.14646869524061,0.07404179532960592,0.7855403465498227,0.9997977192214529,932.9 -> 635.9,TAG2,179213.17272948,198620.11352542,188701.27416991,171075.25219727,207658.39526366,173109.572051992,184201.214416499,178487.9519043,191289.91345215,221400.83520508,37810.3626136823
TAG(56:2)_FA 20:0,-0.02402311747281289,12.199056109529177,0.043317148111782444,0.8351292430927686,0.9997977192214529,932.9 -> 603.9,TAG2,729102.45727559,833129.24365215,806471.20190403,673937.2075195,824809.77539043,766877.61230471,798181.77026384,709092.49365226,838259.76953143,915876.49365226,143980.910011286
TAG(56:3)_FA 18:0,-0.01788399093420092,9.184405878191052,0.02399196817776783,0.8769053497270763,0.9997977192214529,930.8 -> 629.8,TAG1,99839.386901876,87585.106384266,89062.885986342,78560.145324692,87434.44555666,92534.34655761,85875.646606432,87621.6665039,93834.786193828,99209.70666505,43763.9629974611
TAG(56:3)_FA 18:1,-0.022171318974662624,10.193745989413383,0.03688761358401749,0.8476940446203259,0.9997977192214529,930.8 -> 631.796,TAG2,191223.73388673,197298.39404298,196177.35522462,168556.2319336,204998.5142822,188699.55285644,198525.11230472,183130.47412112,208455.894470227,217727.55480957,39383.7631836074
TAG(56:3)_FA 18:2,0.022481345379918624,10.652864868122906,0.037929691698588286,0.8455843872760825,0.9997977192214529,930.8 -> 633.8,TAG2,254767.57824702,283140.81872557,270706.85681157,230226.91662607,292796.26196286,252703.116699214,262980.640014636,250316.25708008,265928.781921455,310395.90063504,59618.1046790833
TAG(56:3)_FA 20:0,-0.05148025177098027,10.400034325041608,0.19887433956023415,0.6556309849304809,0.9997977192214529,930.8 -> 601.8,TAG2,215097.11511231,238679.27807623,221964.37475587,185702.51342773,235564.95703123,231649.57678221,227285.036499081,204961.95410159,236094.75720213,263081.21874996,44455.5632972857
TAG(56:3)_FA 20:4,-0.00364368443084936,9.38681487495085,9.96043825466586e-4,0.9748228136699558,0.9997977192214529,930.8 -> 609.8,TAG2,118773.009582521,119440.26879885,105548.98718261,99570.846740714,106281.52770995,114083.38720702,111900.207397479,106185.38684082,109154.168884312,122909.88830566,23092.7016601494
TAG(56:4)_FA 16:0,0.07146561622708145,8.759658046130955,0.3829824542586384,0.5360113835947046,0.9997977192214529,928.8 -> 655.8,TAG1,76476.08581545,64591.00488282,63611.044799792,60495.924682632,68501.224731434,63440.564819336,63386.383972162,67190.56506348,67283.625122093,63454.74462893,36911.2828865173
TAG(56:4)_FA 18:0,-0.06769387362545841,8.682014097176637,0.3436129395940952,0.5577511517101339,0.9997977192214529,928.8 -> 627.8,TAG1,68619.184631338,61487.583862309,61015.42437746,52474.083618163,61950.144287104,88256.986206079,59125.464050297,58896.723510732,59259.644775388,59701.284240728,32154.7420997508
TAG(56:4)_FA 18:1,-0.004779367773271653,9.318552686941247,0.0017136576275333937,0.9669799241791726,0.9997977192214529,928.8 -> 629.8,TAG2,107225.42810058,106826.98754883,102621.747314465,92497.326232917,110923.88830566,103941.827209479,99882.446594207,102676.66735839,114177.808868411,113434.768615741,25256.4016532802
TAG(56:4)_FA 18:2,0.01773911862871923,10.226664629146791,0.02361374251154308,0.8778718039569109,0.9997977192214529,928.8 -> 631.8,TAG2,202967.09362791,199367.33422854,194101.79492188,172146.33093262,214826.53662105,184021.893554679,197987.376220737,188722.99316404,201442.574829085,222982.25781248,47876.1035575622
