lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
TAG(60:4)_FA 16:1,0.08001270726356964,7.643531978635089,0.33167361839073806,0.5646752588251961,0.9993451074250049,984.9 -> 713.9,TAG1,55335.764282244,30824.702178955,31248.662277231,33634.642517084,30412.302459717,29782.862060549,31055.842193594,27999.821899408,27611.481842035,31554.62222291,19209.1812973053
TAG(60:4)_FA 18:0,0.042914428297048376,8.064127392360692,0.09545342740005935,0.7573554682576862,0.9993451074250049,984.9 -> 683.9,TAG1,58214.22442628,44118.143096931,42798.362731901,53814.943664544,44390.643371569,40458.822448715,43333.222534164,38311.202819807,40985.582977304,41253.762786833,23053.8817062363
TAG(60:4)_FA 20:4,-0.018879958043996226,11.918041643725928,0.01849249749284354,0.8918314611286997,0.9993451074250049,984.9 -> 663.9,TAG2,1103328.21246385,403222.80615235,915188.662299681,819399.387695867,788363.73388607,416234.546142651,1144968.98388686,660778.36975094,635324.2603145,671297.388549882,18283.8613014209
TAG(60:5)_FA 16:0,0.09534224694634623,7.744507774376062,0.470967886326207,0.49254223227849536,0.9993451074250049,982.9 -> 709.9,TAG1,54410.783935569,34623.222366315,34913.782470694,39870.862487802,36440.002685526,33630.882263209,32055.542053223,32986.222381601,31304.922363273,31695.122497556,17760.2812995927
TAG(60:5)_FA 18:0,0.09432846659952897,7.961915945373185,0.46108042468929256,0.49711946773536697,0.9993451074250049,982.9 -> 681.9,TAG1,57555.924560558,36481.822448741,38440.942443855,52008.683776836,46123.023010269,36126.102355973,36555.002807593,36986.222503635,37274.462646476,39412.303039538,21896.1414947529
TAG(60:5)_FA 18:1,0.12182564380046376,7.952717662630677,0.7690468738392724,0.38051207111269203,0.9993451074250049,982.9 -> 683.9,TAG2,63822.644165025,43111.403015139,42301.462680804,56475.184112524,46767.543426486,37850.682525647,44291.622985855,41803.222595205,36355.662445081,40687.362945551,9757.0007362367
TAG(60:5)_FA 18:2,-0.1049134658981249,10.231837257591428,0.5708301733557164,0.4499292160873252,0.9993451074250049,982.9 -> 685.9,TAG2,399453.488037004,144904.449279765,139069.891010274,335855.407165616,178235.611816465,218289.838195829,214579.336486873,204366.55322271,213194.11584469,252427.7384644,15160.1010131839
TAG(60:5)_FA 20:0,0.03332519342339098,7.8274950701634545,0.057557346784093966,0.8103991579934449,0.9993451074250049,982.9 -> 653.9,TAG2,51940.203521735,36317.802795405,35599.582340241,49162.083435063,50093.644165039,33425.482269282,39525.782714864,41969.762939431,34331.202392563,39795.062683099,9801.7408065766
TAG(60:6)_FA 16:0,0.015377262637099388,8.451106619135253,0.01225931373437561,0.9118369700465928,0.9993451074250049,980.9 -> 707.9,TAG1,100695.427490224,50360.143341039,56688.604003929,61544.743713401,57301.543823253,53281.163818348,55211.7840576,58567.143676748,56099.004028292,54530.503906236,24803.6418037517
TAG(60:6)_FA 16:1,0.02629151557097921,7.785708619292186,0.035821661945647065,0.8498842523322306,0.9993451074250049,980.9 -> 709.9,TAG1,56783.163970965,32333.2623596,36766.202758781,38899.182434064,38777.68246462,33612.002227772,34413.302520768,34783.762664791,35071.322357195,34163.342346184,17206.7412872338
TAG(60:6)_FA 18:1,0.08026888826619911,7.828233562169913,0.3338895195143152,0.5633777241612143,0.9993451074250049,980.9 -> 681.9,TAG2,57476.984069818,38494.062927257,38205.0029258565,49154.603454574,43621.423187263,35264.362747182,36310.422637923,38864.902557382,34556.402404791,40736.582763676,9793.9806823733
TAG(60:6)_FA 18:2,0.13694264251338528,7.910038039079244,0.9716249230911345,0.32427526187840655,0.9993451074250049,980.9 -> 683.9,TAG2,62994.44473265,39469.422851537,39762.7627677675,51915.243377695,48377.603271476,36209.242797841,40068.462890627,37643.142639159,36339.202331526,40319.462829584,11757.6208801274
TAG(60:6)_FA 20:4,0.07438116835383822,8.081314782478337,0.2867590622240641,0.5923049242764707,0.9993451074250049,980.9 -> 659.9,TAG2,60039.444122305,46971.443115248,48998.8832435823,57327.443939214,57173.104400615,44084.622940077,47444.283050531,44957.583190916,39400.802749609,46957.523559546,11053.6608047473
TAG(60:7)_FA 16:0,-0.03362996772213856,9.552977800415126,0.05865704371967706,0.8086312674944608,0.9993451074250049,978.9 -> 705.9,TAG1,142182.4901123,125108.468505854,137592.08972168,134498.54980469,148332.41137694,123035.91027833,138124.24926759,120457.18835448,106624.987854018,123304.34814453,50799.5236625605
TAG(60:7)_FA 16:1,-8.120470171882452e-4,8.476284685300653,3.418817098577165e-5,0.9953347435655737,0.9993451074250049,978.9 -> 707.9,TAG1,99075.246948228,52821.263549827,58887.703918449,59388.223693852,58299.10406491,54002.383666993,57807.883728016,57889.924133288,54553.643859863,58840.2841797,26213.6416931048
TAG(60:7)_FA 18:0,-0.039447964838831416,10.473664554104417,0.08072003678029194,0.7763240005118769,0.9993451074250049,978.9 -> 677.9,TAG1,252172.675293,242524.45874032,275251.86254898,272365.49877927,265887.65942378,236456.05639643,244365.17846691,237467.0163574,221716.91503908,226535.71667481,90128.0671386828
TAG(60:7)_FA 18:2,0.0808460469828433,7.8676014860042915,0.3387174117498044,0.5605704933503343,0.9993451074250049,978.9 -> 681.9,TAG2,56163.063903809,43031.442810034,36347.7425002736,50580.923919686,46847.303497296,35378.882446279,40452.423156751,40059.062698354,35501.002227785,39799.042724558,9902.1407585131
TAG(60:8)_FA 16:0,-0.02899993772673366,11.65166433314615,0.043629079593756614,0.8345452340755173,0.9993451074250049,976.9 -> 703.9,TAG1,578701.92138689,598593.62548832,644175.20483411,604802.21899411,658269.89099105,506804.17675767,586720.36462372,559453.39758293,523334.61499025,562058.29626473,134647.649311095
TAG(60:8)_FA 16:1,-0.07777551990561613,9.539932231567061,0.3136960360586158,0.575420956626734,0.9993451074250049,976.9 -> 705.9,TAG1,145392.6513672,119707.187805172,135518.74987795,135859.86950685,134490.08984377,117760.20959469,133489.41027831,117081.207458493,115609.607666042,130190.18908693,50737.1835555818
TAG(60:8)_FA 18:0,-0.051137784181722344,12.889952880236901,0.13566523162808153,0.7126289642159032,0.9993451074250049,976.9 -> 675.9,TAG1,1348786.81323217,1352346.3588866,1484509.34863311,1434306.19775373,1440524.6525876,1265512.36010706,1333629.75878919,1279795.32153314,1196252.92407232,1280527.30664054,414921.847213514
TAG(60:8)_FA 18:1,0.08073946649802248,10.378294591538367,0.3381112800698816,0.5609214609133031,0.9993451074250049,976.9 -> 677.9,TAG2,269807.19946291,249943.21569822,268102.799835211,280954.63916018,277701.15893555,206802.355712885,236378.016479585,231569.21643065,198902.472778308,233801.27441405,44636.8432846113
TAG(60:8)_FA 20:0,0.05357688969408255,9.839748284208033,0.14888100875919003,0.6996070079859606,0.9993451074250049,976.9 -> 647.9,TAG2,203175.73413085,171013.67333985,176150.832756015,178811.19189453,184688.95336915,144832.729553182,162283.77130124,158800.75109861,135832.609741207,163470.91198729,33874.9623870868
TAG(60:8)_FA 20:4,0.06840451474724439,7.778211653853889,0.24247681745561067,0.6224229220907336,0.9993451074250049,976.9 -> 655.9,TAG2,47933.043518077,37631.742462141,40429.3627471941,46452.003509539,42276.743011465,33257.78222655,36011.162414544,41446.383117637,30608.422088611,36485.782470696,11285.3207397447
TAG(60:9)_FA 16:0,0.09773791224043803,9.031352236546237,0.49528287280179484,0.48158015240993046,0.9993451074250049,974.9 -> 701.9,TAG1,124673.2092285,87045.62597659,87185.44592283,113701.88769536,82359.925964354,78581.405883782,83538.026184098,79001.045715325,80141.04577635,78361.80566405,39614.6026267806
TAG(60:9)_FA 16:1,-0.0492826825671274,11.634664379482784,0.12599590166553298,0.7226202964441629,0.9993451074250049,974.9 -> 703.9,TAG1,563994.41894539,578706.58374037,621393.26123059,610397.93640152,652524.21167001,498146.38073733,566584.06384307,561859.71704108,535623.67846693,561157.95703121,133271.588966379
TAG(60:9)_FA 18:0,0.010126871697242837,8.974447980881552,0.005318002029980562,0.9418660922007174,0.9993451074250049,974.9 -> 673.9,TAG1,99385.547119134,83496.205627428,91082.806518555,93902.766540526,86096.48632812,77171.525146465,80761.44580078,77900.62597658,78869.765258777,75522.525390632,42055.2431182795
TAG(60:9)_FA 18:1,0.007524404547435718,12.83692136282636,0.002937322722573299,0.9567781526607821,0.9993451074250049,974.9 -> 675.896,TAG2,1341900.65966764,1364249.58813489,1515989.1016542001,1509334.42773457,1525658.41723592,1150849.87756354,1358014.63537616,1321271.42993161,1128292.64587408,1329138.11718743,219413.255611421
TAG(60:9)_FA 18:2,0.024884826411836068,10.373584018526575,0.0321224036888168,0.8577592753036523,0.9993451074250049,974.9 -> 677.9,TAG2,251992.95800787,242044.53820806,268771.161022258,259851.43676753,289496.22290029,206690.174804681,238957.897644097,232056.23400878,204557.694396974,239733.69982913,47027.4036293105
TAG(60:9)_FA 20:4,0.08965707155377539,7.8370248974319825,0.4165455490336001,0.5186658004963137,0.9993451074250049,974.9 -> 653.9,TAG2,53458.783874506,40078.6826172,37101.4425811678,46654.603546149,49818.883636472,36958.762512194,37189.4427185,37385.842590336,34435.802520753,38876.282836901,10718.640739447
