lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
PIo (18:0),-2.6045869847708523,10.248143106281892,43.88045565137145,3.490570974339731e-11,5.192714573062701e-10,604.3556 -> 327.3556,PI,59326.104339642,371610.3391113,108327.728149422,182690.874084473,111251.387451185,1077895.33337387,992438.20434585,998114.43237309,1112168.06567379,996882.48022444,75237.784545935
15:0 Cholesteryl ester,2.585797094723976,8.253831607222198,43.31293656538526,4.6648913599871756e-11,6.792043571278404e-10,628.5689 -> 369.1,CE,288651.421081593,193716.234313936,215284.315063448,203310.295715285,232373.216613827,37909.4824523877,48110.0035095242,41767.9431533826,40681.9228820685,38945.0026321352,46990.1032867392
PI (42:8),-2.585809919260865,7.6691113296527975,43.31152934134752,4.668247469685308e-11,6.792043571278404e-10,952.5645 -> 675.5645,PI,10410.3206100466,50347.8231888149,20846.9814872712,18659.4814491375,23888.8215141272,137612.74938967,168123.29260253,164679.89099125,154289.17163084,158322.951354906,54698.184234604
PG (36:6),-2.580482742063866,10.039496662361499,43.15522418069304,5.056470354546077e-11,7.276920379803267e-10,784.4859 -> 595.4859,PG,87362.546752973,297103.93994146,99869.526924128,180045.1921387,27062.9419631927,818656.58959953,803594.17993159,949175.7445059,614521.36340342,920535.13244618,254319.07812499
15:1 Cholesteryl ester,2.578134301912098,8.233437616036154,43.08298467221198,5.246657064079468e-11,7.469434357893779e-10,626.5532 -> 369.1,CE,285264.160827551,190285.332336383,209329.675537107,200299.594055146,232272.17779541,39548.2025528044,47281.8632431059,39928.8624954049,38818.2027130093,40175.002792348,45280.682998653
PEp (42:4),2.570362955556875,7.826880823065956,42.84953521913758,5.911612808999022e-11,8.326569530973091e-10,808.6216 -> 667.6216,PE,212742.535400369,152553.690185561,143164.671203536,201570.035766438,167700.77276613,25722.7017288193,36871.642639142,35984.682220464,31949.002426145,31694.341857913,15862.7611198407
PE (44:10),2.5670750982098847,7.531288798138476,42.75044380320594,6.218777436521224e-11,8.667011922056948e-10,840.5539 -> 699.5539,PE,205746.993377694,120705.628540064,111226.947692809,149527.610229496,131202.649230916,24693.501663196,25748.7218551593,27085.741897587,25934.662094121,28309.721817017,13881.181175237
PE (42:3),2.565242546705703,10.159155117036637,42.69904442971165,6.384346953394122e-11,8.80507850655606e-10,826.6322 -> 685.6322,PE,840568.64257825,944111.47119103,717606.58422853,1094150.18408211,909077.53979491,96283.346282974,208041.269088755,80425.305542032,208277.390197727,242017.315490724,28017.66203308
PEo (40:4),2.5581526659620546,7.9793171528479085,42.485056286406575,7.12243212952614e-11,9.721752721126402e-10,782.6059 -> 641.6059,PE,305121.18334964,174283.8531494,168252.59411613,176723.29150385,166857.81152344,35580.222305297,35035.362510678,36037.08270263,33858.482421872,40567.583038328,17833.081237791
PE (40:5),2.5468626504468226,7.838589977635915,42.148373028262085,8.460430408398886e-11,1.1430214143591963e-9,794.5696 -> 653.5696,PE,277700.382934605,153588.5917968,144244.829528812,158392.23217775,153860.251281772,28762.6220398,31737.4022979718,34258.40252684,35937.70246887,32937.262664789,20966.821823122
TAG(56:6)_FA 20:4,-2.5442745400847184,11.750757534349976,42.07435293232993,8.786807585393502e-11,1.1751245700061613e-9,924.8 -> 603.8,TAG2,368051.82824704,366469.62768551,406994.4675293,533406.62109361,474993.07006835,2524293.36377002,3059698.65673828,2974705.4072262,2467659.60644681,3001952.1064461,518109.13766114
TAG(52:0)_FA 18:0,-2.538213756197674,11.401050932687422,41.89418054261114,9.634896571268961e-11,1.2756603060360106e-9,880.8 -> 579.8,TAG1,330024.88183588,253249.27795395,302858.20629899,332598.2250977,359754.12402332,1987432.4375001,2134348.7343751,2109682.1835936,1939910.1816407,2056178.2148437,788117.77619529
PIo (42:1),-2.53383273786711,7.5325217953332135,41.75998720968437,1.031937828206493e-10,1.3527581035102938e-9,952.6948 -> 675.6948,PI,9638.7406616153,47534.1834258848,20143.6415328925,21598.0613250678,18394.6413764965,118200.08911132,158198.63220217,149024.13134772,138320.02941895,143657.09057619,50595.383666972
Lyso_PI(17:0),-2.531063087621744,10.115476340215164,41.681716702009,1.0740873673659755e-10,1.3942075239142662e-9,604.3118 -> 327.3118,PI,58084.604110722,345482.6035161,111263.428588891,168294.255157476,106072.668090815,977848.04260257,887471.44677739,900657.93005364,994623.94946305,908710.7597657,77956.385314931
PE (44:7),2.528301804702749,8.149570637014516,41.59807109987605,1.1210382242472232e-10,1.441023892139149e-9,846.6009 -> 705.6009,PE,268439.141570933,242849.377136254,179113.572692937,211236.575073398,210529.315124558,42723.2437363133,43059.983016931,36186.542655936,41747.56338502,44483.1437302016,17440.7612380971
PEo (40:3),2.523777978984887,8.081639405604635,41.464032814193956,1.2005963325401193e-10,1.5284514848876132e-9,784.6216 -> 643.6216,PE,266946.599670467,171103.612243644,179948.194580101,220381.95373538,202263.49389644,35485.702133173,41927.042724593,37889.762344349,41946.262878393,41120.183197025,19316.361404411
PE (40:10),2.516013112797359,8.11428820178251,41.23461558311065,1.350102887999374e-10,1.7024154511534965e-9,784.4913 -> 643.4913,PE,286528.820556641,190707.793762104,180165.433776905,216770.133972115,199582.19201665,39525.063064574,40392.202590961,43045.063201906,40523.302764895,40717.602783202,18632.9412689145
PE (18:3),2.5071052184393716,7.775506705125445,40.97111077932141,1.544961290853872e-10,1.9297441029155913e-9,476.2773 -> 335.2773,PE,196291.774292084,141921.509460533,201936.19482422,167693.29101565,115478.92797854,27803.18190003,30103.6417083771,31158.2225341751,34170.8420562762,32785.642806994,32386.442535393
TAG(52:2)_FA 16:1,-2.50522575185892,10.902132834166467,40.91860068969254,1.5870343222289723e-10,1.963769572552485e-9,876.8 -> 605.8,TAG1,234377.634826805,171950.272277875,204502.57458502,236969.014800913,275359.539184517,1387143.58251961,1545628.19091801,1427268.14257815,1365937.71191406,1437902.48876926,583148.884670399
TAG(52:1)_FA 18:1,-2.503042927532204,11.960448836175912,40.85457879196747,1.639885843609264e-10,2.0103785712395052e-9,878.8 -> 579.8,TAG1,457243.9118653,374257.22851574,474314.65112304,506567.71557609,542320.34448289,2866836.33594,3169049.9980464,3029583.8242171,2809741.4921874,3063084.7031224,1202944.22160313
PE (44:1),2.499470240917637,7.464984007469463,40.74574514538307,1.7338053945919898e-10,2.106016827926417e-9,858.6948 -> 717.6948,PE,147777.571418805,107963.087432829,140476.651550348,143932.910064605,130935.588817509,24223.181697845,28140.542037969,26037.861846925,25037.261756896,27524.4420013429,13731.8610115052
PE (36:6),2.4983462398564473,9.164724413977535,40.71543464593924,1.7609080571559692e-10,2.1194929706131847e-9,736.4913 -> 595.4913,PE,583592.3668211,610938.740966818,535725.03381353,340018.53991703,233370.47692879,79942.326126137,73040.02548217,94242.2854919369,85463.545593275,88923.086669916,53717.50396728
TAG(54:3)_FA 18:1,-2.4923756074520083,12.485397380413495,40.541109739519015,1.925225097585209e-10,2.2963946209034385e-9,902.8 -> 603.8,TAG1,632237.08593762,569011.11962887,655493.84155269,752450.21801787,782505.48937978,4053935.0810547,4492433.1728517,4294326.0664063,4120603.306639,4372945.4355464,1796999.30730791
PE (44:2),2.4808277613581615,7.275021295319643,40.19837882733856,2.2943856729375574e-10,2.712291634794041e-9,856.6791 -> 715.6791,PE,142986.370697162,96996.0669631171,104556.22809976,133805.429229776,111620.228256193,20946.7813644422,24464.1017341603,23187.041732785,24454.821662894,22911.761581413,12081.4808120743
PI (36:5),-2.4773455442747867,7.528261587010552,40.09664507380779,2.417037382177326e-10,2.8319977823033446e-9,874.5176 -> 597.5176,PI,6862.1605186455,52360.8034744187,22450.6615867703,20395.4215698185,18830.1612930282,141376.309112591,135083.648590135,150191.990508993,116524.768463116,153514.550720153,52321.743896471
PEo (38:4),2.4754460802402956,8.179215654470907,40.043085011745006,2.484225922753156e-10,2.865871769214676e-9,754.5746 -> 613.5746,PE,510914.249389515,160885.93188473,150067.431030361,172226.153137224,156711.63195801,39292.142700208,43232.283142098,47421.223556516,43734.283035269,44863.923187241,20321.6215438789
TAG(52:1)_FA 16:0,-2.475248077196687,10.803663992827115,40.03914704843146,2.4892390744689406e-10,2.865871769214676e-9,878.8 -> 605.8,TAG1,228282.815429628,165867.351806572,188741.172851552,230598.176940825,255890.780273342,1287213.27001981,1408634.23046885,1348781.22363289,1289309.21826179,1327452.01611346,548313.619270427
Lyso_PE(18:2),2.4671108094934597,6.770724682118816,39.795705792805165,2.8196435865478487e-10,3.19077616118748e-9,478.2855 -> 336.2855,PE,76306.485534697,69232.324615477,80030.90545652,97341.227233896,78622.68615725,12099.4208221469,17715.1012268146,16071.5411949111,18680.701164254,15697.9411010699,14613.2809143058
PEp (36:6),2.4669506972313324,10.708341423098323,39.797001947719764,2.817773003906453e-10,3.19077616118748e-9,748.5277 -> 607.5277,PE,560592.22949206,661669.63598684,787397.20727527,3717846.76464823,608804.79956039,246386.873779257,238790.977661126,283775.639343198,237471.27630628,276194.100952054,75040.284820564
TAG(54:4)_FA 20:4,-2.4568962244995807,11.054542747857102,39.50421846224344,3.273515073314883e-10,3.6421293756881555e-9,900.8 -> 579.8,TAG2,277089.762146155,229433.39624013501,259643.11962886,303260.74047844,331361.98144521,1551273.67138659,1852692.8671878,1827911.2568359,1550997.45117177,1833334.1513672,299978.898849471
TAG(54:8)_FA 18:0,-2.4573781124003164,10.164840347241107,39.51785964953706,3.250727882965765e-10,3.6421293756881555e-9,892.7 -> 591.696,TAG1,191066.572631906,100978.026794375,119286.508666999,119295.648498503,157023.610961906,826019.99902334,889404.64111344,834467.00146504,797992.51245113,838371.72021459,394651.088470582
PEo (38:5),2.4557636908384395,7.981314135843176,39.46902340884844,3.3330486282743074e-10,3.6712377276604374e-9,752.559 -> 611.559,PE,332795.82458491,147117.91198717,145143.09106444,188145.53186041,167419.61169436,33061.482635487,39618.762588495,39428.8622284098,38721.062911986,42381.703109748,16565.981124872
TAG(54:2)_FA 18:0,-2.4552358286889686,12.258114419380792,39.45612668677495,3.3551341770914873e-10,3.6712377276604374e-9,904.8 -> 603.8,TAG1,556988.38049301,494205.63757326,575116.4880372,660223.3486336,681825.78369096,3471721.0947276,3823809.6542963,3672829.8378912,3507763.3857427,3718510.7734364,1513936.22988529
PG (42:8),2.4521589122639518,8.274200332823645,39.36481792932773,3.5157473108547803e-10,3.815450360304696e-9,864.5485 -> 675.5485,PG,209620.395248906,949624.941680863,44975.5230941732,216901.292819474,9659.3006744365,43068.722915598,54402.16316227,58652.384185885,42948.962799067,39067.982986461,19360.361404411
"16:2 Cholesteryl ester, zymosteryl palmitoleate",2.4476528925783425,8.28136673033416,39.233859843948835,3.759634187094048e-10,4.04695582415652e-9,638.5532 -> 369.1,CE,285152.27978518,192224.533874536,224646.397277796,197475.033691425,241210.436462297,41529.902816764,52432.603790289,47201.963394165,46302.303512558,42872.983261104,45023.303009022
16:3 Cholesteryl ester,2.4401562252746136,8.28468144977144,39.016575952537096,4.2022235690837094e-10,4.48689032698938e-9,636.5376 -> 369.1,CE,291501.440490653,193293.094116197,217822.914550768,203137.375305189,236055.896789597,44642.123168938,53689.503952016,45744.0034637449,45105.4228591927,42113.2229843057,46788.3235549769
PI (42:3),-2.4336985272490783,8.500740907044179,38.830017991196655,4.623627260582224e-10,4.897345994408692e-9,962.6428 -> 685.6428,PI,16230.461074818,95258.1660918338,39188.8824348486,85543.846561476,29479.3822326724,464964.756713869,327512.637512251,126103.750457783,285252.937622025,292414.125518787,30608.7423400943
PI (34:5),-2.4328644944981126,7.266165184345332,38.80203977232743,4.690374718817883e-10,4.928615974376887e-9,846.4863 -> 569.4863,PI,8400.4206161493,31038.9022293159,16984.2411613459,13679.6210060046,17819.9414749154,94514.605606016,112079.747131334,107318.78831478,100940.248016373,91826.205108667,80099.185668917
PI (30:0),-2.4206345874261577,9.843462543273043,38.45414191166492,5.605548757186171e-10,5.843894924814559e-9,800.5019 -> 523.5019,PI,25876.0415878319,195433.253723084,72587.2250709513,274087.076019305,71554.9245986776,694800.91992148,796576.55371157,974047.9602051,612114.66113298,591757.59082025,151462.99133294
PE (36:0),2.4200716854046997,10.608512510363514,38.43830073412255,5.651234533358719e-10,5.8454957204429255e-9,748.5852 -> 607.5852,PE,541730.26525884,637034.01098684,736838.95629872,3375407.00048848,592765.78588871,229966.276367148,236144.436004683,263711.374755861,235395.375915629,264559.13983163,71260.646209736
TAG(52:3)_FA 18:2,-2.4178006800007665,12.533630938321076,38.37318788228731,5.842967809969886e-10,5.973821687939595e-9,874.8 -> 577.8,TAG2,502868.74902363,529690.598633,702651.46936022,1038660.02246089,1085753.79663027,4270039.43633268,5024256.74504053,5076817.5234375,4187158.55203142,5238082.109375,898082.233439999
TAG(54:1)_FA 20:0,-2.417563023356275,9.84199734463925,38.36566519866756,5.865534889970902e-10,5.973821687939595e-9,906.8 -> 577.8,TAG2,105122.248474078,97710.927001952,116177.44842530601,149336.71188355,144553.310729998,688974.97094729,787754.65551767,772776.75024443,656574.50341792,780441.43310531,137052.989112986
Lyso_PE(19:0),2.413249896434544,6.544981429239377,38.235450624693044,6.270285487498127e-10,6.337296172097343e-9,496.3325 -> 354.3325,PE,50926.06359864,42606.383056616,47819.943328843,111050.508117703,84436.16577147,10935.2808151268,14542.841056827,14318.5409164407,16596.3210601676,15945.3810157823,8237.760616303
TAG(54:4)_FA 18:2,-2.4070485374413577,12.354258020975374,38.064117492875084,6.845758619800052e-10,6.866503342890355e-9,900.8 -> 603.8,TAG2,587895.87939454,597798.89209002,677928.45361326,802585.79077199,850798.04296832,3838237.53515568,4509086.99804671,4448748.8574219,3713489.30761511,4477228.5859374,795104.098713384
PE (42:11),2.398443208398535,7.965026631027144,37.815038247297196,7.777987832725619e-10,7.685116336215462e-9,810.507 -> 669.507,PE,243888.918579164,167208.292419484,171141.73315423,195182.9918824,174943.05249016,38530.582550096,40424.922958365,37226.382736213,38131.862640376,42461.223190313,18193.9412384032
PI (30:2),-2.398758361959298,8.032153644049593,37.82342681832711,7.744614465075646e-10,7.685116336215462e-9,796.4706 -> 519.4706,PI,9468.4206390339,55939.94425961,26875.2617645294,41368.5626221229,24334.8617210382,197578.252899166,179589.829162588,207500.392517021,140989.389831559,157867.311584514,123507.527252148
15:1 Campesteryl ester_simulated,2.3952508983520433,8.304796220235353,37.72412156325095,8.149063057973763e-10,7.992118139820193e-9,640.6002 -> 369.1,CE,288208.621398851,203245.513366659,217228.473449658,200078.994934036,242219.196899459,45436.423263533,54793.14371491,48549.882904057,48679.0232849256,42917.4031906,48302.323242199
16:1 Cholesteryl ester,2.3881279326007645,8.318710325104654,37.52056915256418,9.045402847541085e-10,8.805965713341467e-9,640.5689 -> 369.1,CE,301165.241271959,200420.112914982,208409.834747283,211796.434478725,241689.537231365,45188.603401194,55837.0240555006,49400.9635238443,51000.8035888637,42627.5030898914,47793.543182367
PEo (42:4),2.385296292149722,7.89153099126119,37.43915995702066,9.430940668812282e-10,9.114281347085738e-9,810.6372 -> 669.6372,PE,228934.895385707,163857.41235355,161051.27233878,190559.77429207,162173.33410654,36166.042190526,39622.803024277,37540.502868644,37574.142440806,37782.742370598,16785.181121827
PIo (20:5),-2.383261201627035,9.631455543220087,37.38215327769103,9.7106666439962e-10,9.316610606268818e-9,632.3869 -> 355.3869,PI,20981.981819151,140186.669311419,70147.825424185,36061.4028396685,50997.923736579,397951.104064962,327988.669006365,329756.86755363,327083.20550534,325820.249206609,863919.83227539
Lyso_PI(19:0),-2.3776028068929627,9.69695862769463,37.220986025329694,1.054726004714585e-9,9.974694501729362e-9,632.3431 -> 355.3431,PI,21829.8213882547,146914.689147851,68491.724777219,37097.7822265552,56592.983810421,417336.368896919,326187.687011805,342504.661498948,347369.906921912,338795.025451642,910993.01647951
PEo (40:5),2.3776979596089847,7.7831812617212535,37.22237518671636,1.0539749362251043e-9,9.974694501729362e-9,780.5903 -> 639.5903,PE,249600.39929197,136116.969726467,128585.22851564,164619.132385261,152018.34985348,30133.102401741002,34420.302322392,35884.762954696,35613.982757568,37598.422775274,21167.061508171
PEp (42:0),2.373804456177571,7.925226225378866,37.11188488201029,1.1154180619600488e-9,1.0473854709468827e-8,816.6842 -> 675.6842,PE,256341.217529374,172714.189575216,166619.452514694,167959.212097304,167240.55395511,38824.442428613,43179.723281887,33590.622375488,37437.442718495,41322.523101806,17506.461196907
PE (44:6),2.373127037078868,7.7421739751650955,37.09223380812614,1.12671574460205e-9,1.0505434125726156e-8,848.6165 -> 707.6165,PE,227141.673065293,149275.070861835,128058.468566949,151921.991943354,149500.889160079,30298.0618591256,33964.182113636,34712.362976063,33613.8823394748,35934.962326042,22559.3615722646
