lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
Lyso_PC(3:1),-0.2188304582133076,4.913586295466307,0.3067354455635458,0.5796903896778962,0.6645108882541425,312.1134 -> 184.1,PCandSM,14167.8409576414,15573.861129757,5508.0204391487,22326.821716324,4430.8002891526,14954.121154787,13362.7009811345,16780.3211517431,13721.1609992933,13811.1010055574,6611.080471037
TAG(54:5)_FA 18:1,0.21668696126591336,9.73850685224776,0.30087297059071716,0.5833356635465153,0.668111088698604,898.8 -> 599.8,TAG1,429095.329956185,446402.9134521,426909.630065906,306574.580688537,426533.450439444,354931.18823254,352197.96435546,315225.8215332,416293.93090808,412325.1113281,96941.7860565325
SM (d18:1/18:0),-0.21598460548440587,9.066519521344775,0.2989248684789345,0.584557217950575,0.6688132606194087,731.6 -> 184.1,PCandSM,345904.022811857,369484.665695689,145809.026580805,228949.17636113,12295.8209915238,338540.762817484,181864.114074566,259293.637908866,238798.177673433,203810.117156937,176660.27197262
TAG(58:3)_FA 16:1,0.21575872172191762,7.352607970217465,0.2982858653082303,0.584959030058365,0.6688132606194087,958.9 -> 687.9,TAG1,92091.147491448,70407.885604901,64291.843414333,70257.464721701,80101.386352522,67391.745178222,55302.523986835,114565.568908745,53933.903839091,57640.183837901,28534.6820907407
Lyso_PC(19:0),-0.2148658525635416,6.229830719632389,0.2957978716135585,0.5865288500434254,0.6700295060030156,538.3794 -> 184.1,PCandSM,58809.384552011,38671.162750242,11280.7208366354,35538.062591549,5417.100379948,67952.024414045,26339.201904278,25678.201843256,24945.441680908,24376.261688217,27197.76168824
TAG(52:4)_FA 16:1,0.21442631706729523,10.052242462209504,0.29463432749435015,0.5872659354270965,0.6702931883667894,872.8 -> 601.8,TAG1,606206.020630082,438344.30688467,505661.419220095,382195.826232828,564029.142517068,478870.98876934,428547.38867154,366695.80541975,491941.37622063,532270.75927726,124780.229213698
PG (38:5),-0.20921439364911368,6.6995834579385605,0.2804696470179797,0.5963935585884489,0.680124953980281,814.5328 -> 625.5328,PG,36238.9425201309,98245.667846695,41224.6830367978,34197.862686157,10138.8407478266,49366.243286113,48407.56365967,60827.683837873,44414.683105465,41578.883209214,27641.102035523
Lyso_PI(20:3),0.20840357464972886,6.750704948059775,0.27830325455215643,0.5978154863206531,0.6811598140176804,640.3118 -> 363.3118,PI,20104.521545423,99924.206543,63849.10485843,35035.122055113,40550.24264525,38506.763053858,53392.7642211708,55749.464439352,39004.102645886,44181.783233608,17299.561096193
O-(17-carboxyheptadecanoyl)carnitine,0.20700850989845612,11.430208993639717,0.27462084713988566,0.6002487774934846,0.6833442660372946,458.3 -> 85.1,AC,1150349.2276611,1213978.94067336,1407724.27343861,1082077.01757827,1318499.22424319,1238439.64941451,1261202.15917978,1035577.02587885,1136456.50439501,1086744.47192386,582132.54858407
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",0.20596858703794593,10.781791240779938,0.27187024508748436,0.6020799464881419,0.6842522310303003,412.3 -> 85.1,AC,653468.60595694,813382.08276367,869810.27661129,726624.86743171,794823.9960937,792924.59265128,758481.12377933,704862.16845707,654848.05249022,684285.34582526,452475.77172864
PG (20:5),-0.2062125059413754,6.4324904833320184,0.2724794735559115,0.6016733493536054,0.6842522310303003,548.2719 -> 359.2719,PG,13349.3408775396,84316.706176689,37829.782745362,35918.342697136,10980.480800633,40056.622756969,42777.622734082,44378.122467032,41407.462631189,36560.62243654,20689.381561288
SM (d18:0/18:0),-0.20422045054211085,9.052951320418646,0.2672747205695032,0.6051657992601182,0.6871693981307002,733.6 -> 184.1,PCandSM,352522.822845502,360175.652274987,151057.550254764,232222.916320727,18568.2015228232,350627.087555028,167552.230712911,256328.798370416,238123.134582648,218143.65493785,153863.2298584
Lyso_PI(22:1),0.20358658791256495,4.064821392246624,0.2648291275649086,0.6068217216686318,0.6884592626300502,672.3744 -> 395.3744,PI,1905.6401367186,2024.480148315,1922.7801361088,1531.9201202392,1611.2801132203,1758.4801101683,1573.3401145936,1576.020111084,1536.9601211547,1769.6201210025,29041.261825561
Lyso_PC(2:0),0.20128868619035534,5.340184304903402,0.2595948747613761,0.6103986179124523,0.6919244607158278,300.1134 -> 184.1,PCandSM,36656.402862546,28920.622039791,8214.9205513053,21351.461273192,5047.4603576649,17107.461227413,18007.241348262,15519.0408782995,16684.281127922,16576.721160892,9222.7206268344
PG (40:3),0.20045785117479448,6.891116712263618,0.2575066302367759,0.6118383311215461,0.6929631739990821,846.5954 -> 657.5954,PG,91963.725456152,129601.588073799,42544.303680426,35702.622634895,9799.4807167071,64662.26397711,50916.943374673,55701.683990432,45395.203369121,37190.903030385,21409.581604008
TAG(54:0)_FA 18:1,-0.1999459200974006,7.851804520450295,0.25620440235115893,0.612739855671582,0.693391084537756,908.9 -> 609.9,TAG1,147811.430877645,74156.085266108,71929.764953617,86011.166198702,79034.265563974,105406.24816894,110433.24694823,99862.14721681,124289.98803711,109995.10827637,51167.3036765962
PGo (36:4),-0.19787626481345325,6.6600669072742225,0.2509167556037255,0.6164303001691978,0.6969715776464713,774.5379 -> 585.5379,PG,40949.9827308804,97943.087341236,35195.2023544216,36250.162704495,8761.4805603019,47839.203765865,51228.343551653,54311.483673039,45424.963623049,40738.562500004,24695.20181274
C20:5,0.19717730796848956,11.958121670583825,0.2491757711450191,0.6176560411343518,0.6977616027831756,301.3 -> 301.3,FFA,1653373.55993655,1350781.816162,1575693.15185567,1493672.80566412,1521762.2478026,963778.292053216,2016836.91308596,1666648.44732716,1348268.06152351,1133243.04364005,2010794.23095651
Lyso_PC(20:3),0.19642494228579432,5.5640117302872785,0.24721974622138987,0.6190395790442501,0.6987283910098782,546.3481 -> 184.1,PCandSM,47378.78311156,28454.2821349992,8192.9405899064,26407.3220977782,4163.3602905267,23516.941635132,18379.0412292491,17314.3013305707,18830.0814209023,18283.8813552936,12646.5409545971
Lyso_PC(17:0),-0.19303607068867734,5.623820917573615,0.2387713582172637,0.6250949161969916,0.7049622393908151,510.3481 -> 184.1,PCandSM,40371.842842105,29184.982040412,7244.5604209915,22858.1814727635,4124.2202873224,37849.1226730339,21083.861412041,18896.901367178,18932.421478273,17783.861282356,14173.8611144972
Cer(d18:2/20:0),-0.1925913555084406,7.8325919923278,0.237717027738654,0.6258598818029802,0.7052242412826774,592.6 -> 262.4,CER,130831.949157729,78611.7856979381,92415.466186513,75130.505645747,83917.606018101,123023.149105038,113170.728103665,104331.747482292,115534.56794738,100690.647834756,39593.0624237106
PC (32:1),-0.18792884919438485,9.054007885740017,0.22636108965980384,0.6342352521130766,0.7140539743177836,732.6 -> 184.1,PCandSM,350899.665473968,363012.154968738,156879.374908508,229219.438232429,19795.1417083756,338105.419372622,178819.092651284,254145.2550965,242904.159118665,209807.611419663,155244.3905029
TAG(56:1)_FA 18:2,0.18686060339514776,7.513840112660494,0.22378779626524214,0.6361688406152781,0.7156223831560138,934.9 -> 637.896,TAG2,102001.386871357,81258.866546672,78983.465347259,79575.32510376,90091.4065246,71586.26525882,69520.864868128,81185.06585695,79024.305572501,100656.22717286,19176.7614517249
TAG(60:2)_FA 20:0,0.18584466995165233,6.7952081162290066,0.22135392182184432,0.6380102286968851,0.7170845015234939,988.9 -> 659.896,TAG2,65230.065566998,49710.123306281,45353.203002944,51722.603973389,51661.103179927,50182.463439946,41207.5427436758,53722.143676759,46166.923660267,53937.30404665,11867.7206764155
TAG(52:5)_FA 18:2,0.18511547008924756,8.417594906021758,0.21963651826922592,0.6393170128588005,0.7179322425320306,870.8 -> 573.8,TAG2,164885.772460916,150102.81091302,155137.751129204,158842.011474688,176079.832306025,142101.270618464,137917.170143137,152491.91101075,147131.470985417,178590.132438646,31843.4821014308
TAG(56:3)_FA 16:1,0.1848251419698603,7.354861191287062,0.21893973470514538,0.6398489774832297,0.7179322425320306,930.8 -> 659.8,TAG1,97317.947647084,60993.725128217,60562.664550792,76401.644851713,68712.72445682,64968.504943834,63311.784545869,72514.62536621,67281.865295428,70806.76464842,39052.6025199728
PGo (40:9),0.1839129426813978,6.831485278467646,0.21678040926586561,0.6415041115596245,0.7191798845935163,832.6162 -> 643.6162,PG,59612.6829528539,146286.129577646,40674.4628677188,37585.1231155147,10119.8407134982,55236.964004562,47318.223556514,60655.30314634,43907.022766109,35427.182922364,22904.161453249
PC (44:7),0.18261982590864265,5.637130696147891,0.21371907431904447,0.6438679178797628,0.7206265976634139,888.6 -> 184.1,PCandSM,45714.2032814236,31003.482368474,7264.5405693028,40385.222587584,3614.9002304059,31459.322395332,21493.061347963,16076.7009963973,21213.041339879,19506.7612037677,5992.3003921505
TAG(56:8)_FA 16:1,0.18259261555399167,10.089405832085133,0.21369945800142887,0.6438831306917059,0.7206265976634139,920.8 -> 649.796,TAG1,665046.823516879,405715.798767086,518954.345336866,388844.262390127,559752.896972666,470206.29419,487759.25000031,497525.51733404,423315.71630834,522718.25122068,125655.708358793
TAG(54:0)_FA 16:1,0.1781403332914742,7.42348821104377,0.203399404960237,0.6519908234787368,0.7290843330116955,908.9 -> 637.9,TAG1,100341.466888421,66100.725341792,68793.324951149,79261.785858112,68313.88369752,72117.365051275,68378.78491212,69981.00488282,73438.205383282,73140.94494627,40109.6230964623
TAG(52:3)_FA 18:0,0.17739310434301692,8.101040136969008,0.2017031340042763,0.6533496232064827,0.7299872583336566,874.8 -> 573.8,TAG1,150215.271972579,119361.268676726,116335.588317878,113190.9875183,125025.788513178,112006.38854981,109478.94750977,104016.94726561,118306.68981933,139130.56921387,51067.0636825626
Lyso_PG(20:0),0.1755012085229766,6.890826522927288,0.19741641084669936,0.6568143765925173,0.7317500466564251,558.3427 -> 369.3427,PG,27130.2219161976,146119.95031737,87188.42626955,22352.0618896397,16297.0410003718,48810.883758591,51935.7236785912,58656.822967538,51779.3833236642,45150.102874744,19837.2414970421
PG (32:4),0.1753256815600543,6.649512649729275,0.197018741064646,0.6571380706000675,0.7317500466564251,732.4546 -> 543.4546,PG,81836.786193858,94705.30676269,43941.783248895,26205.6419524954,8802.6806220948,51897.523574825,47083.163635249,39706.462951657,40558.843170163,36086.282196012,18674.581115719
TAG(54:8)_FA 20:0,-0.17575711201735006,8.00916700971817,0.19800203122531457,0.6563384051365774,0.7317500466564251,892.7 -> 563.7,TAG2,183701.473770181,100372.546188277,85132.166809062,81303.625732368,98713.887084852,117302.529235852,127365.630310048,118873.74877928,129098.6491089,149763.24975586,27981.0217437675
TAG(58:2)_FA 16:0,0.17600466372296802,7.332791142795551,0.19855419664577312,0.6558903964273282,0.7317500466564251,960.9 -> 687.9,TAG1,86380.206207279,69785.504058802,63166.664764438,69623.765625072,78205.243957589,71380.725158672,56195.243469237,112610.708251965,52946.88372804,56479.523559536,27974.782051071
TAG(56:6)_FA 18:2,-0.1746489003778155,7.407887031574022,0.19550995055487874,0.6583697593087967,0.7325055137183587,924.8 -> 627.8,TAG2,100370.346588113,65175.265075678,60235.723999013,66148.444274901,64778.984817512,106192.88793943,74026.545196551,75720.305603028,84043.605957025,83199.525634768,20206.6414680526
Lyso_PG(22:0),-0.17392385889143627,3.819217473049089,0.1934503941349277,0.6600602664116685,0.7331541885310814,586.374 -> 397.374,PG,3419.6002159116,2316.2601737975,1646.2601165775,1520.0001106262,1513.680103302,1743.1601257316,1653.1001091003,1512.0400924685,1611.6001091005,5207.4203376743,21081.241439814
PG (42:0),-0.17385241358410713,6.580417842413957,0.19372179856381422,0.659836881796789,0.7331541885310814,880.6737 -> 691.6737,PG,43285.9028243696,90944.886230475,36438.5228309663,28339.841796859,9908.8205528247,45047.003082263,57695.544334391,45209.242935174,41228.34281923,36414.462432866,23051.861625675
Lyso_PC(3:0),0.17201563393415434,4.9364289432348984,0.18960235035373785,0.6632477840815921,0.7354606918961708,314.129 -> 184.1,PCandSM,19067.781265265,17739.861343376,4919.0003318778,25603.4817657359,4238.0402908326,13637.2010002201,11553.6608047471,12230.1809310903,11889.2808609013,13762.1209220855,7878.9804611214
PI (22:1),0.1722989246875718,3.965844926944411,0.1896899224030903,0.6631748177609502,0.7354606918961708,672.3818 -> 395.3818,PI,1625.640129089,1997.8601379389,1610.6201095581,1532.3001174927,1560.3600997924,1572.0201187133,1563.2801094057,1574.6801109313,1532.4401092527,1532.7401046751,27108.701705945
PC (48:0),0.17050522071291555,4.228121866750401,0.1862501605498892,0.6660560755393504,0.7378413189403551,958.8 -> 184.1,PCandSM,16428.7811126724,10558.6407127396,2334.3601493833,14691.9610252309,2292.4201507582,9939.4005813576,7092.7405204753,9387.8406562787,6707.1804466267,7435.700584412,3236.0002403258
PC (52:4),-0.17029425954240215,3.5167217300316436,0.1857125671866129,0.6665092276832816,0.7378413189403551,1006.8 -> 184.1,PCandSM,8907.0406036386,4082.8002853384,2447.7801666254,7073.2205085738,1502.0000991825,5401.6603317255,5884.2804298407,5271.0003395105005,4891.3603591929,5630.6804466225,2530.0001602169
PC (32:2),-0.16637400912957984,9.082513006110965,0.17744022945680626,0.673582358729198,0.7447573623711063,730.5 -> 184.1,PCandSM,349088.797363238,369377.627013643,147439.966201832,236306.935669081,20629.6412773089,342802.642822234,183775.833557099,255016.440032964,223921.776153501,203723.237091155,185296.3309327
TAG(52:6)_FA 18:1,0.16621522236571795,7.533358808538474,0.17709507867061802,0.6738816617224965,0.7447573623711063,868.7 -> 569.7,TAG1,231259.533264215,59339.364501947,47970.523193364,58072.884033209,54046.043701163,81436.806182862,87058.085876477,75167.765380877,85203.566467297,74480.105407704,28466.94202043
PG (30:4),-0.16576984480992302,6.503386883114786,0.17613622632541137,0.6747149515020997,0.7450563768046539,704.4233 -> 515.4233,PG,22442.781768789,92955.306518511,41068.542755124,28350.8622741718,11969.4208183285,42507.323089599,46184.862853995,44270.803710939,44651.983795191,35543.242187496,21440.201568604
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",0.1654408286630015,11.415816411098913,0.175459495792893,0.6753046706780867,0.7450861533148223,456.4 -> 85.1,AC,1153428.22949173,1182859.19030799,1381917.82202209,1041254.35461412,1283885.9647233,1258603.85473646,1245839.17065531,1048322.58447271,1151848.64697332,1093246.51196287,567942.2614746
PG (40:7),0.16490426043971704,7.916576186471841,0.17431714172289503,0.6763031855423838,0.7455275767056132,838.5328 -> 649.5328,PG,168787.254149892,375141.449096693,60444.6044272998,53076.684143011,11011.8206749032,160977.769989017,107377.846191418,124897.26800536,76091.665557867,70680.144409199,31138.742202761
TAG(60:1)_FA 20:0,-0.16461951471330744,7.887336618111633,0.173715146883751,0.6768309268883287,0.7455275767056132,990.9 -> 661.9,TAG2,101251.287879914,84720.266570987,150640.98889164,73287.325561559,87444.525573754,125117.568737018,111017.967998521,116434.948272696,115739.188339232,129699.009784715,18868.2614250232
TAG(58:2)_FA 20:4,0.16409914660448346,7.841886423156274,0.1726191011755418,0.6777945425683345,0.7459683909895883,960.9 -> 639.9,TAG2,116931.548301628,105191.28952026,111860.968643083,100960.187377904,113867.628112715,93274.226684564,82540.526336668,113157.787139961,94862.78710935,137051.290405191,12737.5806922957
PG (42:4),0.16029043479388938,6.370156858313781,0.16468912306736883,0.6848755407178082,0.7531355613873572,872.6111 -> 683.6111,PG,38175.362396242,97119.486236565,34389.66261672,29515.1622772249,9509.2607002269,34523.2030029269,39409.68226622,39208.862701416,32221.342285148,32020.622177133,16202.061134343
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",-0.15909375011109617,11.136932993448031,0.16226139989157673,0.6870829779013087,0.7549359856774546,398.3 -> 85.1,AC,642583.14611815,1230112.18847654,959098.01599119,810421.780883731,906625.14086921,1063721.10156295,1135912.91186471,1202702.03991699,1039671.61340285,942945.63146971,447299.714965752
Lyso_PC(20:1),0.1570443941569007,5.56349882935893,0.15807314434005093,0.6909367570175411,0.7585408509877484,550.3794 -> 184.1,PCandSM,49128.1233444189,28342.7620353769,8599.8805198649,25126.181571962,4435.6003189095,23972.1216201774,21240.021530151,18507.5614242601,16310.0812530514,20011.2614975028,10621.5006599492
PG (24:1),-0.1554623866823594,6.369403563710149,0.1549216236671782,0.693875758688216,0.7611362920490456,654.4076 -> 465.4076,PG,24167.3218841471,73050.465637172,46633.66329954,24138.741790775,11344.1008834828,34956.902557383,43737.303543097,42353.423355088,42189.803344705,33323.342582698,16901.321113583
"(7Z,10Z)-hexadecadienoylcarnitine",-0.15403145807987773,11.091163466184167,0.15210431242667255,0.696532458695968,0.7621594538633548,396.3 -> 85.1,AC,637185.0026857,1194522.28833012,912838.60705555,785708.32958979,890232.26379407,1016808.51562551,1071441.27416985,1170708.03100586,1034643.56164501,917228.41833497,428380.48901365
