lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON10x,ON10xcopy,YN10x,YN10xcopy,Blank
PC (36:1),-0.0631973585314944,8.342133011158289,17.701084227000266,2.5847923036975675e-5,3.517473479465139e-5,788.6 -> 184.1,PCandSM,126711.447662475,126711.447662475,127730.329589797,127730.329589797,159701.51159673
TAG(60:6)_FA 18:0,0.08343441948403063,4.917395629979673,17.702435637295036,2.582956607765587e-5,3.517473479465139e-5,980.9 -> 679.9,TAG1,11863.320854192,11863.320854192,10802.9807586679,10802.9807586679,17006.901260378
PSo (38:6),-0.06745619916467256,6.7597760479339835,17.644205843238666,2.6632538491678848e-5,3.620963793116843e-5,794.5332 -> 609.5332,PSs,42568.903015126,42568.903015126,43038.063049303,43038.063049303,51893.843444827
Lyso_PI(20:2),-0.065878085375576,7.179801746816979,17.614259796243115,2.705520530581543e-5,3.6751007388261506e-5,642.3275 -> 365.3275,PIs,55797.584106427,55797.584106427,56350.864074702,56350.864074702,74620.784973124
PIp (40:6),0.06642939819778367,6.963570973179826,17.58781074598375,2.7434117296722637e-5,3.7232016331266436e-5,912.5696 -> 635.5696,PIs,52114.823974614,52114.823974614,48019.523467983,48019.523467983,56602.484375027
Lyso_PC(12:0),0.06831185176168184,6.808420103606571,17.565652427344787,2.775566212979783e-5,3.763437114437809e-5,440.2699 -> 184.1,PCandSM,38502.0636443985,38502.0636443985,35430.222854638,35430.222854638,85292.386169431
TAG(50:4)_FA 18:0,-0.07535041933413474,5.528642297866587,17.474367332252246,2.9120758545843714e-5,3.944969185677925e-5,846.8 -> 545.8,TAG1,17849.281188964,17849.281188964,18145.021347044,18145.021347044,23082.581466674
Lyso_PC(17:1),-0.0722420225319138,6.305846274855938,17.351649010850203,3.106286268780775e-5,4.2042702339404356e-5,508.3325 -> 184.1,PCandSM,22582.981765744,22582.981765744,22907.741729741,22907.741729741,74358.185790938
PG (34:2),0.0646000324666286,7.33127809858811,17.335432824035184,3.1329051133421964e-5,4.2364779956095826e-5,764.5172 -> 575.5172,PGs,68925.545532226,68925.545532226,63589.8045044,63589.8045044,65876.244506812
PS (26:1),0.06611108139100187,6.8529188877627005,17.16065169166074,3.4347789876186344e-5,4.64050698507252e-5,650.4029 -> 465.4029,PSs,47763.603576658,47763.603576658,44019.942871091,44019.942871091,54485.164245616
Lyso_PC(5:0),-0.07289996764815901,6.345010562559965,17.13968363901821,3.472905284896661e-5,4.6877975113578125e-5,342.1603 -> 184.1,PCandSM,20496.541351312,20496.541351312,20800.781478877,20800.781478877,88110.02648932
TAG(54:6)_FA 18:0,0.07170478006187737,5.846775594798607,17.026785572499787,3.685620844912919e-5,4.970455425170073e-5,896.8 -> 595.8,TAG1,23448.261535649,23448.261535649,21526.781524666,21526.781524666,28639.422241203
Lyso_PG(18:1),0.06304640333835795,7.7380968730613295,17.024950945200242,3.6891835755058966e-5,4.9707940276789505e-5,528.2958 -> 339.2958,PGs,89548.38708499,89548.38708499,82705.18615726,82705.18615726,94764.1069336
Lyso_PC(22:1),0.06906501992282499,6.615671837841573,16.864268419439384,4.0150348999395254e-5,5.404993170232491e-5,578.4107 -> 184.1,PCandSM,29516.3019332982,29516.3019332982,27147.201889048,27147.201889048,91824.025207534
PGo (34:2),0.06488563040068054,6.987606700004086,16.772900341576655,4.213070512979203e-5,5.66650433690124e-5,750.5379 -> 561.5379,PGs,51955.424072279,51955.424072279,47923.903625455,47923.903625455,61733.68377685
TAG(58:7)_FA 16:0,0.07359686840537497,5.599550977486246,16.72370774556251,4.3237300242121305e-5,5.8101331838338476e-5,950.8 -> 677.8,TAG1,18977.541465763,18977.541465763,17399.581222538,17399.581222538,27337.76190185
PI (40:4),0.0659823104724937,6.67888681164689,16.647910555078443,4.49998504774545e-5,6.041572054262899e-5,932.5958 -> 655.5958,PIs,41523.342742905,41523.342742905,38272.202301029,38272.202301029,51639.443328864
PEo (34:0),-0.06360787416933163,7.228292026734152,16.617934890387005,4.571666355924417e-5,6.132324575730608e-5,706.5746 -> 565.5746,PEs,60603.664001454,60603.664001454,61108.364379879,61108.364379879,64778.80426022
PC (40:7),0.08070123012466754,5.873682393732749,16.516426463019222,4.8230419073973586e-5,6.463737413395924e-5,832.6 -> 184.1,PCandSM,11782.8407592668,11782.8407592668,10750.0408325188,10750.0408325188,78858.425811791
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.06103344079125428,8.29784240978012,16.48387694151393,4.906554836285344e-5,6.569793763839698e-5,552.5 -> 208.3,Cer,129579.549438497,129579.549438497,119844.308044445,119844.308044445,149435.230957022
PI (42:8),0.06899958660214044,6.023888086265409,16.469773741990597,4.943189718807422e-5,6.612948099759306e-5,952.5645 -> 675.5645,PIs,27212.341949466,27212.341949466,25029.301971442,25029.301971442,29414.76217651
16:3 Cholesteryl ester,0.06212728917184441,7.626356204922284,16.401508873672647,5.124442096788406e-5,6.849321092857879e-5,636.5376 -> 369.1,CEs,83127.826019285,83127.826019285,76824.205535894,76824.205535894,86534.626464842
PE (30:3),-0.06331239019021229,6.955504150817776,15.97124363014796,6.431198841401691e-5,8.588282438562221e-5,658.4444 -> 517.4444,PEs,49695.823547347,49695.823547347,50099.423522925,50099.423522925,55668.98419187
cis-5-Tetradecenoylcarnitine,-0.05802165894288891,11.568480187262004,15.957717538918256,6.477316049817711e-5,8.642179014023452e-5,370.3 -> 85.1,ACs,1225548.54492241,1225548.54492241,1230978.99218798,1230978.99218798,1330918.39648415
PS (42:9),-0.06416274718919601,6.676528759075427,15.807529665429175,7.012289239762798e-5,9.347643116237975e-5,858.5281 -> 673.5281,PSs,40498.822875952,40498.822875952,40851.803222662,40851.803222662,47813.36383057
PCo(44:5),-0.08870825316793755,4.45927990305714,15.76998933179025,7.152814981317538e-5,9.526508684079526e-5,878.7 -> 184.1,PCandSM,7091.5004272409,7091.5004272409,7276.0604019164,7276.0604019164,16795.4811401357
15:0 Cholesteryl ester,0.06132847534237708,7.467634447545347,15.745973804688784,7.244195295345529e-5,9.639660583611382e-5,628.5689 -> 369.1,CEs,73178.205169669,73178.205169669,67666.524658193,67666.524658193,82808.525421131
PGo (32:0),0.06255099319889627,6.95576133559108,15.653493823347834,7.607191315192121e-5,1.0113723794599977e-4,726.5379 -> 537.5379,PGs,53259.143737763,53259.143737763,49206.023620582,49206.023620582,50096.343200686
PS (18:1),-0.06020458467259336,7.721425942782104,15.48163311265491,8.33108588674733e-5,1.106633620885641e-4,524.2984 -> 339.2984,PSs,83494.20568844,83494.20568844,83991.16613769,83991.16613769,99477.24731447
PEp (36:6),-0.06000671444831906,7.73318113057834,15.47843332215374,8.34520148263043e-5,1.1075285079954266e-4,748.5277 -> 607.5277,PEs,88819.02636716,88819.02636716,89335.42651363,89335.42651363,80103.68518065
TAG(58:2)_FA 16:0,-0.07743942283610106,4.96678396720534,15.36508239010405,8.861074065219698e-5,1.1749533720755096e-4,960.9 -> 687.9,TAG1,11394.5208358682,11394.5208358682,11600.100875856,11600.100875856,18546.421218871
PEp (42:4),-0.06284284620327193,6.733368156008265,15.330002468715378,9.027139453590527e-5,1.1959167096063e-4,808.6216 -> 667.6216,PEs,42882.603027337,42882.603027337,43216.803009034,43216.803009034,46548.583557149
PC (44:6),0.09159318570809663,4.223218114566252,15.30121038006115,9.165776324416987e-5,1.213212545233677e-4,890.7 -> 184.1,PCandSM,6455.6604347199,6455.6604347199,5845.5003776571,5845.5003776571,14036.701004028
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",0.05978786385793348,7.7076469194277495,15.267878612737224,9.328950429205963e-5,1.233722871739044e-4,696.6315 -> 369.1,CEs,87089.546112075,87089.546112075,80616.125488277,80616.125488277,94839.387023917
Cer(d18:0/h24:0),0.057300058977441726,10.055854864173963,15.24480041105043,9.443638324330614e-5,1.2477905919736136e-4,668.7 -> 266.4,Cer,354434.305419994,354434.305419994,328655.245910516,328655.245910516,856399.702880779
Lyso_PC(14:0),-0.0631140690362366,6.962486677240352,15.20374637071585,9.651176237780958e-5,1.2740910758935107e-4,468.3012 -> 184.1,PCandSM,39311.762390089,39311.762390089,39625.5827636575,39625.5827636575,102024.747375553
PI (40:10),0.06441990545482675,6.284304470742502,15.085056174629198,1.0277367328304589e-4,1.3555648822306845e-4,920.5019 -> 643.5019,PIs,32933.32226562,32933.32226562,30387.642333979,30387.642333979,33641.00238036
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.056255141945270204,11.741497572347129,15.013978585217924,1.0671776029586116e-4,1.4063508182975205e-4,474.4 -> 85.1,ACs,1431478.40771505,1431478.40771505,1328324.47900446,1328324.47900446,1526028.5078131
Cer(d18:0/16:0),0.05798809273155954,8.414108910842476,14.97804299411975,1.0876944829145917e-4,1.4321310691708792e-4,540.5 -> 266.4,Cer,142003.770324725,142003.770324725,131612.629394516,131612.629394516,154879.49096679
PE (18:4),-0.05891026218637494,7.875228493212737,14.961297979137306,1.097389940185779e-4,1.443630412111178e-4,474.2616 -> 333.2616,PEs,91490.36669915,91490.36669915,91952.38732907,91952.38732907,116943.62878409
17:1 Cholesteryl ester; 16:1 Campesteryl ester,-0.05771852846556586,8.4599862507811725,14.872445811417492,1.1503102797291456e-4,1.511922705668518e-4,654.5845 -> 369.1,CEs,140984.190307618,140984.190307618,141579.149505594,141579.149505594,159241.471038817
PI (20:2),-0.06058424881381631,7.157054160471441,14.862026687628378,1.1566818631574119e-4,1.518967171127975e-4,642.3349 -> 365.3349,PIs,55034.523620602,55034.523620602,55376.664001465,55376.664001465,73421.225402864
Lyso_PI(13:0),0.05804031135678574,8.172393595398683,14.821225914099985,1.1819764833304554e-4,1.550827536257879e-4,548.2492 -> 271.2492,PIs,120062.02807626,120062.02807626,111272.44812014,111272.44812014,131140.76977535
PG (18:1),-0.05885441710847981,7.685332184821873,14.791119850552366,1.200997238333233e-4,1.574407733395793e-4,528.3032 -> 339.3032,PGs,83324.06604004,83324.06604004,83741.60620117,83741.60620117,88950.006408664
PS (26:0),0.060498925188986065,6.953400768423758,14.570025785659292,1.350456930548267e-4,1.7687921926291e-4,652.4185 -> 467.4185,PSs,51624.363708471,51624.363708471,47763.543273906,47763.543273906,56290.864685041
PC (38:6),-0.056165349053738524,8.712262740203307,14.181367042594344,1.6600629051765606e-4,2.1706742084770807e-4,806.6 -> 184.1,PCandSM,157724.912628096,157724.912628096,158220.089050336,158220.089050336,234619.33666991
"PIo (34:4), PIp (34:3)",0.06296593117031,6.226383056025382,14.18123145103977,1.6601825391949956e-4,2.1706742084770807e-4,834.5227 -> 557.5227,PIs,30821.702423109,30821.702423109,28467.922302239,28467.922302239,35613.982818595
PCo(42:6),-0.06708466833679833,6.105195815698983,14.163026701720089,1.6763239029691623e-4,2.1898713475689406e-4,848.6 -> 184.1,PCandSM,19081.8414192253,19081.8414192253,19287.1816177437,19287.1816177437,67226.544677797
PS (42:7),-0.057640960431822416,7.676326476849001,14.116683800367406,1.7181311417035464e-4,2.2425346466930636e-4,862.5594 -> 677.5594,PSs,79604.805664047,79604.805664047,79936.445434557,79936.445434557,102473.047302208
PS (40:8),0.05976668037848273,6.857077169578048,14.071213211352259,1.7601721472915372e-4,2.2954112885183295e-4,832.5124 -> 647.5124,PSs,48546.583374022,48546.583374022,44938.743042007,44938.743042007,51538.283447258
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",-0.059449849627383936,6.936339933075288,13.999514327067919,1.8285785940708616e-4,2.3825490188371208e-4,724.6628 -> 369.1,CEs,48057.843444825,48057.843444825,48318.603408816,48318.603408816,59476.244277952
PE (20:1),-0.05726423378382175,7.546372729452871,13.84436483690667,1.9859138302360957e-4,2.585304994956097e-4,508.3399 -> 367.3399,PEs,75278.6053467,75278.6053467,75572.48547364,75572.48547364,82681.14648439
PE (34:1),-0.05478358414708029,8.869482662981031,13.71023299087955,2.1328917069103043e-4,2.774237826752484e-4,718.5383 -> 577.5383,PEs,215724.35473628,215724.35473628,216194.45520014,216194.45520014,88041.12622069
PS (18:2),-0.05598548396224483,8.060715827325495,13.702023201001985,2.1422358002627488e-4,2.783979165536265e-4,522.2828 -> 337.2828,PSs,106652.64770506,106652.64770506,106974.14697267,106974.14697267,122102.24902346
TAG(56:4)_FA 18:0,0.06708826355799884,5.470616144617284,13.401462834159902,2.514281388256948e-4,3.2646508337142555e-4,928.8 -> 627.8,TAG1,17143.36112976,17143.36112976,15788.981094364,15788.981094364,25697.601852409
PE (16:1),-0.05499031943898858,8.284783583353388,13.380772720382083,2.542169718304057e-4,3.29800928882834e-4,452.2773 -> 311.2773,PEs,124305.98950193,124305.98950193,124594.72851561,124594.72851561,143975.55029291
22:6 Cholesteryl ester,0.05654259846978168,7.424472246990571,13.310475223552992,2.639274617754488e-4,3.421028671199902e-4,714.5845 -> 369.1,CEs,69917.184753424,69917.184753424,64865.944320673,64865.944320673,84494.866729747
PGo (28:0),0.05864755562863495,6.710153820826477,13.277811189984583,2.685658684110046e-4,3.4781481318802235e-4,670.4753 -> 481.4753,PGs,43468.143432603,43468.143432603,40268.942749026,40268.942749026,48044.263305642
"Cer(d14:2(4E,6E)/16:0)",-0.05513509845845192,8.049834820461513,13.263123201120381,2.7067831188208466e-4,3.5024840184052505e-4,480.4 -> 206.3,Cer,104299.287414569,104299.287414569,104552.047058075,104552.047058075,128080.92895507
O-(13-carboxytridecanoyl)carnitine,-0.05279124675173105,11.973705876647347,13.23499658333405,2.7477037595522005e-4,3.552371527207453e-4,402.3 -> 85.1,ACs,1595453.58203135,1595453.58203135,1596723.74804757,1596723.74804757,1896309.00781177
PS (34:2),0.056392462886099205,7.2861035569505805,13.13657235148294,2.8958714882503764e-4,3.740708351001562e-4,760.5124 -> 575.5124,PSs,65888.20526121,65888.20526121,61134.404113765,61134.404113765,66879.525024431
PEo (40:6),-0.05515271323566879,7.840079244763702,13.030738040694947,3.0641976743355404e-4,3.954738356988518e-4,778.5746 -> 637.5746,PEs,86013.986328156,86013.986328156,86223.48681643,86223.48681643,128884.387634324
Lyso_PC(20:3),0.06474028055612599,5.833834351761654,12.692349273069214,3.6715469899624474e-4,4.7345292370563864e-4,546.3481 -> 184.1,PCandSM,17925.5014648397,17925.5014648397,16536.2210769727,16536.2210769727,49938.504089347
PS (20:1),0.05390183404267386,7.821644800532941,12.515151067958055,4.036651480232415e-4,5.200870276247944e-4,552.3297 -> 367.3297,PSs,94393.0871582,94393.0871582,87734.00610353,87734.00610353,101255.78747558
Lyso_PE(15:1),0.05181343127241926,9.70190049523924,12.512787784887877,4.041760697371228e-4,5.202986969772052e-4,438.2542 -> 296.2542,PEs,408513.50781255,408513.50781255,380244.44726509,380244.44726509,114528.62792969
TAG(60:10)_FA 16:1,-0.0670428983585602,5.172179819624874,12.47515207449175,4.1240107933926607e-4,5.304318938202557e-4,972.9 -> 701.9,TAG1,13706.8211212195,13706.8211212195,13853.921081541,13853.921081541,19189.481506342
PC (42:10),0.062246688139179045,6.113168759853668,12.449958254317822,4.180011623248412e-4,5.371744389123173e-4,854.6 -> 184.1,PCandSM,21248.601760858,21248.601760858,19635.6817932139,19635.6817932139,62725.06472778
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.05349932068733162,7.979534050657683,12.439762912240814,4.2028913200600434e-4,5.396526836107891e-4,534.5 -> 206.3,Cer,99917.706848164,99917.706848164,100046.347839323,100046.347839323,119716.4484253
PEo (36:5),-0.053600463591024355,7.8687609212863086,12.408115645542496,4.2747199900436595e-4,5.484063850474815e-4,724.5277 -> 583.5277,PEs,93366.22595214,93366.22595214,93492.98669437,93492.98669437,107226.70776368
Lyso_PE(24:6),0.05590458591500887,6.737866361428575,12.267361722152318,4.609494816035716e-4,5.908498478966361e-4,554.3168 -> 412.3168,PEs,47506.743408201,47506.743408201,44094.063110369,44094.063110369,35535.662597639
(11Z)-eicoseneoylcarnitine,0.05065063383554082,12.060511212959591,12.190048606249281,4.804513141924726e-4,6.153220329376291e-4,454.4 -> 85.1,ACs,1812225.4218747,1812225.4218747,1688179.8740229,1688179.8740229,1777355.4755857
PS (12:0),-0.05312722549825842,7.814875869760425,12.164691844440497,4.870271082092117e-4,6.23212011442478e-4,442.2202 -> 257.2202,PSs,91405.62658689,91405.62658689,91499.70654294,91499.70654294,97004.26708984
PS (12:0),-0.05312722549825842,7.814875869760425,12.164691844440497,4.870271082092117e-4,6.23212011442478e-4,456.1994 -> 271.1994,PSs,96576.42639161,96576.42639161,93839.48706057,93839.48706057,105041.78662108
PG (40:8),-0.05563939343588635,6.829618773183581,12.144979398891792,4.922018548456168e-4,6.292972607523601e-4,836.5172 -> 647.5172,PGs,45545.523437491,45545.523437491,45671.86331176,45671.86331176,51540.063964838
CerP(d18:1/22:0),0.05209157547723152,8.192608957572789,11.975498655459939,5.390463972665032e-4,6.886030998272521e-4,702.6 -> 264.3,Cer,124611.268249509,124611.268249509,115965.828369134,115965.828369134,119973.848571795
PS (42:6),-0.0551639729903117,6.726698919387468,11.872779377453561,5.696034430735628e-4,7.270193605896409e-4,864.575 -> 679.575,PSs,44190.282958999,44190.282958999,44298.263305672,44298.263305672,40337.463439942
TAG(60:3)_FA 16:0,-0.0636373869625773,5.3514637876315465,11.848218423738277,5.771653695161112e-4,7.360452163497731e-4,986.9 -> 713.9,TAG1,15638.221084593,15638.221084593,15768.78100586,15768.78100586,21317.461395264
12:0 Cholesteryl ester,-0.05135243394257715,8.487256645380615,11.794820938908762,5.939572443141393e-4,7.568164887228549e-4,586.5219 -> 369.1,CEs,145428.829437238,145428.829437238,145399.531005859,145399.531005859,156044.550384489
Lyso_PG(12:0),-0.05102519553941837,8.46479090054434,11.625572893700104,6.505120117441016e-4,8.281751735605569e-4,446.2175 -> 257.2175,PGs,141748.06933594,141748.06933594,141687.37072758,141687.37072758,159950.26989744
20:1 Campesteryl ester,0.05206693953824855,7.379985270983518,11.258647368466244,7.925294105602938e-4,0.0010081242756364416,710.6471 -> 369.1,CEs,68477.605346668,68477.605346668,63727.764801026,63727.764801026,78639.28527832
PE (22:2),0.051636293079597814,7.493957212948267,11.151334620966798,8.397123924556978e-4,0.0010672381888873856,534.3555 -> 393.3555,PEs,72339.844848629,72339.844848629,67342.205200274,67342.205200274,92455.867248556
PC (38:7),-0.04960351592770016,8.630592855414736,11.015355055903157,9.03602161861799e-4,0.0011474677199277159,804.6 -> 184.1,PCandSM,147656.75170888,147656.75170888,147448.150695736,147448.150695736,229242.17565914
PI (38:9),0.04987345026451772,8.215716352048428,10.975157678817983,9.23413980280811e-4,0.0011716351516496174,894.4863 -> 617.4863,PIs,124182.32934573,124182.32934573,115744.46801757,115744.46801757,131765.90795902
Cer(d18:1/18:1(9Z)),0.04899920720058772,8.970099606984919,10.953952308428102,9.340416980884567e-4,0.0011841187405665316,564.5 -> 264.3,Cer,217432.25524905,217432.25524905,202781.15478518,202781.15478518,188538.11291504
Lyso_PE(18:0),-0.05060511351695218,7.7031861263445585,10.947001529021662,9.375521373925872e-4,0.001187566040697277,482.3168 -> 340.3168,PEs,84398.56616209,84398.56616209,84337.86621093,84337.86621093,90963.2454833599
PSo (40:1),-0.0527201608027081,6.845976269396509,10.941688728535196,9.402443198393576e-4,0.0011899719427309239,832.6427 -> 647.6427,PSs,46485.443359371,46485.443359371,46520.163269045,46520.163269045,50517.223266615
TAG(60:7)_FA 16:1,-0.06572121664549917,4.841226238613774,10.928778693768443,9.468189075596254e-4,0.0011972832184052214,978.9 -> 707.9,TAG1,11137.5609207159,11137.5609207159,11246.7807312012,11246.7807312012,14246.861038211
Cer(d18:1/20:0),0.048995355191667984,8.878825829200043,10.89373853401724,9.648987952297432e-4,0.0012191187640066031,594.6 -> 264.3,Cer,194366.03344728,194366.03344728,181269.67321774,181269.67321774,218004.81518558
Lyso_PE(18:3),-0.051904251042465,7.065079032244202,10.84393029231147,9.912012303888542e-4,0.001251297768556493,476.2699 -> 334.2699,PEs,53124.443908672,53124.443908672,53134.06353759,53134.06353759,63127.02453613
PSp (18:0),0.04963957601529271,7.912213032001974,10.67548043617562,0.001085649875443892,0.001369378540370825,510.3192 -> 325.3192,PSs,100075.72668459,100075.72668459,93290.9666748,93290.9666748,109025.00683596
PIp (18:0),0.04929078140479899,8.099255098624988,10.640321918540339,0.0011064841187376573,0.0013944858624896925,602.34 -> 325.34,PIs,113076.86840823,113076.86840823,105436.16796874,105436.16796874,127645.1486817
TAG(60:2)_FA 16:0,-0.06407579934578696,4.9401499198765695,10.604435709778222,0.0011281668295938332,0.0014206194725002884,988.9 -> 715.9,TAG1,11648.280746462,11648.280746462,11749.100818634,11749.100818634,16473.521118165
PCp(42:6),0.05715474145069165,6.156451118822189,10.514527010486757,0.0011843974301818166,0.0014901764817291758,846.6 -> 184.1,PCandSM,21322.2012023935,21322.2012023935,19773.3613967941,19773.3613967941,66863.924194419
PG (40:2),0.051062852445593734,7.099951452439985,10.509081274953065,0.001187893007223962,0.0014933227837882472,848.6111 -> 659.6111,PGs,55550.504089372,55550.504089372,51733.323547371,51733.323547371,68201.544128413
1-O-lignoceroyl-Cer(d18:1/16:0),0.04777960899687818,9.142245311645786,10.460814800347835,0.0012193348363152992,0.0015315661835223968,888.9 -> 264.3,Cer,240366.51599121,240366.51599121,224359.63598634,224359.63598634,231482.41662597
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",-0.04680540724707864,11.929106426857444,10.402162659952122,0.0012586781343853458,0.0015796621067829465,400.3 -> 85.1,ACs,1556232.88769475,1556232.88769475,1551023.16015605,1551023.16015605,1812005.41015635
Lyso_PC(8:0),0.056840108781963786,6.324759012043554,10.399053529773061,0.0012607992107638198,0.0015810021849260597,384.2073 -> 184.1,PCandSM,21319.621490475,21319.621490475,19775.281356809,19775.281356809,86123.58605955
"(7Z,10Z)-hexadecadienoylcarnitine",-0.04665055416296991,11.825478342340684,10.32882109511818,0.0013096883343370546,0.0016409367193989308,396.3 -> 85.1,ACs,1453887.11816422,1453887.11816422,1448864.485352,1448864.485352,1662637.83203137
PGo (40:0),0.05102205874572349,6.752427075703954,10.107706006887742,0.0014765063520507339,0.0018484036984388252,838.6631 -> 649.6631,PGs,44688.263305659,44688.263305659,41618.663024898,41618.663024898,49294.923706046
Lyso_PG(17:1),0.04809187278173119,7.823913333750962,9.958898978482296,0.0016007375651488828,0.0020022559044070606,514.2801 -> 325.2801,PGs,93835.7264404,93835.7264404,87567.90625002,87567.90625002,103595.00585939
PS (38:1),0.04816179090180453,7.4241160758954425,9.748806806802655,0.001794391481004428,0.002242615830963902,818.5907 -> 633.5907,PSs,75194.985961935,75194.985961935,70168.885009738,70168.885009738,61474.724670397
Cer(d14:1(4E)/20:0(2OH)),0.04735565317257911,7.85321971083637,9.657839906675488,0.0018854519027366593,0.002354461985031386,554.5 -> 208.3,Cer,93959.646484413,93959.646484413,87728.30612182,87728.30612182,113185.467590312
PEo (38:1),0.04788667541242532,7.470993706472476,9.612603757051149,0.0019324645254427096,0.002411163136067753,760.6216 -> 619.6216,PEs,73589.62561035,73589.62561035,68683.92480466,68683.92480466,80595.36608885
PSo (40:0),0.04926533864821046,6.807094948437537,9.503404760732469,0.002050909830641593,0.002556823634379594,834.6584 -> 649.6584,PSs,46752.503234868,46752.503234868,43594.163146979,43594.163146979,49675.783813477
TAG(60:9)_FA 16:0,-0.05848902260988042,5.189031433492958,9.484234045711043,0.00207245119828331,0.0025815346461603716,974.9 -> 701.9,TAG1,13710.781028746,13710.781028746,13776.000930785,13776.000930785,20258.501434322
PS (22:1),0.04815319350961378,7.1775625310690545,9.412533203549184,0.002155072891229232,0.0026822258787189694,580.361 -> 395.361,PSs,58134.204284663,58134.204284663,54248.783813479,54248.783813479,73768.165283154
"18:0 Cholesteryl ester, 16:0 Sitosteryl ester",-0.04648847309393139,7.709152154929864,9.225107730838335,0.002387186472969822,0.0029686552576037306,670.6158 -> 369.1,CEs,83375.205810549,83375.205810549,83077.845581047,83077.845581047,97822.567077629
PGo (42:2),-0.04903828021567454,6.6276134470806385,9.203251717565538,0.0024158560756141144,0.003001821166801975,862.6631 -> 673.6631,PGs,40037.38323975,40037.38323975,39965.162658688,39965.162658688,43294.943237307
1-O-carboceroyl-Cer(d18:1/16:0),0.044468260737491425,9.22675599194732,9.079472039865273,0.0025849466559103606,0.0032092679326066595,902.9 -> 264.3,Cer,252487.099426283,252487.099426283,236214.61645509,236214.61645509,254283.557067854
PE (44:2),-0.05016519225787924,6.230350537395451,9.036744273333321,0.0026460645943887106,0.003282432195187979,856.6791 -> 715.6791,PEs,30084.662155157,30084.662155157,30053.86209107,30053.86209107,34175.282684323996
CerP(d18:1/2:0),-0.043447300582911054,13.790315518317973,9.00498921409049,0.0026924357881549536,0.0033371974550128695,422.3 -> 264.3,Cer,5787703.7128906,5787703.7128906,5754917.3730468,5754917.3730468,6028419.0917969
"lanosteryl oleate, 20:2 Campesteryl ester",0.04636844607858038,7.400611938382927,8.944337291157874,0.0027833105248918615,0.0034469877045071647,708.6315 -> 369.1,CEs,69236.0647278,69236.0647278,64688.624664317,64688.624664317,80163.1261901879
"PIo (38:3), PIp (38:2)",0.04745558116150661,6.924638302300615,8.91230144937343,0.0028325606442763528,0.003505089469957795,892.6009 -> 615.6009,PIs,49629.103332539,49629.103332539,46334.523376457,46334.523376457,58319.944091781
PC (40:5),0.05680326011260451,6.194802791449716,8.90957361634277,0.002836794935194176,0.003507437559906473,836.6 -> 184.1,PCandSM,14141.4809951805,14141.4809951805,13117.4409027047,13117.4409027047,100684.965850735
Lyso_PE(22:6),-0.04727522522570956,6.880255372624705,8.835155988875563,0.0029548238212408467,0.003650362597269556,526.2855 -> 384.2855,PEs,47701.643188445,47701.643188445,47557.443237313,47557.443237313,51700.543579087
PG (38:2),-0.046612785273394394,7.145289030873592,8.832873682710488,0.0029585214472992775,0.003651924911510046,820.5798 -> 631.5798,PGs,56776.703857401,56776.703857401,56579.084289533,56579.084289533,64535.02441404
Lyso_PE(20:1),-0.046671445190282684,6.8745515236297665,8.61910587524836,0.0033265509559424877,0.004102837292415508,508.3325 -> 366.3325,PEs,47975.283752441,47975.283752441,47810.243347179,47810.243347179,49550.40325924
PEp (28:0),0.047053461469371075,6.6869645933425,8.565605127334367,0.0034257309319973123,0.004221693045096852,620.4651 -> 479.4651,PEs,43782.7432251,43782.7432251,40887.662750254,40887.662750254,42383.502838112
PSp (42:6),-0.043027237282373884,9.10419728920469,8.485239115224438,0.0035803951768127646,0.004408673634451156,848.5801 -> 663.5801,PSs,234012.71508791,234012.71508791,232619.33642569,232619.33642569,194366.95410159
PSo (34:1),0.045935627922030174,6.82565031445421,8.285046272588911,0.003997288603882286,0.004917975569202714,748.5488 -> 563.5488,PSs,47420.263549818,47420.263549818,44318.982971171,44318.982971171,49834.903656011
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",0.04177039752481512,11.810453232534748,8.28080312441983,0.004006640340483021,0.004925444022166268,472.4 -> 85.1,ACs,1497087.32324166,1497087.32324166,1403223.50390632,1403223.50390632,1588367.26416049
PC (36:3),-0.04289469572620513,8.608282876931032,8.256265390525677,0.004061158897760591,0.004988379300768123,784.6 -> 184.1,PCandSM,153586.672821063,153586.672821063,152658.149597181,152658.149597181,191598.57275382
"Cer(d16:2(4E,6E)/24:0(2OH))",-0.04266242806681846,8.917812155225926,8.251592484322556,0.0040716265430636766,0.004997147539769892,636.6 -> 234.3,Cer,184591.092834433,184591.092834433,183445.592285152,183445.592285152,262544.880553984
SM (d18:1/12:0),-0.04264495830350933,8.607643415357572,8.149489301752643,0.004307328958568554,0.005282108469617157,647.5 -> 184.1,PCandSM,150297.568862868,150297.568862868,149363.072593696,149363.072593696,205567.951477149
