lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,OG10x,OG10xcopy,YG10x,YG10xcopy,Blank
PS (38:6),-0.056813982611439155,7.020802631988489,12.777505270495018,3.5081246915810325e-4,3.9711124902436874e-4,808.5124 -> 623.5124,PSs,44467.843017562,44467.843017562,52142.323364259,52142.323364259,51610.643676755
TAG(58:5)_FA 18:0,-0.05546807888036626,7.458468205838598,12.725998851223736,3.606072071346888e-4,4.078910458999004e-4,954.8 -> 653.8,TAG1,59345.44445801,59345.44445801,69522.68432615,69522.68432615,73782.42529294
Lyso_PS(17:1),-0.053807170693817304,8.06576795676979,12.561046508045502,3.938711179523315e-4,4.4518113557714576e-4,510.2754 -> 325.2754,PSs,90921.68688963,90921.68688963,106391.42724611,106391.42724611,110456.28894043
TAG(58:3)_FA 16:0,-0.062300522016775245,5.835066895876542,12.53886288842661,3.985747786198326e-4,4.501585723915491e-4,958.9 -> 685.9,TAG1,19186.241256718,19186.241256718,22583.221664442,22583.221664442,24055.381500243
PS (30:4),-0.05603471727047899,6.750462271611835,11.95191627588288,5.459120482161969e-4,6.16100740129708e-4,700.4185 -> 515.4185,PSs,36078.142517079,36078.142517079,42281.843261701,42281.843261701,46196.182861316
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",0.053464221652274616,7.534301331521775,11.893500116090662,5.633016955851509e-4,6.352485688003842e-4,718.6158 -> 369.1,CEs,64332.064392086,64332.064392086,69883.505310056,69883.505310056,80389.345474242
TAG(52:6)_FA 18:0,-0.05913724675161679,6.051855610964977,11.815292817178111,5.874619259595404e-4,6.61997260409362e-4,868.7 -> 567.7,TAG1,22208.701446528,22208.701446528,26083.562133785,26083.562133785,28444.742279053
PI (20:2),0.05343463855307897,7.339194079497129,11.638190072081228,6.461143966603213e-4,7.275451683324397e-4,642.3349 -> 365.3349,PIs,55412.80407714,55412.80407714,60195.804199221,60195.804199221,73421.225402864
TAG(58:4)_FA 20:4,-0.056456115312435655,6.207651509596502,11.630294729024875,6.488627256299418e-4,7.300921672942599e-4,956.9 -> 635.9,TAG2,29757.362121585,29757.362121585,34884.382324219,34884.382324219,10416.4807624811
PS (42:4),0.056352611069744735,6.453365352716542,11.556469863683962,6.751391417542847e-4,7.590890275454542e-4,868.6063 -> 683.6063,PSs,30533.962066653,30533.962066653,33102.502410878,33102.502410878,37646.08291626
PG (30:3),-0.05474342912893667,6.710925087842558,11.35883577190996,7.508987927593867e-4,8.436370418651493e-4,706.4389 -> 517.4389,PGs,35349.702392572,35349.702392572,41391.082763665,41391.082763665,43966.063537606
TAG(52:5)_FA 20:4,0.05181576962595069,7.2262318874866,11.118709671143606,8.546122060535422e-4,9.594412275889056e-4,870.8 -> 549.796,TAG2,62022.644287122,62022.644287122,67451.82495116,67451.82495116,23653.961723333
"16:2 Cholesteryl ester, zymosteryl palmitoleate",0.05046377936376237,7.818882085881733,10.872227595559318,9.761704643631222e-4,0.001095091081471634,638.5532 -> 369.1,CEs,79983.866058354,79983.866058354,87066.8465881419,87066.8465881419,90936.786193828
PS (44:4),0.05653919620358868,6.0357121685999156,10.840520903775925,9.930279337662155e-4,0.0011131702229896113,896.6376 -> 711.6376,PSs,23370.661727917,23370.661727917,25333.341934204,25333.341934204,26101.501739501
PG (30:1),0.05305003316832346,6.829953508023872,10.815559114361557,0.0010065062379547394,0.0011274372113209432,710.4702 -> 521.4702,PGs,39229.662841797,39229.662841797,42627.163299552,42627.163299552,50363.663635235
Lyso_PG(18:1),0.0496568238643163,7.912237916901714,10.604906708646231,0.0011278794828817927,0.0012624512332629165,528.2958 -> 339.2958,PGs,85856.9255371,85856.9255371,93512.28637694,93512.28637694,94764.1069336
PG (14:0),0.049083846949658,8.207168211100775,10.582187069041131,0.0011418249853497407,0.0012771082734798515,474.2562 -> 285.2562,PGs,108449.60766602,108449.60766602,118166.34863281,118166.34863281,103413.0264893
TAG(54:8)_FA 18:2,0.05375216663493645,6.2804049311216925,10.569093745597947,0.0011499408805741337,0.00128522804299462,892.7 -> 595.7,TAG2,31182.442138658,31182.442138658,33866.522582993,33866.522582993,16501.7608413718
PI (16:0),0.047915710983187886,8.466950477977022,10.200486538463988,0.0014040360553718688,0.0015680491957687315,590.3036 -> 313.3036,PIs,126151.98901365,126151.98901365,137566.14892583,137566.14892583,138714.46923836
PS (16:1),-0.046830811066861155,8.683650126705931,9.837087396849322,0.0017102808861852836,0.0019086480372967366,496.2671 -> 311.2671,PSs,141386.8095703,141386.8095703,164644.77099607,164644.77099607,163132.47021491
PS (32:5),-0.04900021756227066,7.15180566268547,9.639549418375164,0.0019043194538574575,0.002123613298841043,726.4342 -> 541.4342,PSs,48539.42370604,48539.42370604,56609.164306639,56609.164306639,57753.084167489
TAG(48:0)_FA 16:0,-0.04527059686722143,9.911129864618879,9.537235539763122,0.0020134477865257905,0.0022436415201003796,824.8 -> 551.8,TAG1,344189.36083959,344189.36083959,400374.87060548,400374.87060548,327403.10156245
Lyso_PI(18:0),-0.043924292985613685,8.992852492671782,8.759339108842699,0.0030802064753077023,0.0034298144802944073,618.3275 -> 341.3275,PIs,176037.75219728,176037.75219728,204583.17309567,204583.17309567,199276.03417968
PSo (34:1),-0.04710169035290698,6.960123956601512,8.715642851115316,0.003154911503699079,0.0035103944900313697,748.5488 -> 563.5488,PSs,42701.343139638,42701.343139638,49735.003540054,49735.003540054,49834.903656011
Lyso_PS(20:2),0.045475134050096046,7.379951319639826,8.47273516923972,0.0036050895158288077,0.004008325454265956,550.3067 -> 365.3067,PSs,57262.50415038,57262.50415038,62549.30456542,62549.30456542,73811.52502439
PI (42:6),0.05029027043788673,5.957640774218554,8.439970339709747,0.0036706223533140695,0.004078167396243093,956.5958 -> 679.5958,PIs,22089.421493523,22089.421493523,24048.441543594,24048.441543594,24737.061691291
PSo (40:1),0.04512341891114762,6.963656785051476,8.000904623065775,0.004675398596573948,0.005190660720012941,832.6427 -> 647.6427,PSs,44075.082946786,44075.082946786,48156.083190906,48156.083190906,50517.223266615
TAG(50:3)_FA 18:0,0.04538223303900663,6.807213538597939,7.891491566188366,0.004966788762224304,0.0055100886416102595,848.8 -> 547.8,TAG1,38542.362670892,38542.362670892,42103.522827167,42103.522827167,49461.403076195
TAG(50:2)_FA 18:0,-0.043912221914793374,7.094252728997064,7.672578385384416,0.005606628474856229,0.006215324476188478,850.8 -> 549.8,TAG1,46026.70324707,46026.70324707,53489.723815919,53489.723815919,58451.66345213
PIo (28:0),0.04323043913606687,7.219344159739669,7.593234844391736,0.005858772955527604,0.006490050336713605,758.4914 -> 481.4914,PIs,54040.463745117,54040.463745117,59121.70318602,59121.70318602,54342.263671868
TAG(48:3)_FA 16:1,-0.04381236243595194,6.886152123986467,7.462475113877669,0.006299832793354471,0.006973487479959484,818.8 -> 547.8,TAG1,40363.30334474,40363.30334474,46904.783142088,46904.783142088,48406.943481454
TAG(48:3)_FA 18:2,0.04280647425299774,6.837811040886121,7.2688168332579215,0.0070162006836756875,0.007760734875605901,818.8 -> 521.8,TAG2,46505.223480204,46505.223480204,50892.903320308,50892.903320308,21059.221488954
PS (44:1),0.04558624422391094,6.162185630715472,7.237391736314311,0.0071400629726313175,0.007891925273873055,902.6846 -> 717.6846,PSs,25601.281829835,25601.281829835,27962.7819824179,27962.7819824179,27726.801963804
TAG(52:1)_FA 18:2,0.04226918961011809,6.938256324621771,7.175821948791129,0.007389258597134874,0.008161351842751616,878.8 -> 581.8,TAG2,50128.683105445,50128.683105445,54878.66381835,54878.66381835,21433.6417999229
PS (42:5),0.0446121572108182,6.36471644011673,7.162986686853592,0.007442317454745475,0.008213910661450705,866.5907 -> 681.5907,PSs,29056.602203368,29056.602203368,31758.26235962,31758.26235962,33519.582458506
PG (42:9),0.04250399832925604,6.951542926269542,7.099925793582153,0.007708714328020332,0.008501675390417721,862.5328 -> 673.5328,PGs,44069.862853996,44069.862853996,48237.883361804,48237.883361804,48440.623229987
TAG(52:0)_FA 18:1,-0.04188558362577849,7.08050145955856,7.0460960684646095,0.007943819864096624,0.008754532757715882,880.8 -> 581.8,TAG1,48760.463745108,48760.463745108,56587.203491213,56587.203491213,44626.982971201
PSo (40:4),0.04247914739989667,6.8482938703730145,6.981012354422638,0.008237899643813057,0.009071964317948203,826.5958 -> 641.5958,PSs,40459.882934579,40459.882934579,44287.242858896,44287.242858896,47421.463500976
PG (42:10),-0.043062173933857834,6.571645455245061,6.888654499973844,0.008674453735460778,0.009545714851119227,860.5172 -> 671.5172,PGs,32310.602264403,32310.602264403,37527.502563465,37527.502563465,39579.622619641
Lyso_PG(20:2),-0.040724792052398054,7.3639290343837125,6.793047402682554,0.00915135592461656,0.010063139372050885,554.3114 -> 365.3114,PGs,55548.4638672,55548.4638672,64412.924926765,64412.924926765,70472.785583505
TAG(58:2)_FA 20:0,0.04370039297414802,5.8617490268195205,6.542548853777257,0.010532433963057081,0.011573340687078095,960.9 -> 631.9,TAG2,24111.841949464,24111.841949464,26370.402038572,26370.402038572,8775.5406112668
Cholesteryl nitrolinoleate,0.039283373715546764,7.57638444167394,6.43888693575411,0.011164858204984014,0.012259292001229704,711.5696 -> 369.1,CEs,65429.084869373,65429.084869373,71777.265319813,71777.265319813,84760.585510256
PI (30:3),-0.041930744226084865,6.4873068383993395,6.393487463203331,0.011453978063198202,0.012567559263786917,794.455 -> 517.455,PIs,29466.38192749,29466.38192749,34197.222381584,34197.222381584,41659.502777099
"PIo (38:6), PIp (38:5)",0.04086909886623386,6.657580789125225,6.329450158286818,0.01187491280233441,0.013019900742369576,886.554 -> 609.554,PIs,36435.702697755,36435.702697755,39926.922973629,39926.922973629,37417.262512196
PS (40:5),-0.04022901222890445,6.896270973744538,6.320248716587609,0.011936688516789667,0.013078079900511892,838.5594 -> 653.5594,PSs,41412.782653817,41412.782653817,48004.963500952,48004.963500952,45730.243377695
22:0 Sitosteryl ester,-0.03688652552230977,9.046016628376785,6.13593547370827,0.013246144744531757,0.014502161386974593,754.7097 -> 369.1,CEs,155430.092514005,155430.092514005,179754.851974478,179754.851974478,323275.266494711
PI (12:0),0.03578300220178983,9.246744720995087,5.862938335003217,0.01546295913624114,0.01691683794715594,534.241 -> 257.241,PIs,217595.41491696,217595.41491696,239287.2365722,239287.2365722,230311.53613281
TAG(48:2)_F A18:0,-0.03651487882601692,8.151625321405474,5.8118845660004785,0.01591822679573896,0.017402227545815135,820.8 -> 519.8,TAG1,96286.08679199,96286.08679199,111326.14770507,111326.14770507,120614.08789064
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",0.03487600478416771,9.092053877021945,5.498135402937108,0.019036761856170058,0.020796346103428863,750.6784 -> 369.1,CEs,166002.413623812,166002.413623812,182665.793918594,182665.793918594,327681.438655804
C15:1,-0.033530084683946776,10.955273092916643,5.302263121247284,0.021297735338950758,0.023232486005643233,239.3 -> 239.3,FFA,700156.96618651,700156.96618651,807849.63745131,807849.63745131,727946.750732359
TAG(58:9)_FA 18:0,0.039623748230752,6.101517233060327,5.303422809492515,0.021283561117044675,0.023232486005643233,946.8 -> 645.8,TAG1,22927.521514896,22927.521514896,25146.101715082,25146.101715082,33049.642364497
PS (22:4),-0.03571968134691322,7.4385613048486166,5.252644455152492,0.021913443571161265,0.02388676746573207,574.3141 -> 389.3141,PSs,57691.74426269,57691.74426269,66666.544372563,66666.544372563,78050.98583981
PS (40:3),0.0366066586547056,6.911571419552419,5.213223790294288,0.022415733715865402,0.02441655755262262,842.5907 -> 657.5907,PSs,41593.342895525,41593.342895525,45713.623779287,45713.623779287,51995.243713368
PGp (20:0),0.03446505135709488,8.154852798982356,5.190111910174,0.022715753452137125,0.024725414018606107,542.3552 -> 353.3552,PGs,101306.50756838,101306.50756838,111507.44750976,111507.44750976,111066.18774416
TAG(56:6)_FA 20:4,0.03278207994624999,8.699862233580593,4.869072964323095,0.02734218485454751,0.029739579323678125,924.8 -> 603.8,TAG2,173333.45129396,173333.45129396,191009.75415033,191009.75415033,56749.204040532
PS (20:0),-0.0339997176950707,7.550289041803643,4.827838707430685,0.028003714871007765,0.030437057220407425,554.3454 -> 369.3454,PSs,64350.5847168,64350.5847168,74272.6651611,74272.6651611,76010.865356429
TAG(56:1)_FA 18:0,0.03788853205898505,6.021516502987542,4.788031700157502,0.028658157390005105,0.031125827961213937,934.9 -> 633.9,TAG1,21958.941711423,21958.941711423,24112.781814579,24112.781814579,30108.962127692
22:3 Campesteryl ester,0.034544148346619424,7.00603032181342,4.705439589623158,0.03006731162035387,0.032632707694975525,734.6471 -> 369.1,CEs,44796.64323425,44796.64323425,49304.683670038,49304.683670038,53779.224044808
"PIo (36:2), PIp (36:1)",-0.03476862350278904,6.890507854930543,4.690425897535352,0.030331128532063316,0.03289524850189815,866.5853 -> 589.5853,PIs,40058.342712387,40058.342712387,46259.50317381,46259.50317381,50905.143920906
"PIo (34:4), PIp (34:3)",0.035479762191496976,6.495308595623485,4.63808546144233,0.03126986868113742,0.033888861292698386,834.5227 -> 557.5227,PIs,31970.822296141,31970.822296141,35165.342468256,35165.342468256,35613.982818595
TAG(60:5)_FA 20:4,-0.03744667385097231,5.66230626614558,4.5854608578063605,0.032244299129213665,0.03491969191410513,982.9 -> 661.9,TAG2,20091.50152588,20091.50152588,23244.841514588,23244.841514588,8966.1605567913
PS (20:5),0.03222273743950366,8.218321549261447,4.543596794828146,0.03304209386652366,0.03575788240349821,544.2671 -> 359.2671,PSs,103044.44702149,103044.44702149,113596.80810549,113596.80810549,127318.76831052
PS (44:8),0.03532340621342431,6.349364423653075,4.475615837067887,0.034381809802336356,0.037180905268953075,888.575 -> 703.575,PSs,28576.441772457,28576.441772457,31435.202270494,31435.202270494,33495.462493892
PS (38:5),0.03377256060505828,6.9094025670276125,4.437310224413105,0.035161602731325486,0.037996807559193345,810.5281 -> 625.5281,PSs,41556.682678233,41556.682678233,45763.143249494,45763.143249494,51643.043945304
PS (20:2),-0.03273746073012521,7.3935801694080565,4.404134276547229,0.035851917472408394,0.03871491232092446,550.3141 -> 365.3141,PSs,56995.08380129,56995.08380129,65725.5050049,65725.5050049,71377.34533689
TAG(56:0)_FA 18:2,-0.03605824326331218,5.775569421360214,4.375978941518107,0.0364488878797213,0.03933125859630602,936.9 -> 639.896,TAG2,22087.321472166,22087.321472166,25529.321914676,25529.321914676,8246.9006271381
PS (44:5),-0.03547446628457641,6.126243166552504,4.352691533343091,0.0369505054942423,0.039843899961823054,894.622 -> 709.622,PSs,24306.101623532,24306.101623532,28082.501861563,28082.501861563,26890.461914058
PGo (16:0),-0.030711132726845343,8.892981083796782,4.269128391852368,0.03881083334605384,0.041819857036918026,488.3083 -> 299.3083,PGs,166618.61254884,166618.61254884,191871.31396483,191871.31396483,179268.65161137
PSp (34:4),0.031244880767650793,7.527627921249647,4.071660676364455,0.04360838157833943,0.04695565333506992,740.4862 -> 555.4862,PSs,65039.464965759,65039.464965759,71748.504577699,71748.504577699,73873.005859372
PI (40:9),-0.03334887501343124,6.402009487580111,4.021597222689324,0.04492115231854047,0.04833451586389194,922.5176 -> 645.5176,PIs,28868.721984866,28868.721984866,33304.902587876,33304.902587876,35006.202636701
Lyso_PG(19:1),0.03017842117450032,8.124598371253748,3.9745085925916466,0.04619393022205811,0.0496684020510811,542.3114 -> 353.3114,PGs,99740.54736327,99740.54736327,110110.48706055,110110.48706055,105950.60717772
Lyso_PS(19:1),0.02967232501813937,8.219557240915103,3.8625308671309915,0.04937579486466597,0.05305158775366043,538.3067 -> 353.3067,PSs,106122.0275879,106122.0275879,117196.54980472,117196.54980472,114746.38818353
PS (18:4),-0.02991597885688748,7.734371846084187,3.7813294238564983,0.05182746716508964,0.05564594292904116,518.2515 -> 333.2515,PSs,70921.12536621,70921.12536621,81624.92541504,81624.92541504,96001.46606439
TAG(58:1)_FA 18:2,-0.03428491993381082,5.5143081550204895,3.7356542809950444,0.05326280291536376,0.05714615237738456,962.9 -> 665.9,TAG2,18422.421295161,18422.421295161,21267.141555789,21267.141555789,6943.7805404647
PGo (38:5),-0.030972646976258646,6.787621327018564,3.670567065637018,0.0553813389422357,0.059376706965925556,800.5536 -> 611.5536,PGs,37318.362762433,37318.362762433,42982.123168964,42982.123168964,47539.683715816
PSo (42:6),0.029879201729587888,7.213151477290751,3.616109373677243,0.05722254554220308,0.06130695279004056,850.5958 -> 665.5958,PSs,52706.903747549,52706.903747549,58198.8637085,58198.8637085,57633.223937976
TAG(54:5)_FA 18:0,0.03212342594502999,6.2551349843341,3.603210857090654,0.057668089219561076,0.06174022961380968,898.8 -> 597.8,TAG1,25732.981658938,25732.981658938,28370.141906747,28370.141906747,35536.62289431
PG (40:5),-0.030456763535867216,6.794940891357762,3.5635624773269727,0.05906085756534009,0.06318627740953348,842.5641 -> 653.5641,PGs,38088.903045648,38088.903045648,43853.923034659,43853.923034659,45362.60351561
PSo (32:1),-0.030001854253422278,6.7930208914574886,3.456015054161914,0.06302202795657087,0.06737611393362741,720.5175 -> 535.5175,PSs,37988.542663574,37988.542663574,43724.583007811,43724.583007811,45537.563110368
PS (44:2),-0.031449232576780374,6.147406631489732,3.4178927052252055,0.06449328950156363,0.06889994842836086,900.6689 -> 715.6689,PSs,24259.4616661015,24259.4616661015,27950.522094713,27950.522094713,29151.9420165958
PS (30:2),-0.028755883898353683,7.330411301945187,3.354736774662196,0.06701192351159872,0.07153975618130133,704.4498 -> 519.4498,PSs,52256.023803697,52256.023803697,60094.443969724,60094.443969724,78308.865539595
PSp (42:2),-0.02880529212749582,6.571218592409989,3.0784642775441693,0.07933540417225202,0.08463570836002152,856.6427 -> 671.6427,PSs,32274.922180167,32274.922180167,37117.442932124,37117.442932124,40369.602844231
Lyso_PS(18:1),0.02511896767000079,7.871179036680297,2.705622915899912,0.09999501772012807,0.10659980227124449,524.291 -> 339.291,PSs,82689.16601563,82689.16601563,91606.98620606,91606.98620606,92340.98681642
TAG(50:1)_FA 18:1,0.026813773053366914,6.59251027299394,2.6898186848880288,0.10099130535337332,0.10758548568872488,852.8 -> 553.8,TAG1,34136.742553713,34136.742553713,37773.902587891,37773.902587891,37927.902709979
