lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,OG3x,OG3xcopy,YG3x,YG3xcopy,Blank
TAG(60:4)_FA 16:0,-0.013888234205085887,7.283806622075921,0.49643929285728755,0.481068858162216,0.4926453814869753,984.9 -> 711.9,TAG1,11347.3808746323,11347.3808746323,11882.680759429,11882.680759429,9760.620712282
TAG(58:6)_FA 18:1,0.011631607811536278,8.456123041571477,0.4707969994472784,0.49262073988083777,0.503129982331629,952.8 -> 653.8,TAG2,26270.661956783,26270.661956783,27027.601745603,27027.601745603,20353.581329347
TAG(54:4)_FA 16:0,-0.010015182189258457,8.74708073201695,0.3651263907450235,0.5456728621520992,0.5558316654368457,900.8 -> 627.8,TAG1,31122.262298583,31122.262298583,32503.042541483,32503.042541483,27490.662017828
TAG(60:6)_FA 20:0,-0.009107514974036343,8.862101278699868,0.31176261089977003,0.5766005856866858,0.5857772528328931,980.9 -> 651.9,TAG2,35874.162567125,35874.162567125,37442.202850327,37442.202850327,22604.861572269
TAG(60:8)_FA 20:0,-0.003745065161926971,10.017478088826039,0.05979405114197789,0.8068217475884402,0.8174939929269116,976.9 -> 647.9,TAG2,80665.285705597,80665.285705597,83878.76550292,83878.76550292,48711.083435052
TAG(56:7)_FA 16:1,0.003637537372897999,10.11352922075888,0.05605025123917706,0.8128512530328289,0.8214301580780302,922.8 -> 651.8,TAG1,76330.805297797,76330.805297797,78966.48547362,78966.48547362,84323.36584473
TAG(58:2)_FA 16:1,0.0023782014300732022,9.048011301809511,0.021533696855586183,0.8833343690766582,0.8903080614641055,960.9 -> 689.9,TAG1,38312.722686757,38312.722686757,39670.262908908,39670.262908908,34469.822372424
TAG(54:5)_FA 16:1,0.002139738525017801,8.660260448632387,0.016420202507915954,0.8980371226843971,0.9027512283152862,898.8 -> 627.8,TAG1,29399.821929944,29399.821929944,30446.582122806,30446.582122806,25990.041717534
TAG(56:0)_FA 16:1,0.0018342208177296716,9.260326715423625,0.013240228876194597,0.9083926555937556,0.9107706468387655,936.9 -> 665.9,TAG1,45607.883270263,45607.883270263,47241.723602294,47241.723602294,35898.262481677
TAG(52:6)_FA 18:1,-0.0013956465925743337,9.40952666632811,0.007492458565682404,0.9310220655832795,0.9310220655832795,868.7 -> 569.7,TAG1,40284.482666016,40284.482666016,41821.143035886,41821.143035886,73065.745330751
